,자치구별,전용면적(㎡),계약년월,거래금액(만원),1m^2 전용면적당 거래금액(만원),계약연도,계약월
11514,구로구,14.579,202108,13000,891,2021,8
11515,구로구,14.579,202109,11000,754,2021,9
11516,구로구,14.579,202110,13000,891,2021,10
11517,구로구,15.975,202110,11600,726,2021,10
11518,구로구,14.579,202111,11000,754,2021,11
11519,구로구,14.579,202112,11200,768,2021,12
11520,구로구,14.579,202112,12000,823,2021,12
11521,구로구,16.819,202112,12000,713,2021,12
11522,구로구,14.579,202112,12000,823,2021,12
11523,구로구,15.975,202112,11000,688,2021,12
11524,구로구,14.579,202112,12700,871,2021,12
11525,구로구,99.09,202101,50000,504,2021,1
11526,구로구,73.82,202102,35000,474,2021,2
11527,구로구,73.82,202110,41000,555,2021,10
11528,구로구,43.79,202101,38900,888,2021,1
11529,구로구,43.79,202101,38900,888,2021,1
11530,구로구,43.79,202101,41800,954,2021,1
11531,구로구,43.79,202101,39800,908,2021,1
11532,구로구,43.79,202101,39000,890,2021,1
11533,구로구,43.79,202102,42700,975,2021,2
11534,구로구,43.79,202102,39000,890,2021,2
11535,구로구,43.79,202108,45000,1027,2021,8
11536,구로구,43.79,202108,47000,1073,2021,8
11537,구로구,43.79,202109,50000,1141,2021,9
11538,구로구,37.14,202103,19500,525,2021,3
11539,구로구,40.27,202105,17000,422,2021,5
11540,구로구,41.01,202105,20000,487,2021,5
11541,구로구,41.01,202105,19500,475,2021,5
11542,구로구,41.01,202107,24000,585,2021,7
11543,구로구,59.88,202110,29000,484,2021,10
11544,구로구,59.88,202110,29000,484,2021,10
11545,구로구,84.94,202107,60000,706,2021,7
11546,구로구,109.25,202107,61000,558,2021,7
11547,구로구,83.01,202103,48800,587,2021,3
11548,구로구,42.12,202106,24000,569,2021,6
11549,구로구,59.98,202101,64000,1067,2021,1
11550,구로구,84.9,202101,76000,895,2021,1
11551,구로구,84.9,202102,74500,877,2021,2
11552,구로구,84.9,202102,74500,877,2021,2
11553,구로구,56.11,202103,62900,1121,2021,3
11554,구로구,56.11,202103,60000,1069,2021,3
11555,구로구,71.4,202105,68000,952,2021,5
11556,구로구,71.4,202106,71000,994,2021,6
11557,구로구,56.11,202108,64000,1140,2021,8
11558,구로구,56.11,202108,65700,1170,2021,8
11559,구로구,14.91,202102,11600,778,2021,2
11560,구로구,14.91,202103,11500,771,2021,3
11561,구로구,14.91,202104,11200,751,2021,4
11562,구로구,14.91,202104,13000,871,2021,4
11563,구로구,14.04,202104,13000,925,2021,4
11564,구로구,14.91,202105,12000,804,2021,5
11565,구로구,14.91,202105,12000,804,2021,5
11566,구로구,14.91,202105,12000,804,2021,5
11567,구로구,14.91,202105,12000,804,2021,5
11568,구로구,14.91,202105,12000,804,2021,5
11569,구로구,14.91,202106,11500,771,2021,6
11570,구로구,14.91,202106,11000,737,2021,6
11571,구로구,14.91,202106,13000,871,2021,6
11572,구로구,14.91,202107,12000,804,2021,7
11573,구로구,14.91,202108,11300,757,2021,8
11574,구로구,14.04,202109,11000,783,2021,9
11575,구로구,14.91,202112,11450,767,2021,12
11576,구로구,35.34,202103,33600,950,2021,3
11577,구로구,84.97,202109,70000,823,2021,9
11578,구로구,59.98,202107,30000,500,2021,7
11579,구로구,66.42,202101,70000,1053,2021,1
11580,구로구,73.89,202105,70000,947,2021,5
11581,구로구,81.0944,202101,68500,844,2021,1
11582,구로구,81.0944,202103,62500,770,2021,3
11583,구로구,81.0944,202105,63000,776,2021,5
11584,구로구,81.0944,202107,78000,961,2021,7
11585,구로구,42.2,202103,16000,379,2021,3
11586,구로구,42.2,202103,26000,616,2021,3
11587,구로구,15.11,202102,10700,708,2021,2
11588,구로구,15.11,202102,10500,694,2021,2
11589,구로구,15.11,202103,12500,827,2021,3
11590,구로구,15.11,202103,12500,827,2021,3
11591,구로구,15.11,202104,12500,827,2021,4
11592,구로구,15.11,202104,12500,827,2021,4
11593,구로구,15.11,202106,10000,661,2021,6
11594,구로구,14.86,202108,10000,672,2021,8
11595,구로구,15.11,202108,11700,774,2021,8
11596,구로구,15.11,202109,9230,610,2021,9
11597,구로구,15.11,202111,10500,694,2021,11
11598,구로구,15.11,202111,10000,661,2021,11
11599,구로구,15.11,202111,10400,688,2021,11
11600,구로구,14.86,202112,12000,807,2021,12
11601,구로구,15.11,202112,10400,688,2021,12
11602,구로구,20.84,202103,16900,810,2021,3
11603,구로구,20.75,202104,18000,867,2021,4
11604,구로구,20.84,202106,17500,839,2021,6
11605,구로구,20.84,202112,18000,863,2021,12
11606,구로구,21.49,202112,22000,1023,2021,12
11607,구로구,15.92,202104,11000,690,2021,4
11608,구로구,15.58,202105,10300,661,2021,5
11609,구로구,15.58,202105,12000,770,2021,5
11610,구로구,15.17,202106,9900,652,2021,6
11611,구로구,15.58,202106,10000,641,2021,6
11612,구로구,15.58,202107,12250,786,2021,7
11613,구로구,15.17,202108,11000,725,2021,8
11614,구로구,15.17,202108,11050,728,2021,8
11615,구로구,15.58,202109,10900,699,2021,9
11616,구로구,15.17,202109,11800,777,2021,9
11617,구로구,15.17,202109,11500,758,2021,9
11618,구로구,15.58,202110,11800,757,2021,10
11619,구로구,15.58,202111,11400,731,2021,11
11620,구로구,15.17,202111,13000,856,2021,11
11621,구로구,16.04,202101,10800,673,2021,1
11622,구로구,16.04,202101,11750,732,2021,1
11623,구로구,16.04,202101,10000,623,2021,1
11624,구로구,16.04,202103,12500,779,2021,3
11625,구로구,15.12,202103,13000,859,2021,3
11626,구로구,16.04,202104,12590,784,2021,4
11627,구로구,16.04,202104,12000,748,2021,4
11628,구로구,15.12,202105,11200,740,2021,5
11629,구로구,16.04,202105,13000,810,2021,5
11630,구로구,16.04,202105,13000,810,2021,5
11631,구로구,16.04,202105,12000,748,2021,5
11632,구로구,15.12,202107,11000,727,2021,7
11633,구로구,15.12,202108,11000,727,2021,8
11634,구로구,16.04,202108,10550,657,2021,8
11635,구로구,16.04,202109,12000,748,2021,9
11636,구로구,16.04,202112,10000,623,2021,12
11637,구로구,15.6,202101,12000,769,2021,1
11638,구로구,15.6,202101,12000,769,2021,1
11639,구로구,15.54,202101,11000,707,2021,1
11640,구로구,15.54,202102,12000,772,2021,2
11641,구로구,15.54,202102,12000,772,2021,2
11642,구로구,15.54,202102,13000,836,2021,2
11643,구로구,14.88,202102,10550,709,2021,2
11644,구로구,20.34,202102,12000,589,2021,2
11645,구로구,14.88,202103,12900,866,2021,3
11646,구로구,15.6,202103,11500,737,2021,3
11647,구로구,15.6,202103,13000,833,2021,3
11648,구로구,15.6,202104,12000,769,2021,4
11649,구로구,14.88,202105,12600,846,2021,5
11650,구로구,15.6,202105,11900,762,2021,5
11651,구로구,15.6,202106,11200,717,2021,6
11652,구로구,15.6,202106,13500,865,2021,6
11653,구로구,15.54,202107,12500,804,2021,7
11654,구로구,15.6,202107,11800,756,2021,7
11655,구로구,15.54,202108,11000,707,2021,8
11656,구로구,15.6,202108,12500,801,2021,8
11657,구로구,15.54,202109,11400,733,2021,9
11658,구로구,15.54,202109,11500,740,2021,9
11659,구로구,12.18,202110,11500,944,2021,10
11660,구로구,15.6,202111,11800,756,2021,11
11661,구로구,109.651,202101,100000,911,2021,1
11662,구로구,78.665,202103,94000,1194,2021,3
11663,구로구,78.665,202103,88000,1118,2021,3
11664,구로구,56.036,202104,72800,1299,2021,4
11665,구로구,58.136,202105,76500,1315,2021,5
11666,구로구,58.136,202105,76000,1307,2021,5
11667,구로구,56.036,202105,74700,1333,2021,5
11668,구로구,110.188,202105,100700,913,2021,5
11669,구로구,78.665,202105,98000,1245,2021,5
11670,구로구,56.036,202105,76000,1356,2021,5
11671,구로구,56.036,202105,76500,1365,2021,5
11672,구로구,78.665,202106,95000,1207,2021,6
11673,구로구,58.136,202106,77000,1324,2021,6
11674,구로구,78.665,202106,94500,1201,2021,6
11675,구로구,56.036,202106,77000,1374,2021,6
11676,구로구,78.665,202107,94000,1194,2021,7
11677,구로구,78.665,202107,94800,1205,2021,7
11678,구로구,78.665,202108,85000,1080,2021,8
11679,구로구,56.036,202108,79500,1418,2021,8
11680,구로구,109.651,202108,106800,973,2021,8
11681,구로구,78.665,202108,101700,1292,2021,8
11682,구로구,58.136,202108,84000,1444,2021,8
11683,구로구,56.036,202109,77800,1388,2021,9
11684,구로구,56.036,202109,81500,1454,2021,9
11685,구로구,58.136,202110,84500,1453,2021,10
11686,구로구,78.665,202111,104300,1325,2021,11
11687,구로구,78.665,202112,102000,1296,2021,12
11688,구로구,78.665,202112,102000,1296,2021,12
11689,구로구,78.665,202112,101500,1290,2021,12
11690,구로구,47.1,202107,21000,445,2021,7
11691,구로구,59.9,202101,55500,926,2021,1
11692,구로구,59.9,202101,52000,868,2021,1
11693,구로구,59.9,202102,53300,889,2021,2
11694,구로구,59.9,202103,54000,901,2021,3
11695,구로구,59.9,202104,52500,876,2021,4
11696,구로구,59.9,202105,56000,934,2021,5
11697,구로구,59.9,202105,55500,926,2021,5
11698,구로구,59.9,202106,57800,964,2021,6
11699,구로구,59.9,202106,57500,959,2021,6
11700,구로구,84.89,202106,65000,765,2021,6
11701,구로구,59.9,202107,58500,976,2021,7
11702,구로구,59.9,202108,59000,984,2021,8
11703,구로구,40.57,202106,21000,517,2021,6
11704,구로구,39.52,202106,21000,531,2021,6
11705,구로구,39.52,202106,20500,518,2021,6
11706,구로구,59.76,202104,24800,414,2021,4
11707,구로구,57.33,202102,37500,654,2021,2
11708,구로구,57.33,202106,44000,767,2021,6
11709,구로구,57.33,202111,48000,837,2021,11
11710,구로구,58.58,202104,51300,875,2021,4
11711,구로구,78.88,202107,54700,693,2021,7
11712,구로구,56.85,202110,53000,932,2021,10
11713,구로구,41.4,202101,20000,483,2021,1
11714,구로구,41.4,202101,20500,495,2021,1
11715,구로구,31.75,202102,13350,420,2021,2
11716,구로구,41.4,202102,20500,495,2021,2
11717,구로구,41.4,202102,20100,485,2021,2
11718,구로구,41.4,202102,20300,490,2021,2
11719,구로구,31.75,202103,14000,440,2021,3
11720,구로구,41.4,202103,20500,495,2021,3
11721,구로구,41.4,202103,19600,473,2021,3
11722,구로구,41.4,202103,20800,502,2021,3
11723,구로구,41.4,202103,20600,497,2021,3
11724,구로구,41.4,202104,20300,490,2021,4
11725,구로구,41.4,202104,22000,531,2021,4
11726,구로구,31.75,202105,15000,472,2021,5
11727,구로구,41.4,202107,21400,516,2021,7
11728,구로구,41.4,202109,20900,504,2021,9
11729,구로구,41.4,202110,21900,528,2021,10
11730,구로구,36.98,202111,17200,465,2021,11
11731,구로구,31.76,202111,15000,472,2021,11
11732,구로구,31.76,202112,15000,472,2021,12
11733,구로구,41.4,202112,20500,495,2021,12
11734,구로구,30.76,202105,22000,715,2021,5
11735,구로구,30.76,202107,24000,780,2021,7
11736,구로구,46.08,202107,23700,514,2021,7
11737,구로구,59.5,202101,50000,840,2021,1
11738,구로구,59.5,202105,51500,865,2021,5
11739,구로구,59.5,202105,56800,954,2021,5
11740,구로구,59.5,202108,59950,1007,2021,8
11741,구로구,64.45,202101,47800,741,2021,1
11742,구로구,64.45,202105,48500,752,2021,5
11743,구로구,64.45,202106,54500,845,2021,6
11744,구로구,64.45,202108,58000,899,2021,8
11745,구로구,64.45,202109,50700,786,2021,9
11746,구로구,64.45,202109,53900,836,2021,9
11747,구로구,64.45,202109,55000,853,2021,9
11748,구로구,65.54,202111,61000,930,2021,11
11749,구로구,58.109,202104,58000,998,2021,4
11750,구로구,133.78,202101,110000,822,2021,1
11751,구로구,133.78,202101,103000,769,2021,1
11752,구로구,243.42,202102,168000,690,2021,2
11753,구로구,133.78,202106,118000,882,2021,6
11754,구로구,84.98,202108,93500,1100,2021,8
11755,구로구,84.98,202111,95000,1117,2021,11
11756,구로구,84.98,202112,98000,1153,2021,12
11757,구로구,84.952,202101,98000,1153,2021,1
11758,구로구,84.952,202103,107000,1259,2021,3
11759,구로구,84.952,202105,113000,1330,2021,5
11760,구로구,16.92,202105,11200,661,2021,5
11761,구로구,20.55,202112,12000,583,2021,12
11762,구로구,20.55,202112,12000,583,2021,12
11763,구로구,84.93,202102,91000,1071,2021,2
11764,구로구,59.68,202103,85800,1437,2021,3
11765,구로구,170.3,202103,135000,792,2021,3
11766,구로구,59.68,202103,87900,1472,2021,3
11767,구로구,59.96,202105,83000,1384,2021,5
11768,구로구,59.68,202105,88500,1482,2021,5
11769,구로구,84.93,202107,104000,1224,2021,7
11770,구로구,59.68,202109,88000,1474,2021,9
11771,구로구,59.96,202109,87000,1450,2021,9
11772,구로구,84.93,202110,114000,1342,2021,10
11773,구로구,59.68,202111,83000,1390,2021,11
11774,구로구,59.96,202111,78800,1314,2021,11
11775,구로구,84.87,202103,114500,1349,2021,3
11776,구로구,84.87,202103,120000,1413,2021,3
11777,구로구,84.87,202103,109000,1284,2021,3
11778,구로구,84.87,202103,119000,1402,2021,3
11779,구로구,171.22,202103,141000,823,2021,3
11780,구로구,59.88,202103,100000,1670,2021,3
11781,구로구,84.87,202104,120000,1413,2021,4
11782,구로구,134.88,202104,135000,1000,2021,4
11783,구로구,171.22,202105,148500,867,2021,5
11784,구로구,84.87,202105,120000,1413,2021,5
11785,구로구,59.88,202105,103000,1720,2021,5
11786,구로구,84.87,202106,119500,1408,2021,6
11787,구로구,101.74,202106,133000,1307,2021,6
11788,구로구,84.87,202107,120800,1423,2021,7
11789,구로구,84.87,202107,122000,1437,2021,7
11790,구로구,84.87,202107,116000,1366,2021,7
11791,구로구,171.22,202109,180000,1051,2021,9
11792,구로구,84.87,202109,126000,1484,2021,9
11793,구로구,101.74,202109,135000,1326,2021,9
11794,구로구,84.87,202110,116000,1366,2021,10
11795,구로구,59.88,202111,97000,1619,2021,11
11796,구로구,84.87,202111,117500,1384,2021,11
11797,구로구,59.88,202111,97000,1619,2021,11
11798,구로구,80.01,202101,84500,1056,2021,1
11799,구로구,80.01,202101,91000,1137,2021,1
11800,구로구,80.01,202101,89500,1118,2021,1
11801,구로구,80.01,202103,86000,1074,2021,3
11802,구로구,80.01,202104,87000,1087,2021,4
11803,구로구,80.01,202104,91700,1146,2021,4
11804,구로구,80.01,202105,90000,1124,2021,5
11805,구로구,80.01,202105,90800,1134,2021,5
11806,구로구,80.01,202105,93500,1168,2021,5
11807,구로구,80.01,202106,90000,1124,2021,6
11808,구로구,80.01,202107,91700,1146,2021,7
11809,구로구,80.01,202107,89900,1123,2021,7
11810,구로구,80.01,202108,94600,1182,2021,8
11811,구로구,80.01,202110,97000,1212,2021,10
11812,구로구,71.04,202102,63700,896,2021,2
11813,구로구,59.94,202102,59350,990,2021,2
11814,구로구,84.23,202105,74700,886,2021,5
11815,구로구,84.23,202105,73000,866,2021,5
11816,구로구,84.23,202106,76500,908,2021,6
11817,구로구,84.23,202107,74000,878,2021,7
11818,구로구,84.23,202107,75000,890,2021,7
11819,구로구,71.04,202110,64000,900,2021,10
11820,구로구,134.94,202102,71000,526,2021,2
11821,구로구,84.93,202104,63000,741,2021,4
11822,구로구,59.43,202106,50500,849,2021,6
11823,구로구,59.43,202107,50000,841,2021,7
11824,구로구,59.43,202109,53000,891,2021,9
11825,구로구,84.99,202101,45000,529,2021,1
11826,구로구,92.49,202104,62500,675,2021,4
11827,구로구,37.92,202106,22400,590,2021,6
11828,구로구,53.31,202109,26000,487,2021,9
11829,구로구,30.72,202107,21000,683,2021,7
11830,구로구,84.63,202102,75000,886,2021,2
11831,구로구,84.63,202103,82500,974,2021,3
11832,구로구,84.63,202104,81500,963,2021,4
11833,구로구,84.63,202109,85000,1004,2021,9
11834,구로구,84.63,202111,87000,1028,2021,11
11835,구로구,84.63,202111,90000,1063,2021,11
11836,구로구,94.315,202104,50000,530,2021,4
11837,구로구,53.51,202101,48000,897,2021,1
11838,구로구,84.71,202101,59990,708,2021,1
11839,구로구,84.54,202103,73000,863,2021,3
11840,구로구,59.45,202107,54000,908,2021,7
11841,구로구,59.45,202108,62000,1042,2021,8
11842,구로구,53.51,202110,58500,1093,2021,10
11843,구로구,84.71,202111,65000,767,2021,11
11844,구로구,84.71,202112,60000,708,2021,12
11845,구로구,66.85,202102,62800,939,2021,2
11846,구로구,66.85,202105,69500,1039,2021,5
11847,구로구,84.9,202102,66000,777,2021,2
11848,구로구,84.9,202107,70000,824,2021,7
11849,구로구,84.9,202108,68000,800,2021,8
11850,구로구,84.9,202110,73000,859,2021,10
11851,구로구,84.38,202101,70000,829,2021,1
11852,구로구,59.34,202101,60000,1011,2021,1
11853,구로구,59.34,202101,59500,1002,2021,1
11854,구로구,59.34,202102,59700,1006,2021,2
11855,구로구,84.38,202103,80000,948,2021,3
11856,구로구,59.34,202103,68000,1145,2021,3
11857,구로구,84.38,202103,82500,977,2021,3
11858,구로구,59.34,202105,64200,1081,2021,5
11859,구로구,59.34,202105,64800,1092,2021,5
11860,구로구,59.34,202107,69000,1162,2021,7
11861,구로구,84.38,202107,88800,1052,2021,7
11862,구로구,59.34,202109,70300,1184,2021,9
11863,구로구,59.34,202111,70000,1179,2021,11
11864,구로구,59.34,202112,69800,1176,2021,12
11865,구로구,51.44,202104,82500,1603,2021,4
11866,구로구,64.4,202104,90500,1405,2021,4
11867,구로구,64.4,202111,98500,1529,2021,11
11868,구로구,64.4,202111,98500,1529,2021,11
11869,구로구,79.325,202101,60000,756,2021,1
11870,구로구,84.206,202107,58000,688,2021,7
11871,구로구,44.34,202104,18000,405,2021,4
11872,구로구,84.94,202101,74700,879,2021,1
11873,구로구,59.92,202101,59500,992,2021,1
11874,구로구,59.92,202104,62300,1039,2021,4
11875,구로구,59.92,202106,63000,1051,2021,6
11876,구로구,59.92,202108,70000,1168,2021,8
11877,구로구,84.94,202108,81000,953,2021,8
11878,구로구,84.94,202110,73800,868,2021,10
11879,구로구,54.42,202106,23500,431,2021,6
11880,구로구,59.92,202109,30000,500,2021,9
11881,구로구,48.96,202109,25000,510,2021,9
11882,구로구,59.82,202101,63400,1059,2021,1
11883,구로구,59.82,202101,66500,1111,2021,1
11884,구로구,84.98,202104,80400,946,2021,4
11885,구로구,59.82,202107,67500,1128,2021,7
11886,구로구,84.98,202107,81500,959,2021,7
11887,구로구,59.82,202107,67900,1135,2021,7
11888,구로구,114.92,202107,91700,797,2021,7
11889,구로구,114.92,202108,88500,770,2021,8
11890,구로구,59.82,202110,67000,1120,2021,10
11891,구로구,114.92,202110,98000,852,2021,10
11892,구로구,60.0,202101,67500,1125,2021,1
11893,구로구,84.66,202101,79000,933,2021,1
11894,구로구,59.97,202108,72500,1208,2021,8
11895,구로구,84.66,202109,88000,1039,2021,9
11896,구로구,46.32,202101,17000,367,2021,1
11897,구로구,48.48,202103,19000,391,2021,3
11898,구로구,48.48,202111,28000,577,2021,11
11899,구로구,55.89,202101,20000,357,2021,1
11900,구로구,55.98,202102,25000,446,2021,2
11901,구로구,21.96,202101,9950,453,2021,1
11902,구로구,21.96,202106,10190,464,2021,6
11903,구로구,21.96,202106,10000,455,2021,6
11904,구로구,16.04,202102,11000,685,2021,2
11905,구로구,16.04,202104,10000,623,2021,4
11906,구로구,16.04,202105,13000,810,2021,5
11907,구로구,16.04,202108,10950,682,2021,8
11908,구로구,16.04,202108,10950,682,2021,8
11909,구로구,16.04,202109,11000,685,2021,9
11910,구로구,16.04,202109,11000,685,2021,9
11911,구로구,73.08,202101,79000,1081,2021,1
11912,구로구,73.08,202101,79700,1090,2021,1
11913,구로구,84.87,202101,89500,1054,2021,1
11914,구로구,84.165,202101,92500,1099,2021,1
11915,구로구,73.08,202101,60000,821,2021,1
11916,구로구,73.08,202101,60000,821,2021,1
11917,구로구,83.805,202101,92000,1097,2021,1
11918,구로구,83.805,202101,90000,1073,2021,1
11919,구로구,73.08,202101,84500,1156,2021,1
11920,구로구,84.87,202101,95000,1119,2021,1
11921,구로구,73.68,202101,83500,1133,2021,1
11922,구로구,73.68,202101,83500,1133,2021,1
11923,구로구,83.87,202102,95500,1138,2021,2
11924,구로구,84.87,202103,94500,1113,2021,3
11925,구로구,84.87,202105,99500,1172,2021,5
11926,구로구,84.165,202105,101500,1205,2021,5
11927,구로구,73.08,202106,94500,1293,2021,6
11928,구로구,73.08,202108,98000,1340,2021,8
11929,구로구,83.805,202108,107000,1276,2021,8
11930,구로구,73.08,202108,95000,1299,2021,8
11931,구로구,73.08,202108,100000,1368,2021,8
11932,구로구,83.805,202109,109700,1308,2021,9
11933,구로구,73.08,202109,100000,1368,2021,9
11934,구로구,84.165,202109,107000,1271,2021,9
11935,구로구,73.08,202110,100400,1373,2021,10
11936,구로구,83.805,202110,114000,1360,2021,10
11937,구로구,83.805,202110,115500,1378,2021,10
11938,구로구,83.87,202110,108500,1293,2021,10
11939,구로구,83.805,202111,112000,1336,2021,11
11940,구로구,32.39,202101,47000,1451,2021,1
11941,구로구,32.39,202101,47300,1460,2021,1
11942,구로구,54.9,202101,71000,1293,2021,1
11943,구로구,32.39,202101,49000,1512,2021,1
11944,구로구,64.62,202101,84000,1299,2021,1
11945,구로구,54.9,202101,79000,1438,2021,1
11946,구로구,32.39,202101,45000,1389,2021,1
11947,구로구,32.39,202101,49900,1540,2021,1
11948,구로구,54.9,202101,78000,1420,2021,1
11949,구로구,32.39,202101,47000,1451,2021,1
11950,구로구,32.39,202101,51500,1589,2021,1
11951,구로구,54.9,202101,75000,1366,2021,1
11952,구로구,32.39,202102,46000,1420,2021,2
11953,구로구,32.39,202102,47500,1466,2021,2
11954,구로구,49.94,202102,64500,1291,2021,2
11955,구로구,54.9,202102,79000,1438,2021,2
11956,구로구,49.94,202102,65000,1301,2021,2
11957,구로구,54.9,202102,74000,1347,2021,2
11958,구로구,41.3,202102,63000,1525,2021,2
11959,구로구,32.39,202103,32000,987,2021,3
11960,구로구,32.39,202103,51000,1574,2021,3
11961,구로구,32.39,202103,52000,1605,2021,3
11962,구로구,41.3,202104,65300,1581,2021,4
11963,구로구,41.3,202104,65300,1581,2021,4
11964,구로구,41.3,202104,68250,1652,2021,4
11965,구로구,32.39,202105,54500,1682,2021,5
11966,구로구,64.62,202105,94000,1454,2021,5
11967,구로구,41.3,202105,68800,1665,2021,5
11968,구로구,49.94,202106,74800,1497,2021,6
11969,구로구,41.3,202106,69300,1677,2021,6
11970,구로구,41.3,202106,70500,1707,2021,6
11971,구로구,54.54,202106,80700,1479,2021,6
11972,구로구,41.3,202106,69500,1682,2021,6
11973,구로구,41.3,202106,69500,1682,2021,6
11974,구로구,41.3,202106,69500,1682,2021,6
11975,구로구,41.3,202107,68000,1646,2021,7
11976,구로구,32.39,202108,61500,1898,2021,8
11977,구로구,32.39,202108,61200,1889,2021,8
11978,구로구,41.3,202108,71000,1719,2021,8
11979,구로구,49.94,202109,81000,1621,2021,9
11980,구로구,49.94,202109,83500,1672,2021,9
11981,구로구,54.54,202109,87000,1595,2021,9
11982,구로구,59.99,202101,59900,998,2021,1
11983,구로구,70.52,202101,64500,914,2021,1
11984,구로구,79.97,202102,70500,881,2021,2
11985,구로구,59.99,202102,60000,1000,2021,2
11986,구로구,70.52,202103,69800,989,2021,3
11987,구로구,79.97,202104,79500,994,2021,4
11988,구로구,59.99,202104,66000,1100,2021,4
11989,구로구,79.97,202105,80000,1000,2021,5
11990,구로구,79.97,202107,80000,1000,2021,7
11991,구로구,79.97,202108,81000,1012,2021,8
11992,구로구,70.52,202109,77500,1098,2021,9
11993,구로구,70.52,202109,76000,1077,2021,9
11994,구로구,79.97,202110,79000,987,2021,10
11995,구로구,70.52,202111,77700,1101,2021,11
11996,구로구,70.52,202111,72700,1030,2021,11
11997,구로구,82.3019,202101,77000,935,2021,1
11998,구로구,82.3019,202101,82500,1002,2021,1
11999,구로구,59.73,202101,69300,1160,2021,1
12000,구로구,59.73,202101,69000,1155,2021,1
12001,구로구,82.3019,202108,92500,1123,2021,8
12002,구로구,82.3019,202109,91000,1105,2021,9
12003,구로구,59.73,202109,76700,1284,2021,9
12004,구로구,82.3019,202109,91000,1105,2021,9
12005,구로구,54.58,202101,37700,690,2021,1
12006,구로구,77.9,202101,43800,562,2021,1
12007,구로구,77.9,202104,45000,577,2021,4
12008,구로구,12.49,202101,8300,664,2021,1
12009,구로구,12.49,202108,10000,800,2021,8
12010,구로구,59.88,202112,29000,484,2021,12
12011,구로구,15.75,202104,13700,869,2021,4
12012,구로구,15.75,202105,14000,888,2021,5
12013,구로구,15.75,202107,14000,888,2021,7
12014,구로구,15.75,202111,14000,888,2021,11
12015,구로구,44.52,202105,20000,449,2021,5
12016,구로구,44.52,202106,20000,449,2021,6
12017,구로구,21.7256,202104,14600,672,2021,4
12018,구로구,21.7256,202110,15800,727,2021,10
12019,구로구,21.7256,202110,15000,690,2021,10
12020,구로구,19.33,202105,14700,760,2021,5
12021,구로구,19.33,202107,14200,734,2021,7
12022,구로구,19.33,202109,13500,698,2021,9
12023,구로구,19.33,202111,13450,695,2021,11
12024,구로구,19.99,202104,12400,620,2021,4
12025,구로구,19.99,202106,13800,690,2021,6
12026,구로구,19.99,202106,13500,675,2021,6
12027,구로구,19.99,202108,14000,700,2021,8
12028,구로구,43.05,202109,26000,603,2021,9
12029,구로구,59.96,202102,39400,657,2021,2
12030,구로구,59.96,202105,41000,683,2021,5
12031,구로구,59.96,202106,40800,680,2021,6
12032,구로구,59.96,202107,40500,675,2021,7
12033,구로구,59.96,202110,40800,680,2021,10
12034,구로구,44.78,202101,50600,1129,2021,1
12035,구로구,44.78,202101,50000,1116,2021,1
12036,구로구,35.277,202102,38900,1102,2021,2
12037,구로구,44.78,202102,50500,1127,2021,2
12038,구로구,35.277,202102,38500,1091,2021,2
12039,구로구,35.277,202103,40000,1133,2021,3
12040,구로구,44.78,202103,53500,1194,2021,3
12041,구로구,35.277,202103,40600,1150,2021,3
12042,구로구,44.78,202103,53300,1190,2021,3
12043,구로구,45.563,202104,52500,1152,2021,4
12044,구로구,45.563,202104,52000,1141,2021,4
12045,구로구,44.78,202104,51600,1152,2021,4
12046,구로구,35.277,202104,41500,1176,2021,4
12047,구로구,44.78,202105,55800,1246,2021,5
12048,구로구,35.277,202105,42500,1204,2021,5
12049,구로구,45.563,202105,51400,1128,2021,5
12050,구로구,44.78,202106,58700,1310,2021,6
12051,구로구,44.78,202106,57500,1284,2021,6
12052,구로구,35.277,202107,49300,1397,2021,7
12053,구로구,35.277,202108,49200,1394,2021,8
12054,구로구,45.563,202108,59750,1311,2021,8
12055,구로구,35.277,202108,49900,1414,2021,8
12056,구로구,45.563,202109,59700,1310,2021,9
12057,구로구,35.277,202110,53000,1502,2021,10
12058,구로구,50.03,202101,68500,1369,2021,1
12059,구로구,50.03,202101,67500,1349,2021,1
12060,구로구,58.03,202102,77500,1335,2021,2
12061,구로구,50.03,202103,67500,1349,2021,3
12062,구로구,50.17,202103,69800,1391,2021,3
12063,구로구,58.03,202105,77300,1332,2021,5
12064,구로구,50.03,202107,67900,1357,2021,7
12065,구로구,50.03,202107,71800,1435,2021,7
12066,구로구,58.03,202107,79700,1373,2021,7
12067,구로구,58.03,202107,77700,1338,2021,7
12068,구로구,58.03,202107,77500,1335,2021,7
12069,구로구,58.03,202107,78700,1356,2021,7
12070,구로구,50.17,202107,69500,1385,2021,7
12071,구로구,50.03,202108,72000,1439,2021,8
12072,구로구,58.03,202108,80000,1378,2021,8
12073,구로구,58.03,202108,80000,1378,2021,8
12074,구로구,50.03,202109,71900,1437,2021,9
12075,구로구,50.17,202111,70000,1395,2021,11
12076,구로구,58.03,202104,75800,1306,2021,4
12077,구로구,58.03,202109,83000,1430,2021,9
12078,구로구,84.962,202101,70000,823,2021,1
12079,구로구,84.962,202101,68500,806,2021,1
12080,구로구,84.962,202101,73000,859,2021,1
12081,구로구,84.962,202104,74000,870,2021,4
12082,구로구,84.962,202105,72800,856,2021,5
12083,구로구,84.962,202105,69000,812,2021,5
