,자치구별,계약연도,계약월,전용면적(㎡),거래금액(만원),1m^2 전용면적당 거래금액(만원)
20226,구로구,2020,6,84.98,44800,527
20227,구로구,2020,6,74.56,41800,560
20228,구로구,2020,6,84.98,43000,506
20229,구로구,2020,6,84.98,48000,564
20230,구로구,2020,6,59.93,41000,684
20231,구로구,2020,7,84.94,43500,512
20232,구로구,2020,7,59.93,41800,697
20233,구로구,2020,7,84.98,49000,576
20234,구로구,2020,7,59.93,41700,695
20235,구로구,2020,8,59.93,43500,725
20236,구로구,2020,8,84.94,49700,585
20237,구로구,2020,8,74.56,45900,615
20238,구로구,2020,8,59.93,44200,737
20239,구로구,2020,8,74.56,41800,560
20240,구로구,2020,9,74.56,43000,576
20241,구로구,2020,9,84.94,47900,563
20242,구로구,2020,10,74.56,42700,572
20243,구로구,2020,10,74.56,44800,600
20244,구로구,2020,11,84.98,48300,568
20245,구로구,2020,11,84.98,48300,568
20246,구로구,2020,12,84.98,56000,658
20247,구로구,2020,2,78.476,37000,471
20248,구로구,2020,3,114.286,42400,370
20249,구로구,2020,4,83.052,40000,481
20250,구로구,2020,5,119.467,49500,414
20251,구로구,2020,9,78.476,47500,605
20252,구로구,2020,11,114.286,60500,529
20253,구로구,2020,12,116.276,59900,515
20254,구로구,2020,3,54.54,15200,278
20255,구로구,2020,1,67.36,29000,430
20256,구로구,2020,1,67.36,28800,427
20257,구로구,2020,2,67.36,28000,415
20258,구로구,2020,6,67.36,31200,463
20259,구로구,2020,6,71.38,31000,434
20260,구로구,2020,6,67.36,28000,415
20261,구로구,2020,7,67.36,32500,482
20262,구로구,2020,11,67.36,38600,573
20263,구로구,2020,1,59.69,34500,577
20264,구로구,2020,1,59.69,35500,594
20265,구로구,2020,1,111.69,49000,438
20266,구로구,2020,1,84.96,45000,529
20267,구로구,2020,1,59.69,37000,619
20268,구로구,2020,1,59.69,34500,577
20269,구로구,2020,2,59.69,31750,531
20270,구로구,2020,2,111.69,48400,433
20271,구로구,2020,2,59.69,35500,594
20272,구로구,2020,2,59.69,35700,598
20273,구로구,2020,2,111.69,46000,411
20274,구로구,2020,2,59.69,38000,636
20275,구로구,2020,2,59.69,36000,603
20276,구로구,2020,2,111.69,52500,470
20277,구로구,2020,2,84.96,48800,574
20278,구로구,2020,2,84.96,48800,574
20279,구로구,2020,2,84.96,49300,580
20280,구로구,2020,3,111.69,50000,447
20281,구로구,2020,3,59.69,37400,626
20282,구로구,2020,3,59.69,37300,624
20283,구로구,2020,3,59.69,38000,636
20284,구로구,2020,3,59.69,35900,601
20285,구로구,2020,4,59.69,37900,634
20286,구로구,2020,4,59.69,37450,627
20287,구로구,2020,4,59.69,36800,616
20288,구로구,2020,4,111.69,46800,419
20289,구로구,2020,5,84.96,47750,562
20290,구로구,2020,5,111.69,52000,465
20291,구로구,2020,5,111.69,52000,465
20292,구로구,2020,5,111.69,54500,487
20293,구로구,2020,5,84.96,47000,553
20294,구로구,2020,5,59.69,38500,644
20295,구로구,2020,5,59.69,34000,569
20296,구로구,2020,5,84.96,49000,576
20297,구로구,2020,6,59.69,39000,653
20298,구로구,2020,6,84.96,49700,584
20299,구로구,2020,6,59.69,39000,653
20300,구로구,2020,6,59.69,39000,653
20301,구로구,2020,6,111.69,55000,492
20302,구로구,2020,6,111.69,55000,492
20303,구로구,2020,6,59.69,40800,683
20304,구로구,2020,7,84.96,44000,517
20305,구로구,2020,7,59.69,48500,812
20306,구로구,2020,7,111.69,59000,528
20307,구로구,2020,8,84.96,57700,679
20308,구로구,2020,8,111.69,62500,559
20309,구로구,2020,9,84.96,59000,694
20310,구로구,2020,9,111.69,60000,537
20311,구로구,2020,9,59.69,48300,809
20312,구로구,2020,9,59.69,51500,862
20313,구로구,2020,10,59.69,53800,901
20314,구로구,2020,11,84.96,62000,729
20315,구로구,2020,11,59.69,54500,913
20316,구로구,2020,11,59.69,52400,877
20317,구로구,2020,11,59.69,54300,909
20318,구로구,2020,12,59.69,54000,904
20319,구로구,2020,6,75.88,23300,307
20320,구로구,2020,7,75.88,24000,316
20321,구로구,2020,7,73.76,27500,372
20322,구로구,2020,2,55.65,40000,718
20323,구로구,2020,4,55.65,50000,898
20324,구로구,2020,9,62.25,22000,353
20325,구로구,2020,1,84.88,49700,585
20326,구로구,2020,1,84.88,51500,606
20327,구로구,2020,1,59.86,46300,773
20328,구로구,2020,1,84.88,52000,612
20329,구로구,2020,2,84.88,49100,578
20330,구로구,2020,2,84.88,50000,589
20331,구로구,2020,2,59.86,45000,751
20332,구로구,2020,2,59.86,47500,793
20333,구로구,2020,2,84.88,51000,600
20334,구로구,2020,2,84.88,49500,583
20335,구로구,2020,3,59.86,46000,768
20336,구로구,2020,3,84.88,50300,592
20337,구로구,2020,3,84.88,51000,600
20338,구로구,2020,3,59.86,46000,768
20339,구로구,2020,3,84.88,52500,618
20340,구로구,2020,3,84.88,50300,592
20341,구로구,2020,4,84.88,50700,597
20342,구로구,2020,4,84.88,51900,611
20343,구로구,2020,5,84.88,50700,597
20344,구로구,2020,5,84.88,51000,600
20345,구로구,2020,5,84.88,54800,645
20346,구로구,2020,5,59.86,46000,768
20347,구로구,2020,5,59.86,46500,776
20348,구로구,2020,6,84.88,52700,620
20349,구로구,2020,6,84.88,52800,622
20350,구로구,2020,6,84.88,51800,610
20351,구로구,2020,6,84.88,51000,600
20352,구로구,2020,6,84.88,53900,635
20353,구로구,2020,6,84.88,54500,642
20354,구로구,2020,6,59.86,49000,818
20355,구로구,2020,6,59.86,48000,801
20356,구로구,2020,6,84.88,59000,695
20357,구로구,2020,7,84.88,59000,695
20358,구로구,2020,7,84.88,53000,624
20359,구로구,2020,10,59.86,58000,968
20360,구로구,2020,11,84.88,63000,742
20361,구로구,2020,11,84.88,69000,812
20362,구로구,2020,1,84.945,50000,588
20363,구로구,2020,1,59.4,39500,664
20364,구로구,2020,1,114.48,49500,432
20365,구로구,2020,1,84.945,50200,590
20366,구로구,2020,1,59.4,38800,653
20367,구로구,2020,1,114.48,51000,445
20368,구로구,2020,1,59.4,40300,678
20369,구로구,2020,1,84.945,50500,594
20370,구로구,2020,1,59.4,39700,668
20371,구로구,2020,1,84.945,50000,588
20372,구로구,2020,1,59.4,40500,681
20373,구로구,2020,1,59.4,39500,664
20374,구로구,2020,1,59.4,39700,668
20375,구로구,2020,1,59.4,39800,670
20376,구로구,2020,1,114.48,50500,441
20377,구로구,2020,2,59.4,39700,668
20378,구로구,2020,2,84.945,49000,576
20379,구로구,2020,2,84.945,50700,596
20380,구로구,2020,2,59.4,41000,690
20381,구로구,2020,2,84.945,50500,594
20382,구로구,2020,2,84.945,50500,594
20383,구로구,2020,2,114.48,50500,441
20384,구로구,2020,2,59.4,40000,673
20385,구로구,2020,2,84.945,50000,588
20386,구로구,2020,2,114.48,48800,426
20387,구로구,2020,2,84.945,49900,587
20388,구로구,2020,2,114.48,52000,454
20389,구로구,2020,2,59.4,40000,673
20390,구로구,2020,2,59.4,40500,681
20391,구로구,2020,2,59.4,40500,681
20392,구로구,2020,2,114.48,50850,444
20393,구로구,2020,2,59.4,38500,648
20394,구로구,2020,2,59.4,38800,653
20395,구로구,2020,2,84.945,49000,576
20396,구로구,2020,2,59.4,42000,707
20397,구로구,2020,2,114.48,53000,462
20398,구로구,2020,3,59.4,43500,732
20399,구로구,2020,3,59.4,41200,693
20400,구로구,2020,3,114.48,61000,532
20401,구로구,2020,3,114.48,53500,467
20402,구로구,2020,4,59.4,42100,708
20403,구로구,2020,5,114.48,50000,436
20404,구로구,2020,6,114.48,54500,476
20405,구로구,2020,6,59.4,42900,722
20406,구로구,2020,6,59.4,42000,707
20407,구로구,2020,6,59.4,42900,722
20408,구로구,2020,6,84.945,50000,588
20409,구로구,2020,6,59.4,44300,745
20410,구로구,2020,6,59.4,47900,806
20411,구로구,2020,6,59.4,44750,753
20412,구로구,2020,6,59.4,44500,749
20413,구로구,2020,6,59.4,45300,762
20414,구로구,2020,6,84.945,58000,682
20415,구로구,2020,6,84.945,56000,659
20416,구로구,2020,6,114.48,64000,559
20417,구로구,2020,6,84.945,59500,700
20418,구로구,2020,6,84.945,59500,700
20419,구로구,2020,6,84.945,54000,635
20420,구로구,2020,6,114.48,61000,532
20421,구로구,2020,6,114.48,64800,566
20422,구로구,2020,7,59.4,50000,841
20423,구로구,2020,7,114.48,65600,573
20424,구로구,2020,7,59.4,48500,816
20425,구로구,2020,7,59.4,53500,900
20426,구로구,2020,7,59.4,52500,883
20427,구로구,2020,8,59.4,52000,875
20428,구로구,2020,8,114.48,67500,589
20429,구로구,2020,8,114.48,67500,589
20430,구로구,2020,8,59.4,54500,917
20431,구로구,2020,8,114.48,67000,585
20432,구로구,2020,9,114.48,68500,598
20433,구로구,2020,9,59.4,52000,875
20434,구로구,2020,9,59.4,56400,949
20435,구로구,2020,9,84.945,65000,765
20436,구로구,2020,10,114.48,61000,532
20437,구로구,2020,10,84.945,68500,806
20438,구로구,2020,10,59.4,56500,951
20439,구로구,2020,12,114.48,72000,628
20440,구로구,2020,12,59.4,57900,974
20441,구로구,2020,12,59.4,57500,968
20442,구로구,2020,12,59.4,56700,954
20443,구로구,2020,12,84.945,69500,818
20444,구로구,2020,2,84.06,44700,531
20445,구로구,2020,3,59.4,38000,639
20446,구로구,2020,4,84.06,44000,523
20447,구로구,2020,5,59.4,37000,622
20448,구로구,2020,6,59.4,39000,656
20449,구로구,2020,6,59.4,39800,670
20450,구로구,2020,6,59.4,38800,653
20451,구로구,2020,6,59.4,40000,673
20452,구로구,2020,6,59.4,44000,740
20453,구로구,2020,6,84.06,50900,605
20454,구로구,2020,6,84.06,50000,594
20455,구로구,2020,7,59.4,43000,723
20456,구로구,2020,8,59.4,45000,757
20457,구로구,2020,11,59.4,51300,863
20458,구로구,2020,11,84.06,54500,648
20459,구로구,2020,11,96.3,63500,659
20460,구로구,2020,11,59.4,53000,892
20461,구로구,2020,9,72.22,28100,389
20462,구로구,2020,1,59.81,39000,652
20463,구로구,2020,1,84.99,47500,558
20464,구로구,2020,1,59.81,40500,677
20465,구로구,2020,2,59.81,39500,660
20466,구로구,2020,3,59.81,41000,685
20467,구로구,2020,4,84.99,55800,656
20468,구로구,2020,6,59.81,42000,702
20469,구로구,2020,6,84.99,64000,753
20470,구로구,2020,9,59.81,48300,807
20471,구로구,2020,11,59.81,52000,869
20472,구로구,2020,12,59.81,51000,852
20473,구로구,2020,2,105.39,37000,351
20474,구로구,2020,7,92.04,35800,388
20475,구로구,2020,7,92.04,37000,401
20476,구로구,2020,7,65.53,28000,427
20477,구로구,2020,1,59.78,42800,715
20478,구로구,2020,1,143.09,59900,418
20479,구로구,2020,1,84.96,56800,668
20480,구로구,2020,1,84.96,54000,635
20481,구로구,2020,1,143.09,63000,440
20482,구로구,2020,1,143.09,59900,418
20483,구로구,2020,2,84.96,57000,670
20484,구로구,2020,2,59.78,38500,644
20485,구로구,2020,3,59.78,47000,786
20486,구로구,2020,4,59.78,48800,816
20487,구로구,2020,5,59.78,50300,841
20488,구로구,2020,6,59.78,50000,836
20489,구로구,2020,6,59.78,50000,836
20490,구로구,2020,6,59.78,50500,844
20491,구로구,2020,6,84.96,65000,765
20492,구로구,2020,6,59.78,53800,899
20493,구로구,2020,6,59.78,53000,886
20494,구로구,2020,6,84.96,62500,735
20495,구로구,2020,7,143.09,74800,522
20496,구로구,2020,7,59.78,55500,928
20497,구로구,2020,7,59.78,54500,911
20498,구로구,2020,8,59.78,55000,920
20499,구로구,2020,10,59.78,61000,1020
20500,구로구,2020,1,65.71,42500,646
20501,구로구,2020,1,84.98,52800,621
20502,구로구,2020,2,65.71,44000,669
20503,구로구,2020,6,84.98,50000,588
20504,구로구,2020,6,84.98,50000,588
20505,구로구,2020,6,84.98,48000,564
20506,구로구,2020,6,84.98,54800,644
20507,구로구,2020,6,84.98,49500,582
20508,구로구,2020,6,84.98,50000,588
20509,구로구,2020,7,84.98,49500,582
20510,구로구,2020,7,116.21,59900,515
20511,구로구,2020,9,65.46,18500,282
20512,구로구,2020,1,59.87,25300,422
20513,구로구,2020,5,59.87,25500,425
20514,구로구,2020,6,73.22,33500,457
20515,구로구,2020,7,73.22,35800,488
20516,구로구,2020,2,84.78,41000,483
20517,구로구,2020,2,84.78,42500,501
20518,구로구,2020,2,84.78,38500,454
20519,구로구,2020,2,84.78,40600,478
20520,구로구,2020,3,84.78,41800,493
20521,구로구,2020,4,84.78,41000,483
20522,구로구,2020,4,84.78,41000,483
20523,구로구,2020,6,84.78,43000,507
20524,구로구,2020,6,84.78,44000,518
20525,구로구,2020,7,84.78,43500,513
20526,구로구,2020,9,84.78,47000,554
20527,구로구,2020,10,84.78,50000,589
20528,구로구,2020,1,82.98,21000,253
20529,구로구,2020,2,59.82,24800,414
20530,구로구,2020,2,88.44,29300,331
20531,구로구,2020,2,82.98,27000,325
20532,구로구,2020,4,82.98,27800,335
20533,구로구,2020,6,88.44,32400,366
20534,구로구,2020,8,82.98,31000,373
20535,구로구,2020,8,59.82,23600,394
20536,구로구,2020,11,82.98,36000,433
20537,구로구,2020,11,59.82,34000,568
20538,구로구,2020,1,56.46,22500,398
20539,구로구,2020,3,46.08,22300,483
20540,구로구,2020,5,56.46,25000,442
20541,구로구,2020,5,56.46,25800,456
20542,구로구,2020,5,56.46,20800,368
20543,구로구,2020,11,56.46,31000,549
20544,구로구,2020,12,56.46,27200,481
20545,구로구,2020,5,67.86,25800,380
20546,구로구,2020,1,76.08,46000,604
20547,구로구,2020,1,76.08,43000,565
20548,구로구,2020,3,64.56,37000,573
20549,구로구,2020,4,64.56,39700,614
20550,구로구,2020,6,64.56,46500,720
20551,구로구,2020,7,64.56,50000,774
20552,구로구,2020,7,64.56,44700,692
20553,구로구,2020,7,64.56,43500,673
20554,구로구,2020,11,64.56,45500,704
20555,구로구,2020,1,84.57,64500,762
20556,구로구,2020,1,59.57,55000,923
20557,구로구,2020,1,59.57,52000,872
20558,구로구,2020,1,59.57,53500,898
20559,구로구,2020,1,149.97,75000,500
20560,구로구,2020,1,59.57,55500,931
20561,구로구,2020,1,84.57,69000,815
20562,구로구,2020,1,59.57,56000,940
20563,구로구,2020,1,59.57,55000,923
20564,구로구,2020,1,59.57,58000,973
20565,구로구,2020,1,84.57,65300,772
20566,구로구,2020,1,84.57,66000,780
20567,구로구,2020,1,59.57,56800,953
20568,구로구,2020,1,149.97,74700,498
20569,구로구,2020,1,123.46,70000,566
20570,구로구,2020,1,59.57,58000,973
20571,구로구,2020,1,123.46,71500,579
20572,구로구,2020,1,84.57,65400,773
20573,구로구,2020,2,84.57,66000,780
20574,구로구,2020,2,59.57,54000,906
20575,구로구,2020,2,84.57,63000,744
20576,구로구,2020,2,59.57,57850,971
20577,구로구,2020,2,59.57,53000,889
20578,구로구,2020,2,123.46,72000,583
20579,구로구,2020,2,84.57,59800,707
20580,구로구,2020,2,59.57,56800,953
20581,구로구,2020,2,84.57,67500,798
20582,구로구,2020,2,59.57,60000,1007
20583,구로구,2020,2,84.57,65400,773
20584,구로구,2020,2,84.57,70000,827
20585,구로구,2020,3,149.97,85000,566
20586,구로구,2020,3,84.57,68000,804
20587,구로구,2020,3,59.57,59000,990
20588,구로구,2020,3,84.57,70000,827
20589,구로구,2020,3,149.97,85000,566
20590,구로구,2020,3,59.57,58000,973
20591,구로구,2020,3,59.57,59900,1005
20592,구로구,2020,3,59.57,57000,956
20593,구로구,2020,3,123.46,72000,583
20594,구로구,2020,4,59.57,58500,982
20595,구로구,2020,4,59.57,59900,1005
20596,구로구,2020,5,59.57,56700,951
20597,구로구,2020,5,59.57,53000,889
20598,구로구,2020,5,59.57,59500,998
20599,구로구,2020,5,59.57,59500,998
20600,구로구,2020,6,59.57,57000,956
20601,구로구,2020,6,149.97,78000,520
20602,구로구,2020,6,59.57,60500,1015
20603,구로구,2020,6,84.57,60000,709
20604,구로구,2020,6,59.57,60000,1007
20605,구로구,2020,6,59.57,59000,990
20606,구로구,2020,6,123.46,77700,629
20607,구로구,2020,6,84.57,73000,863
20608,구로구,2020,6,123.46,75000,607
20609,구로구,2020,6,149.97,89000,593
20610,구로구,2020,6,59.57,54900,921
20611,구로구,2020,6,59.57,59900,1005
20612,구로구,2020,6,149.97,86000,573
20613,구로구,2020,6,149.97,84000,560
20614,구로구,2020,6,59.57,59000,990
20615,구로구,2020,6,123.46,80500,652
20616,구로구,2020,6,59.57,59500,998
20617,구로구,2020,6,59.57,58600,983
20618,구로구,2020,6,59.57,57750,969
20619,구로구,2020,6,123.46,83800,678
20620,구로구,2020,7,59.57,60000,1007
20621,구로구,2020,7,149.97,89000,593
20622,구로구,2020,7,59.57,60500,1015
20623,구로구,2020,7,84.57,74000,875
20624,구로구,2020,7,149.97,84300,562
20625,구로구,2020,7,123.46,80000,647
20626,구로구,2020,7,149.97,89900,599
20627,구로구,2020,7,59.57,60000,1007
20628,구로구,2020,7,149.97,85000,566
20629,구로구,2020,7,149.97,89000,593
20630,구로구,2020,7,59.57,63000,1057
20631,구로구,2020,8,84.57,75000,886
20632,구로구,2020,8,59.57,63000,1057
20633,구로구,2020,8,84.57,77000,910
20634,구로구,2020,8,59.57,63400,1064
20635,구로구,2020,8,84.57,77800,919
20636,구로구,2020,8,59.57,64300,1079
20637,구로구,2020,9,59.57,64000,1074
20638,구로구,2020,9,59.57,60000,1007
20639,구로구,2020,9,59.57,67500,1133
20640,구로구,2020,9,84.57,77500,916
20641,구로구,2020,9,149.97,95000,633
20642,구로구,2020,9,59.57,60500,1015
20643,구로구,2020,9,84.57,75700,895
20644,구로구,2020,9,59.57,68400,1148
20645,구로구,2020,9,59.57,64000,1074
20646,구로구,2020,10,59.57,62300,1045
20647,구로구,2020,10,59.57,68000,1141
20648,구로구,2020,10,84.57,80700,954
20649,구로구,2020,10,84.57,81000,957
20650,구로구,2020,10,123.46,89000,720
20651,구로구,2020,10,84.57,81000,957
20652,구로구,2020,10,59.57,63500,1065
20653,구로구,2020,11,59.57,64800,1087
20654,구로구,2020,11,59.57,66000,1107
20655,구로구,2020,11,84.57,78500,928
20656,구로구,2020,11,59.57,69000,1158
20657,구로구,2020,11,59.57,68000,1141
20658,구로구,2020,11,59.57,69700,1170
20659,구로구,2020,11,59.57,69500,1166
20660,구로구,2020,11,84.57,75000,886
20661,구로구,2020,11,59.57,70000,1175
20662,구로구,2020,11,59.57,70000,1175
20663,구로구,2020,12,59.57,67500,1133
20664,구로구,2020,12,123.46,87500,708
20665,구로구,2020,12,59.57,69000,1158
20666,구로구,2020,12,149.97,90000,600
20667,구로구,2020,12,84.57,84000,993
20668,구로구,2020,12,59.57,68500,1149
20669,구로구,2020,12,84.57,80500,951
20670,구로구,2020,12,84.57,85000,1005
20671,구로구,2020,12,149.97,100000,666
20672,구로구,2020,12,59.57,72500,1217
20673,구로구,2020,12,59.57,64000,1074
20674,구로구,2020,1,47.74,30000,628
20675,구로구,2020,2,47.74,28400,594
20676,구로구,2020,2,47.74,28850,604
20677,구로구,2020,3,42.35,25800,609
20678,구로구,2020,3,42.35,25800,609
20679,구로구,2020,3,42.35,25800,609
20680,구로구,2020,4,45.32,26000,573
20681,구로구,2020,4,48.24,32200,667
20682,구로구,2020,5,47.74,29000,607
20683,구로구,2020,6,45.32,26100,575
20684,구로구,2020,6,45.32,27500,606
20685,구로구,2020,6,42.35,27000,637
20686,구로구,2020,6,45.32,28800,635
20687,구로구,2020,6,47.74,28850,604
20688,구로구,2020,7,47.74,28000,586
20689,구로구,2020,7,45.32,28000,617
20690,구로구,2020,7,48.24,29900,619
20691,구로구,2020,8,48.24,30400,630
20692,구로구,2020,9,47.74,32800,687
20693,구로구,2020,10,47.74,28900,605
20694,구로구,2020,12,47.74,32000,670
20695,구로구,2020,12,44.4,28000,630
20696,구로구,2020,12,45.32,26800,591
20697,구로구,2020,12,45.32,25500,562
20698,구로구,2020,1,59.95,38200,637
20699,구로구,2020,1,59.95,38400,640
20700,구로구,2020,1,114.93,59000,513
20701,구로구,2020,1,59.95,38400,640
20702,구로구,2020,1,84.96,51000,600
20703,구로구,2020,1,59.95,39500,658
20704,구로구,2020,1,59.95,38300,638
20705,구로구,2020,1,59.95,40500,675
20706,구로구,2020,1,84.96,44600,524
20707,구로구,2020,1,84.96,47700,561
20708,구로구,2020,1,84.96,51700,608
20709,구로구,2020,2,59.95,40000,667
20710,구로구,2020,2,59.95,34000,567
20711,구로구,2020,2,84.96,50800,597
20712,구로구,2020,2,59.95,39700,662
20713,구로구,2020,2,84.96,51000,600
20714,구로구,2020,2,84.96,50000,588
20715,구로구,2020,2,59.95,39000,650
20716,구로구,2020,2,59.95,38000,633
20717,구로구,2020,2,59.95,38000,633
20718,구로구,2020,2,84.96,50800,597
20719,구로구,2020,2,59.95,40700,678
20720,구로구,2020,2,59.95,39900,665
20721,구로구,2020,3,59.95,40200,670
20722,구로구,2020,3,59.95,40000,667
20723,구로구,2020,3,59.95,40700,678
20724,구로구,2020,3,59.95,40900,682
20725,구로구,2020,3,84.96,51700,608
20726,구로구,2020,3,59.95,41500,692
20727,구로구,2020,3,59.95,39500,658
20728,구로구,2020,3,59.95,40700,678
20729,구로구,2020,3,84.96,47500,559
20730,구로구,2020,3,84.96,50000,588
20731,구로구,2020,3,59.95,38000,633
20732,구로구,2020,3,84.96,51800,609
20733,구로구,2020,3,84.96,48500,570
20734,구로구,2020,3,59.95,38000,633
20735,구로구,2020,3,59.95,40800,680
20736,구로구,2020,3,84.96,49500,582
20737,구로구,2020,3,59.95,41000,683
20738,구로구,2020,3,59.95,41000,683
20739,구로구,2020,3,59.95,38500,642
20740,구로구,2020,3,84.96,50700,596
20741,구로구,2020,3,84.96,50000,588
20742,구로구,2020,4,84.96,49800,586
20743,구로구,2020,4,84.96,49000,576
20744,구로구,2020,4,59.95,42000,700
20745,구로구,2020,4,59.95,41000,683
20746,구로구,2020,4,59.95,41000,683
20747,구로구,2020,4,59.95,42000,700
20748,구로구,2020,4,84.96,48200,567
20749,구로구,2020,4,59.95,41500,692
20750,구로구,2020,4,59.95,41800,697
20751,구로구,2020,5,59.95,42000,700
20752,구로구,2020,5,59.95,39500,658
20753,구로구,2020,5,84.96,50000,588
20754,구로구,2020,5,59.95,42000,700
20755,구로구,2020,6,59.95,42500,708
20756,구로구,2020,6,84.96,48500,570
20757,구로구,2020,6,84.96,50750,597
20758,구로구,2020,6,59.95,40800,680
20759,구로구,2020,6,59.95,44500,742
20760,구로구,2020,6,84.96,52800,621
20761,구로구,2020,6,84.96,51500,606
20762,구로구,2020,6,59.95,42300,705
20763,구로구,2020,6,59.95,42500,708
20764,구로구,2020,6,84.96,52500,617
20765,구로구,2020,6,114.93,59000,513
20766,구로구,2020,6,84.96,50500,594
20767,구로구,2020,6,114.93,57000,495
20768,구로구,2020,6,84.96,51000,600
20769,구로구,2020,6,59.95,43000,717
20770,구로구,2020,6,59.95,42800,713
20771,구로구,2020,6,114.93,65000,565
20772,구로구,2020,6,59.95,41000,683
20773,구로구,2020,6,59.95,41000,683
20774,구로구,2020,6,84.96,51500,606
20775,구로구,2020,6,59.95,43500,725
20776,구로구,2020,6,84.96,51000,600
20777,구로구,2020,6,59.95,43500,725
20778,구로구,2020,6,84.96,51200,602
20779,구로구,2020,6,59.95,43700,728
20780,구로구,2020,6,114.93,64000,556
20781,구로구,2020,6,84.96,51200,602
20782,구로구,2020,6,84.96,50500,594
20783,구로구,2020,7,59.95,44000,733
20784,구로구,2020,7,84.96,52800,621
20785,구로구,2020,7,59.95,47000,783
20786,구로구,2020,7,114.93,62500,543
20787,구로구,2020,7,59.95,44500,742
20788,구로구,2020,7,59.95,45000,750
20789,구로구,2020,8,59.95,52500,875
20790,구로구,2020,8,59.95,52300,872
20791,구로구,2020,8,59.95,52000,867
20792,구로구,2020,8,84.96,57000,670
20793,구로구,2020,8,84.96,64500,759
20794,구로구,2020,8,59.95,52000,867
20795,구로구,2020,8,84.96,61500,723
20796,구로구,2020,8,84.96,67000,788
20797,구로구,2020,8,59.95,51000,850
20798,구로구,2020,9,59.95,52000,867
20799,구로구,2020,9,59.95,52000,867
20800,구로구,2020,9,59.95,55500,925
20801,구로구,2020,9,59.95,52000,867
20802,구로구,2020,9,84.96,65000,765
20803,구로구,2020,9,59.95,53000,884
20804,구로구,2020,9,59.95,53000,884
20805,구로구,2020,9,59.95,53000,884
20806,구로구,2020,9,84.96,60000,706
20807,구로구,2020,9,84.96,68500,806
20808,구로구,2020,9,84.96,64000,753
20809,구로구,2020,10,114.93,63300,550
20810,구로구,2020,10,59.95,52800,880
20811,구로구,2020,10,59.95,54800,914
20812,구로구,2020,11,59.95,56500,942
20813,구로구,2020,11,84.96,63800,750
20814,구로구,2020,12,84.96,55000,647
20815,구로구,2020,12,84.96,68500,806
20816,구로구,2020,12,84.96,61000,717
20817,구로구,2020,12,84.96,57000,670
20818,구로구,2020,12,84.96,64000,753
20819,구로구,2020,12,59.95,54700,912
20820,구로구,2020,12,59.95,55500,925
20821,구로구,2020,1,59.94,56500,942
20822,구로구,2020,1,59.94,55800,930
20823,구로구,2020,1,59.94,50000,834
20824,구로구,2020,1,84.99,70000,823
20825,구로구,2020,1,59.94,55800,930
20826,구로구,2020,1,59.94,56700,945
20827,구로구,2020,1,114.99,71000,617
20828,구로구,2020,1,59.94,53780,897
20829,구로구,2020,1,59.94,55200,920
20830,구로구,2020,1,59.94,56900,949
20831,구로구,2020,1,59.94,49500,825
20832,구로구,2020,1,59.94,57000,950
20833,구로구,2020,1,59.94,58300,972
20834,구로구,2020,1,114.99,76000,660
20835,구로구,2020,1,114.99,73500,639
20836,구로구,2020,1,59.94,51900,865
20837,구로구,2020,2,59.94,55000,917
20838,구로구,2020,2,84.99,64400,757
20839,구로구,2020,2,84.96,66400,781
20840,구로구,2020,2,84.99,65000,764
20841,구로구,2020,2,114.99,72000,626
20842,구로구,2020,2,84.99,66000,776
20843,구로구,2020,2,114.99,72400,629
20844,구로구,2020,2,59.94,57250,955
20845,구로구,2020,2,84.99,68500,805
20846,구로구,2020,2,59.94,54000,900
20847,구로구,2020,2,59.94,58000,967
20848,구로구,2020,2,114.99,78000,678
20849,구로구,2020,2,84.99,60000,705
20850,구로구,2020,2,84.99,70000,823
20851,구로구,2020,2,84.99,64500,758
20852,구로구,2020,2,114.99,72000,626
20853,구로구,2020,2,114.99,76500,665
20854,구로구,2020,2,114.99,70900,616
20855,구로구,2020,2,59.94,51000,850
20856,구로구,2020,2,84.99,70000,823
20857,구로구,2020,2,84.99,64000,753
20858,구로구,2020,2,84.99,59000,694
20859,구로구,2020,2,84.99,68300,803
20860,구로구,2020,2,59.94,56000,934
20861,구로구,2020,2,84.99,68700,808
20862,구로구,2020,2,59.94,58400,974
20863,구로구,2020,2,114.99,68000,591
20864,구로구,2020,3,84.99,59500,700
20865,구로구,2020,3,84.99,69000,811
20866,구로구,2020,3,59.94,56000,934
20867,구로구,2020,3,84.99,69900,822
20868,구로구,2020,3,84.99,51000,600
20869,구로구,2020,3,114.99,70000,608
20870,구로구,2020,3,59.94,59000,984
20871,구로구,2020,4,114.99,66700,580
20872,구로구,2020,4,59.94,59600,994
20873,구로구,2020,4,114.99,80000,695
20874,구로구,2020,4,84.99,69500,817
20875,구로구,2020,4,59.94,54000,900
20876,구로구,2020,4,84.99,69000,811
20877,구로구,2020,5,59.94,60000,1001
20878,구로구,2020,5,59.94,59600,994
20879,구로구,2020,5,84.99,67000,788
20880,구로구,2020,5,114.99,71500,621
20881,구로구,2020,5,59.94,59000,984
20882,구로구,2020,5,84.99,69000,811
20883,구로구,2020,5,84.99,71000,835
20884,구로구,2020,5,59.94,59500,992
20885,구로구,2020,5,59.94,59400,990
20886,구로구,2020,5,114.99,73000,634
20887,구로구,2020,6,84.96,66500,782
