자치구별,계약월,본번,부번,전용면적(㎡),계약년월,거래금액(만원),1m^2 전용면적당 거래금액(만원),계약연도
강북구,2,552.0,43.0,63.0,202202.0,52767.0,861.0,2022.0
강북구,3,705.0,9.0,71.0,202203.0,62631.0,913.0,2022.0
강북구,4,581.0,4.0,70.0,202204.0,69250.0,1023.0,2022.0
강북구,5,729.0,1.0,78.0,202205.0,70104.0,921.0,2022.0
강북구,6,634.0,7.0,71.0,202206.0,62740.0,876.0,2022.0
강북구,7,751.0,39.0,56.0,202207.0,54323.0,928.0,2022.0
강북구,8,575.0,11.0,56.0,202208.0,44594.0,805.0,2022.0
강북구,9,598.0,5.0,63.0,202209.0,58454.0,896.0,2022.0
강북구,10,645.0,9.0,61.0,202210.0,43645.0,729.0,2022.0
강북구,11,738.0,4.0,84.0,202211.0,63744.0,765.0,2022.0
강북구,12,780.0,3.0,26.0,202212.0,26259.0,1052.0,2022.0
강서구,1,887.0,4.0,66.0,202201.0,69352.0,1034.0,2022.0
강서구,2,828.0,13.0,56.0,202202.0,55303.0,983.0,2022.0
강서구,3,801.0,7.0,64.0,202203.0,72814.0,1130.0,2022.0
강서구,4,744.0,10.0,60.0,202204.0,67570.0,1117.0,2022.0
강서구,5,718.0,10.0,60.0,202205.0,65254.0,1080.0,2022.0
강서구,6,684.0,11.0,66.0,202206.0,68444.0,1039.0,2022.0
강서구,7,859.0,11.0,60.0,202207.0,56473.0,956.0,2022.0
강서구,8,826.0,11.0,58.0,202208.0,57676.0,965.0,2022.0
강서구,9,862.0,12.0,54.0,202209.0,54613.0,973.0,2022.0
강서구,10,803.0,6.0,66.0,202210.0,67550.0,1020.0,2022.0
강서구,11,751.0,8.0,71.0,202211.0,69105.0,932.0,2022.0
강서구,12,779.0,3.0,67.0,202212.0,69292.0,996.0,2022.0
관악구,1,1340.0,32.0,63.0,202201.0,63825.0,1023.0,2022.0
관악구,2,1526.0,4.0,63.0,202202.0,65677.0,1075.0,2022.0
관악구,3,1402.0,10.0,56.0,202203.0,58520.0,1054.0,2022.0
관악구,4,1358.0,9.0,66.0,202204.0,69813.0,1067.0,2022.0
관악구,5,1341.0,26.0,57.0,202205.0,60440.0,1050.0,2022.0
관악구,6,1277.0,9.0,56.0,202206.0,62507.0,1106.0,2022.0
관악구,7,1422.0,9.0,74.0,202207.0,77990.0,1059.0,2022.0
관악구,8,1452.0,8.0,60.0,202208.0,58678.0,1011.0,2022.0
관악구,9,1238.0,65.0,75.0,202209.0,67035.0,924.0,2022.0
관악구,10,1253.0,25.0,50.0,202210.0,47160.0,973.0,2022.0
관악구,11,1124.0,36.0,56.0,202211.0,50293.0,926.0,2022.0
관악구,12,1569.0,5.0,61.0,202212.0,62886.0,1034.0,2022.0
광진구,1,481.0,5.0,84.0,202201.0,127348.0,1527.0,2022.0
광진구,2,503.0,15.0,78.0,202202.0,115425.0,1423.0,2022.0
광진구,3,424.0,2.0,87.0,202203.0,135861.0,1557.0,2022.0
광진구,4,436.0,6.0,78.0,202204.0,116636.0,1499.0,2022.0
광진구,5,484.0,4.0,88.0,202205.0,136290.0,1532.0,2022.0
광진구,6,493.0,4.0,103.0,202206.0,149038.0,1426.0,2022.0
광진구,7,542.0,1.0,70.0,202207.0,105910.0,1496.0,2022.0
광진구,8,303.0,10.0,61.0,202208.0,83342.0,1217.0,2022.0
광진구,9,371.0,6.0,85.0,202209.0,97725.0,1105.0,2022.0
광진구,10,317.0,5.0,104.0,202210.0,120667.0,1190.0,2022.0
광진구,11,448.0,14.0,59.0,202211.0,75375.0,1290.0,2022.0
광진구,12,141.0,5.0,33.0,202212.0,41926.0,1323.0,2022.0
구로구,1,381.0,10.0,54.0,202201.0,47779.0,859.0,2022.0
구로구,2,399.0,12.0,47.0,202202.0,43355.0,872.0,2022.0
구로구,3,417.0,17.0,60.0,202203.0,59121.0,953.0,2022.0
구로구,4,419.0,20.0,61.0,202204.0,57202.0,911.0,2022.0
구로구,5,454.0,16.0,59.0,202205.0,56195.0,929.0,2022.0
구로구,6,391.0,11.0,57.0,202206.0,56322.0,923.0,2022.0
구로구,7,390.0,9.0,43.0,202207.0,38486.0,785.0,2022.0
구로구,8,315.0,16.0,48.0,202208.0,43272.0,847.0,2022.0
구로구,9,319.0,10.0,42.0,202209.0,30443.0,720.0,2022.0
구로구,10,421.0,5.0,63.0,202210.0,55984.0,860.0,2022.0
구로구,11,485.0,13.0,48.0,202211.0,41633.0,878.0,2022.0
구로구,12,601.0,7.0,57.0,202212.0,49137.0,854.0,2022.0
금천구,1,773.0,6.0,61.0,202201.0,53527.0,921.0,2022.0
금천구,2,582.0,13.0,56.0,202202.0,48800.0,884.0,2022.0
금천구,3,745.0,12.0,60.0,202203.0,53011.0,970.0,2022.0
금천구,4,626.0,7.0,64.0,202204.0,58465.0,951.0,2022.0
금천구,5,607.0,16.0,50.0,202205.0,45466.0,938.0,2022.0
금천구,6,680.0,11.0,56.0,202206.0,46636.0,895.0,2022.0
금천구,7,743.0,9.0,61.0,202207.0,64386.0,1073.0,2022.0
금천구,8,562.0,12.0,50.0,202208.0,47727.0,951.0,2022.0
금천구,9,621.0,14.0,47.0,202209.0,43079.0,944.0,2022.0
금천구,10,819.0,6.0,68.0,202210.0,54320.0,842.0,2022.0
금천구,11,1117.0,1.0,31.0,202211.0,35030.0,1145.0,2022.0
금천구,12,722.0,13.0,51.0,202212.0,45939.0,922.0,2022.0
노원구,1,650.0,1.0,65.0,202201.0,67808.0,1091.0,2022.0
노원구,2,620.0,1.0,59.0,202202.0,67229.0,1169.0,2022.0
노원구,3,601.0,1.0,55.0,202203.0,64473.0,1206.0,2022.0
노원구,4,581.0,1.0,62.0,202204.0,71791.0,1210.0,2022.0
노원구,5,598.0,1.0,60.0,202205.0,66496.0,1149.0,2022.0
노원구,6,574.0,2.0,61.0,202206.0,68751.0,1146.0,2022.0
노원구,7,636.0,0.0,63.0,202207.0,66213.0,1068.0,2022.0
노원구,8,551.0,3.0,60.0,202208.0,63574.0,1080.0,2022.0
노원구,9,535.0,3.0,55.0,202209.0,53955.0,992.0,2022.0
노원구,10,670.0,1.0,63.0,202210.0,58745.0,952.0,2022.0
노원구,11,596.0,1.0,64.0,202211.0,61002.0,955.0,2022.0
노원구,12,573.0,2.0,60.0,202212.0,53211.0,911.0,2022.0
도봉구,1,425.0,12.0,63.0,202201.0,58280.0,949.0,2022.0
도봉구,2,482.0,4.0,67.0,202202.0,54353.0,906.0,2022.0
도봉구,3,450.0,4.0,64.0,202203.0,61115.0,968.0,2022.0
도봉구,4,382.0,2.0,63.0,202204.0,60666.0,1002.0,2022.0
도봉구,5,414.0,3.0,78.0,202205.0,61068.0,842.0,2022.0
도봉구,6,387.0,2.0,61.0,202206.0,52861.0,884.0,2022.0
도봉구,7,385.0,1.0,64.0,202207.0,56603.0,900.0,2022.0
도봉구,8,447.0,7.0,64.0,202208.0,52100.0,861.0,2022.0
도봉구,9,429.0,3.0,65.0,202209.0,51361.0,801.0,2022.0
도봉구,10,269.0,4.0,59.0,202210.0,45600.0,779.0,2022.0
도봉구,11,487.0,3.0,65.0,202211.0,50640.0,795.0,2022.0
도봉구,12,474.0,2.0,67.0,202212.0,49126.0,756.0,2022.0
동대문구,1,517.0,7.0,60.0,202201.0,71706.0,1141.0,2022.0
동대문구,2,461.0,7.0,61.0,202202.0,70819.0,1136.0,2022.0
동대문구,3,361.0,11.0,69.0,202203.0,77892.0,1117.0,2022.0
동대문구,4,382.0,8.0,65.0,202204.0,76024.0,1188.0,2022.0
동대문구,5,469.0,5.0,59.0,202205.0,70278.0,1110.0,2022.0
동대문구,6,459.0,5.0,55.0,202206.0,67449.0,1169.0,2022.0
동대문구,7,487.0,9.0,49.0,202207.0,58769.0,1120.0,2022.0
동대문구,8,428.0,5.0,44.0,202208.0,45517.0,1021.0,2022.0
동대문구,9,473.0,5.0,57.0,202209.0,63246.0,1051.0,2022.0
동대문구,10,363.0,6.0,60.0,202210.0,56561.0,930.0,2022.0
동대문구,11,556.0,6.0,64.0,202211.0,68106.0,1036.0,2022.0
동대문구,12,629.0,5.0,75.0,202212.0,79893.0,1077.0,2022.0
동작구,1,473.0,7.0,68.0,202201.0,98453.0,1419.0,2022.0
동작구,2,414.0,13.0,74.0,202202.0,102812.0,1361.0,2022.0
동작구,3,492.0,10.0,69.0,202203.0,97386.0,1402.0,2022.0
동작구,4,502.0,6.0,82.0,202204.0,121397.0,1517.0,2022.0
동작구,5,404.0,8.0,76.0,202205.0,102089.0,1345.0,2022.0
동작구,6,523.0,3.0,27.0,202206.0,42055.0,1552.0,2022.0
동작구,7,386.0,32.0,70.0,202207.0,94861.0,1308.0,2022.0
동작구,8,355.0,20.0,73.0,202208.0,100924.0,1409.0,2022.0
동작구,9,409.0,41.0,69.0,202209.0,79295.0,1149.0,2022.0
동작구,10,422.0,28.0,48.0,202210.0,62881.0,1208.0,2022.0
동작구,11,567.0,0.0,71.0,202211.0,90212.0,1284.0,2022.0
동작구,12,501.0,15.0,72.0,202212.0,90868.0,1212.0,2022.0
마포구,1,273.0,16.0,65.0,202201.0,100080.0,1760.0,2022.0
마포구,2,529.0,2.0,69.0,202202.0,101684.0,1411.0,2022.0
마포구,3,425.0,5.0,63.0,202203.0,99370.0,1572.0,2022.0
마포구,4,486.0,1.0,67.0,202204.0,115599.0,1711.0,2022.0
마포구,5,485.0,2.0,74.0,202205.0,110417.0,1549.0,2022.0
마포구,6,493.0,7.0,67.0,202206.0,97470.0,1437.0,2022.0
마포구,7,604.0,4.0,73.0,202207.0,115747.0,1607.0,2022.0
마포구,8,431.0,11.0,65.0,202208.0,108281.0,1567.0,2022.0
마포구,9,479.0,3.0,78.0,202209.0,127313.0,1562.0,2022.0
마포구,10,411.0,5.0,69.0,202210.0,99075.0,1348.0,2022.0
마포구,11,541.0,10.0,66.0,202211.0,94435.0,1485.0,2022.0
마포구,12,496.0,7.0,74.0,202212.0,104718.0,1423.0,2022.0
서대문구,1,454.0,32.0,85.0,202201.0,98232.0,1255.0,2022.0
서대문구,2,406.0,1.0,71.0,202202.0,87319.0,1221.0,2022.0
서대문구,3,431.0,3.0,68.0,202203.0,88604.0,1297.0,2022.0
서대문구,4,435.0,39.0,69.0,202204.0,86101.0,1268.0,2022.0
서대문구,5,353.0,16.0,67.0,202205.0,80413.0,1209.0,2022.0
서대문구,6,430.0,14.0,61.0,202206.0,76588.0,1274.0,2022.0
서대문구,7,421.0,7.0,66.0,202207.0,76061.0,1177.0,2022.0
서대문구,8,402.0,25.0,71.0,202208.0,87146.0,1239.0,2022.0
서대문구,9,463.0,0.0,71.0,202209.0,92969.0,1309.0,2022.0
서대문구,10,374.0,13.0,77.0,202210.0,74102.0,1060.0,2022.0
서대문구,11,432.0,24.0,70.0,202211.0,72955.0,1076.0,2022.0
서대문구,12,452.0,3.0,75.0,202212.0,78256.0,1088.0,2022.0
서초구,1,873.0,10.0,77.0,202201.0,207177.0,2235.0,2022.0
서초구,2,831.0,7.0,91.0,202202.0,202046.0,2073.0,2022.0
서초구,3,1042.0,6.0,67.0,202203.0,158983.0,2189.0,2022.0
서초구,4,837.0,9.0,97.0,202204.0,248526.0,2651.0,2022.0
서초구,5,1035.0,7.0,100.0,202205.0,246674.0,2535.0,2022.0
서초구,6,845.0,6.0,98.0,202206.0,263109.0,2592.0,2022.0
서초구,7,985.0,8.0,92.0,202207.0,205950.0,2072.0,2022.0
서초구,8,880.0,7.0,80.0,202208.0,159541.0,1957.0,2022.0
서초구,9,1154.0,5.0,79.0,202209.0,200227.0,2164.0,2022.0
서초구,10,1023.0,12.0,103.0,202210.0,177267.0,1624.0,2022.0
서초구,11,911.0,9.0,82.0,202211.0,193016.0,2123.0,2022.0
서초구,12,999.0,7.0,101.0,202212.0,217983.0,2172.0,2022.0
성동구,1,620.0,1.0,74.0,202201.0,147709.0,1968.0,2022.0
성동구,2,582.0,12.0,80.0,202202.0,137445.0,1720.0,2022.0
성동구,3,455.0,1.0,71.0,202203.0,133461.0,1979.0,2022.0
성동구,4,504.0,29.0,78.0,202204.0,159105.0,2070.0,2022.0
성동구,5,568.0,1.0,81.0,202205.0,148705.0,1853.0,2022.0
성동구,6,633.0,33.0,90.0,202206.0,194696.0,1929.0,2022.0
성동구,7,629.0,0.0,74.0,202207.0,129538.0,1726.0,2022.0
성동구,8,605.0,2.0,77.0,202208.0,140992.0,1689.0,2022.0
성동구,9,792.0,44.0,83.0,202209.0,199219.0,2000.0,2022.0
성동구,10,616.0,26.0,85.0,202210.0,110782.0,1378.0,2022.0
성동구,11,270.0,7.0,68.0,202211.0,88970.0,1251.0,2022.0
성동구,12,496.0,0.0,75.0,202212.0,109650.0,1552.0,2022.0
성북구,1,598.0,21.0,73.0,202201.0,90631.0,1232.0,2022.0
성북구,2,643.0,20.0,70.0,202202.0,82838.0,1185.0,2022.0
성북구,3,558.0,4.0,76.0,202203.0,88826.0,1211.0,2022.0
성북구,4,514.0,7.0,70.0,202204.0,79614.0,1150.0,2022.0
성북구,5,600.0,54.0,78.0,202205.0,85928.0,1134.0,2022.0
성북구,6,430.0,17.0,75.0,202206.0,82005.0,1118.0,2022.0
성북구,7,396.0,80.0,79.0,202207.0,85476.0,1101.0,2022.0
성북구,8,473.0,16.0,77.0,202208.0,78610.0,1046.0,2022.0
성북구,9,424.0,23.0,66.0,202209.0,65189.0,1099.0,2022.0
성북구,10,502.0,13.0,65.0,202210.0,69842.0,1176.0,2022.0
성북구,11,484.0,15.0,53.0,202211.0,48911.0,981.0,2022.0
성북구,12,414.0,22.0,63.0,202212.0,56906.0,1047.0,2022.0
송파구,1,185.0,1.0,82.0,202201.0,169379.0,2095.0,2022.0
송파구,2,272.0,2.0,76.0,202202.0,145395.0,1992.0,2022.0
송파구,3,231.0,6.0,66.0,202203.0,113037.0,1736.0,2022.0
송파구,4,223.0,1.0,80.0,202204.0,158909.0,2067.0,2022.0
송파구,5,349.0,1.0,80.0,202205.0,163832.0,2185.0,2022.0
송파구,6,148.0,2.0,81.0,202206.0,154853.0,1939.0,2022.0
송파구,7,304.0,1.0,84.0,202207.0,162453.0,1920.0,2022.0
송파구,8,317.0,1.0,80.0,202208.0,154992.0,1912.0,2022.0
송파구,9,257.0,1.0,83.0,202209.0,157500.0,1898.0,2022.0
송파구,10,205.0,1.0,85.0,202210.0,156216.0,1875.0,2022.0
송파구,11,357.0,0.0,79.0,202211.0,156225.0,1956.0,2022.0
송파구,12,282.0,0.0,80.0,202212.0,154526.0,1976.0,2022.0
양천구,1,829.0,2.0,68.0,202201.0,100485.0,1421.0,2022.0
양천구,2,699.0,4.0,71.0,202202.0,80314.0,1160.0,2022.0
양천구,3,768.0,2.0,71.0,202203.0,94400.0,1330.0,2022.0
양천구,4,785.0,2.0,78.0,202204.0,102028.0,1342.0,2022.0
양천구,5,776.0,3.0,75.0,202205.0,98304.0,1341.0,2022.0
양천구,6,746.0,4.0,81.0,202206.0,116721.0,1459.0,2022.0
양천구,7,783.0,5.0,78.0,202207.0,97130.0,1244.0,2022.0
양천구,8,734.0,3.0,72.0,202208.0,72967.0,1044.0,2022.0
양천구,9,754.0,1.0,73.0,202209.0,104923.0,1414.0,2022.0
양천구,10,756.0,2.0,72.0,202210.0,89056.0,1223.0,2022.0
양천구,11,624.0,3.0,77.0,202211.0,87402.0,1177.0,2022.0
양천구,12,670.0,2.0,77.0,202212.0,93060.0,1230.0,2022.0
영등포구,1,945.0,23.0,60.0,202201.0,92803.0,1340.0,2022.0
영등포구,2,816.0,18.0,50.0,202202.0,70860.0,1246.0,2022.0
영등포구,3,510.0,8.0,70.0,202203.0,95909.0,1269.0,2022.0
영등포구,4,1153.0,10.0,68.0,202204.0,103612.0,1424.0,2022.0
영등포구,5,691.0,13.0,56.0,202205.0,83903.0,1345.0,2022.0
영등포구,6,611.0,9.0,78.0,202206.0,116136.0,1352.0,2022.0
영등포구,7,686.0,13.0,79.0,202207.0,139783.0,1510.0,2022.0
영등포구,8,505.0,26.0,53.0,202208.0,74665.0,1210.0,2022.0
영등포구,9,761.0,4.0,31.0,202209.0,32471.0,699.0,2022.0
영등포구,10,1052.0,13.0,45.0,202210.0,58998.0,1098.0,2022.0
영등포구,11,1196.0,12.0,64.0,202211.0,77237.0,1113.0,2022.0
영등포구,12,605.0,9.0,51.0,202212.0,58735.0,1097.0,2022.0
용산구,1,280.0,57.0,107.0,202201.0,227486.0,2135.0,2022.0
용산구,2,268.0,6.0,106.0,202202.0,208344.0,1790.0,2022.0
용산구,3,312.0,33.0,113.0,202203.0,218806.0,1916.0,2022.0
용산구,4,192.0,36.0,102.0,202204.0,235715.0,2178.0,2022.0
용산구,5,249.0,28.0,114.0,202205.0,251904.0,2146.0,2022.0
용산구,6,254.0,17.0,106.0,202206.0,239577.0,1996.0,2022.0
용산구,7,229.0,37.0,124.0,202207.0,246450.0,1792.0,2022.0
용산구,8,303.0,2.0,64.0,202208.0,132585.0,1928.0,2022.0
용산구,9,139.0,76.0,91.0,202209.0,146175.0,1585.0,2022.0
용산구,10,256.0,45.0,85.0,202210.0,151389.0,1642.0,2022.0
용산구,11,316.0,7.0,79.0,202211.0,189197.0,1976.0,2022.0
용산구,12,300.0,3.0,88.0,202212.0,165900.0,1876.0,2022.0
은평구,1,318.0,8.0,62.0,202201.0,72089.0,1184.0,2022.0
은평구,2,357.0,5.0,62.0,202202.0,71190.0,1166.0,2022.0
은평구,3,284.0,15.0,51.0,202203.0,59159.0,1192.0,2022.0
은평구,4,327.0,11.0,74.0,202204.0,78153.0,1077.0,2022.0
은평구,5,288.0,10.0,67.0,202205.0,65919.0,1017.0,2022.0
은평구,6,288.0,11.0,64.0,202206.0,61197.0,1030.0,2022.0
은평구,7,260.0,14.0,63.0,202207.0,65126.0,1064.0,2022.0
은평구,8,212.0,11.0,61.0,202208.0,53810.0,940.0,2022.0
은평구,9,297.0,14.0,68.0,202209.0,67959.0,1008.0,2022.0
은평구,10,355.0,10.0,60.0,202210.0,56643.0,1002.0,2022.0
은평구,11,362.0,3.0,60.0,202211.0,51065.0,869.0,2022.0
은평구,12,347.0,8.0,63.0,202212.0,55387.0,883.0,2022.0
종로구,1,226.0,10.0,44.0,202201.0,52441.0,1087.0,2022.0
종로구,2,240.0,2.0,48.0,202202.0,76647.0,1462.0,2022.0
종로구,3,187.0,1.0,62.0,202203.0,90895.0,1436.0,2022.0
종로구,4,281.0,5.0,70.0,202204.0,104248.0,1422.0,2022.0
종로구,5,184.0,17.0,70.0,202205.0,98798.0,1363.0,2022.0
종로구,6,168.0,8.0,46.0,202206.0,49545.0,982.0,2022.0
종로구,7,246.0,2.0,45.0,202207.0,40825.0,836.0,2022.0
종로구,8,132.0,4.0,29.0,202208.0,23481.0,807.0,2022.0
종로구,9,506.0,5.0,52.0,202209.0,44636.0,914.0,2022.0
종로구,10,284.0,6.0,16.0,202210.0,12938.0,802.0,2022.0
종로구,11,321.0,17.0,55.0,202211.0,52573.0,928.0,2022.0
종로구,12,372.0,2.0,31.0,202212.0,33743.0,1008.0,2022.0
중구,1,337.0,204.0,47.0,202201.0,55405.0,1154.0,2022.0
중구,2,637.0,4.0,50.0,202202.0,76126.0,1503.0,2022.0
중구,3,648.0,153.0,72.0,202203.0,94954.0,1374.0,2022.0
중구,4,552.0,175.0,61.0,202204.0,75187.0,1169.0,2022.0
중구,5,615.0,150.0,63.0,202205.0,75674.0,1197.0,2022.0
중구,6,441.0,156.0,64.0,202206.0,79994.0,1188.0,2022.0
중구,7,427.0,1.0,69.0,202207.0,91840.0,1267.0,2022.0
중구,8,399.0,1.0,60.0,202208.0,92562.0,1405.0,2022.0
중구,9,566.0,145.0,62.0,202209.0,67049.0,988.0,2022.0
중구,10,579.0,244.0,56.0,202210.0,65962.0,1081.0,2022.0
중구,11,564.0,6.0,32.0,202211.0,37875.0,1118.0,2022.0
중구,12,1268.0,0.0,69.0,202212.0,75291.0,1128.0,2022.0
중랑구,1,598.0,3.0,58.0,202201.0,57130.0,933.0,2022.0
중랑구,2,429.0,7.0,52.0,202202.0,47797.0,1031.0,2022.0
중랑구,3,537.0,8.0,57.0,202203.0,51544.0,903.0,2022.0
중랑구,4,411.0,8.0,47.0,202204.0,47949.0,1136.0,2022.0
중랑구,5,269.0,26.0,43.0,202205.0,44304.0,1045.0,2022.0
중랑구,6,537.0,4.0,63.0,202206.0,59827.0,946.0,2022.0
중랑구,7,485.0,10.0,57.0,202207.0,55444.0,964.0,2022.0
중랑구,8,520.0,22.0,57.0,202208.0,53124.0,981.0,2022.0
중랑구,9,561.0,2.0,49.0,202209.0,44870.0,885.0,2022.0
중랑구,10,571.0,6.0,49.0,202210.0,43820.0,868.0,2022.0
중랑구,11,476.0,11.0,57.0,202211.0,48171.0,887.0,2022.0
중랑구,12,479.0,4.0,51.0,202212.0,41953.0,831.0,2022.0
