자치구별,계약월,본번,부번,전용면적(㎡),계약년월,거래금액(만원),1m^2 전용면적당 거래금액(만원),계약연도
동작구,10,476.0,9.0,80.0,202010.0,101987.0,1313.0,2020.0
동작구,11,492.0,6.0,82.0,202011.0,111007.0,1393.0,2020.0
동작구,12,513.0,3.0,79.0,202012.0,113566.0,1473.0,2020.0
마포구,1,506.0,3.0,79.0,202001.0,89501.0,1176.0,2020.0
마포구,2,505.0,3.0,76.0,202002.0,89149.0,1209.0,2020.0
마포구,3,482.0,6.0,77.0,202003.0,90423.0,1216.0,2020.0
마포구,4,433.0,5.0,70.0,202004.0,82519.0,1171.0,2020.0
마포구,5,542.0,3.0,78.0,202005.0,92524.0,1223.0,2020.0
마포구,6,577.0,3.0,78.0,202006.0,102444.0,1357.0,2020.0
마포구,7,503.0,8.0,74.0,202007.0,95903.0,1327.0,2020.0
마포구,8,546.0,2.0,80.0,202008.0,106511.0,1385.0,2020.0
마포구,9,541.0,6.0,79.0,202009.0,110063.0,1412.0,2020.0
마포구,10,494.0,3.0,77.0,202010.0,105547.0,1393.0,2020.0
마포구,11,517.0,2.0,79.0,202011.0,113600.0,1482.0,2020.0
마포구,12,558.0,1.0,80.0,202012.0,117474.0,1505.0,2020.0
서대문구,1,399.0,3.0,73.0,202001.0,65455.0,917.0,2020.0
서대문구,2,412.0,2.0,77.0,202002.0,67850.0,907.0,2020.0
서대문구,3,378.0,9.0,76.0,202003.0,64861.0,882.0,2020.0
서대문구,4,385.0,5.0,82.0,202004.0,66338.0,840.0,2020.0
서대문구,5,387.0,8.0,81.0,202005.0,71113.0,922.0,2020.0
서대문구,6,422.0,5.0,80.0,202006.0,78638.0,1016.0,2020.0
서대문구,7,430.0,4.0,78.0,202007.0,81204.0,1081.0,2020.0
서대문구,8,426.0,5.0,78.0,202008.0,84344.0,1118.0,2020.0
서대문구,9,410.0,10.0,74.0,202009.0,80704.0,1134.0,2020.0
서대문구,10,413.0,7.0,77.0,202010.0,82299.0,1090.0,2020.0
서대문구,11,407.0,11.0,78.0,202011.0,90230.0,1180.0,2020.0
서대문구,12,421.0,6.0,79.0,202012.0,99032.0,1262.0,2020.0
서초구,1,925.0,8.0,95.0,202001.0,129824.0,1402.0,2020.0
서초구,2,890.0,9.0,94.0,202002.0,145315.0,1586.0,2020.0
서초구,3,909.0,8.0,90.0,202003.0,139974.0,1593.0,2020.0
서초구,4,707.0,6.0,98.0,202004.0,174821.0,1844.0,2020.0
서초구,5,777.0,7.0,102.0,202005.0,180175.0,1875.0,2020.0
서초구,6,760.0,9.0,95.0,202006.0,170161.0,1868.0,2020.0
서초구,7,751.0,9.0,97.0,202007.0,175076.0,1872.0,2020.0
서초구,8,832.0,7.0,100.0,202008.0,182667.0,1902.0,2020.0
서초구,9,754.0,8.0,100.0,202009.0,186897.0,1957.0,2020.0
서초구,10,746.0,9.0,93.0,202010.0,183341.0,2068.0,2020.0
서초구,11,765.0,6.0,93.0,202011.0,185421.0,2130.0,2020.0
서초구,12,732.0,8.0,92.0,202012.0,189237.0,2142.0,2020.0
성동구,1,619.0,10.0,74.0,202001.0,93012.0,1294.0,2020.0
성동구,2,630.0,7.0,79.0,202002.0,99694.0,1319.0,2020.0
성동구,3,665.0,26.0,81.0,202003.0,106971.0,1332.0,2020.0
성동구,4,628.0,1.0,81.0,202004.0,103049.0,1297.0,2020.0
성동구,5,627.0,19.0,81.0,202005.0,103293.0,1299.0,2020.0
성동구,6,575.0,8.0,79.0,202006.0,110298.0,1426.0,2020.0
성동구,7,652.0,11.0,82.0,202007.0,122946.0,1532.0,2020.0
성동구,8,642.0,18.0,79.0,202008.0,119546.0,1570.0,2020.0
성동구,9,674.0,13.0,78.0,202009.0,121672.0,1592.0,2020.0
성동구,10,584.0,12.0,82.0,202010.0,129177.0,1577.0,2020.0
성동구,11,591.0,15.0,78.0,202011.0,123773.0,1623.0,2020.0
성동구,12,626.0,9.0,80.0,202012.0,132856.0,1686.0,2020.0
성북구,1,538.0,3.0,78.0,202001.0,58188.0,773.0,2020.0
성북구,2,579.0,6.0,78.0,202002.0,62484.0,827.0,2020.0
성북구,3,521.0,7.0,80.0,202003.0,62091.0,810.0,2020.0
성북구,4,589.0,22.0,77.0,202004.0,59282.0,804.0,2020.0
성북구,5,563.0,9.0,79.0,202005.0,62138.0,811.0,2020.0
성북구,6,638.0,8.0,78.0,202006.0,68662.0,901.0,2020.0
성북구,7,556.0,18.0,77.0,202007.0,73383.0,983.0,2020.0
성북구,8,525.0,9.0,76.0,202008.0,74160.0,1019.0,2020.0
성북구,9,513.0,3.0,81.0,202009.0,78953.0,1017.0,2020.0
성북구,10,587.0,3.0,77.0,202010.0,75779.0,1001.0,2020.0
성북구,11,583.0,5.0,77.0,202011.0,78109.0,1056.0,2020.0
성북구,12,609.0,30.0,75.0,202012.0,79872.0,1095.0,2020.0
송파구,1,231.0,1.0,77.0,202001.0,103041.0,1385.0,2020.0
송파구,2,210.0,1.0,83.0,202002.0,119380.0,1484.0,2020.0
송파구,3,180.0,1.0,82.0,202003.0,111053.0,1382.0,2020.0
송파구,4,127.0,1.0,82.0,202004.0,123385.0,1590.0,2020.0
송파구,5,136.0,1.0,91.0,202005.0,139018.0,1608.0,2020.0
송파구,6,212.0,1.0,85.0,202006.0,135015.0,1668.0,2020.0
송파구,7,265.0,1.0,84.0,202007.0,117935.0,1477.0,2020.0
송파구,8,253.0,2.0,81.0,202008.0,119237.0,1548.0,2020.0
송파구,9,267.0,1.0,86.0,202009.0,130657.0,1576.0,2020.0
송파구,10,241.0,2.0,88.0,202010.0,131103.0,1550.0,2020.0
송파구,11,276.0,1.0,85.0,202011.0,138090.0,1688.0,2020.0
송파구,12,209.0,1.0,88.0,202012.0,155546.0,1837.0,2020.0
양천구,1,799.0,3.0,76.0,202001.0,69122.0,917.0,2020.0
양천구,2,826.0,3.0,77.0,202002.0,68100.0,905.0,2020.0
양천구,3,824.0,2.0,75.0,202003.0,67342.0,906.0,2020.0
양천구,4,801.0,5.0,80.0,202004.0,78672.0,1011.0,2020.0
양천구,5,778.0,3.0,81.0,202005.0,83663.0,1053.0,2020.0
양천구,6,833.0,2.0,81.0,202006.0,91030.0,1144.0,2020.0
양천구,7,874.0,2.0,80.0,202007.0,96263.0,1224.0,2020.0
양천구,8,816.0,4.0,81.0,202008.0,96751.0,1230.0,2020.0
양천구,9,769.0,2.0,77.0,202009.0,84066.0,1086.0,2020.0
양천구,10,820.0,3.0,78.0,202010.0,91936.0,1187.0,2020.0
양천구,11,816.0,2.0,78.0,202011.0,106200.0,1376.0,2020.0
양천구,12,802.0,2.0,79.0,202012.0,111282.0,1433.0,2020.0
영등포구,1,722.0,3.0,73.0,202001.0,75464.0,1038.0,2020.0
영등포구,2,625.0,3.0,75.0,202002.0,79593.0,1064.0,2020.0
영등포구,3,865.0,3.0,74.0,202003.0,80593.0,1088.0,2020.0
영등포구,4,861.0,1.0,71.0,202004.0,76251.0,1076.0,2020.0
영등포구,5,610.0,3.0,77.0,202005.0,86349.0,1117.0,2020.0
영등포구,6,652.0,2.0,78.0,202006.0,93984.0,1212.0,2020.0
영등포구,7,837.0,3.0,80.0,202007.0,92418.0,1170.0,2020.0
영등포구,8,942.0,2.0,78.0,202008.0,95235.0,1217.0,2020.0
영등포구,9,874.0,2.0,76.0,202009.0,90957.0,1216.0,2020.0
영등포구,10,723.0,2.0,70.0,202010.0,86700.0,1224.0,2020.0
영등포구,11,751.0,3.0,77.0,202011.0,100279.0,1307.0,2020.0
영등포구,12,787.0,3.0,77.0,202012.0,103996.0,1333.0,2020.0
용산구,1,260.0,32.0,86.0,202001.0,124691.0,1447.0,2020.0
용산구,2,232.0,29.0,94.0,202002.0,138529.0,1450.0,2020.0
용산구,3,327.0,32.0,84.0,202003.0,122767.0,1463.0,2020.0
용산구,4,263.0,35.0,95.0,202004.0,139139.0,1408.0,2020.0
용산구,5,285.0,24.0,106.0,202005.0,151320.0,1514.0,2020.0
용산구,6,271.0,35.0,108.0,202006.0,162993.0,1536.0,2020.0
용산구,7,246.0,25.0,94.0,202007.0,144806.0,1611.0,2020.0
용산구,8,274.0,10.0,93.0,202008.0,157930.0,1693.0,2020.0
용산구,9,259.0,10.0,95.0,202009.0,159434.0,1684.0,2020.0
용산구,10,363.0,43.0,85.0,202010.0,141088.0,1698.0,2020.0
용산구,11,226.0,21.0,97.0,202011.0,155241.0,1679.0,2020.0
용산구,12,249.0,26.0,105.0,202012.0,173492.0,1682.0,2020.0
은평구,1,331.0,14.0,76.0,202001.0,56402.0,773.0,2020.0
은평구,2,316.0,9.0,76.0,202002.0,54901.0,751.0,2020.0
은평구,3,300.0,11.0,78.0,202003.0,55374.0,732.0,2020.0
은평구,4,294.0,13.0,71.0,202004.0,48518.0,709.0,2020.0
은평구,5,276.0,8.0,80.0,202005.0,57009.0,745.0,2020.0
은평구,6,336.0,6.0,79.0,202006.0,63881.0,838.0,2020.0
은평구,7,274.0,6.0,83.0,202007.0,66959.0,840.0,2020.0
은평구,8,290.0,16.0,80.0,202008.0,67406.0,875.0,2020.0
은평구,9,262.0,16.0,75.0,202009.0,60971.0,838.0,2020.0
은평구,10,277.0,10.0,77.0,202010.0,66168.0,888.0,2020.0
은평구,11,306.0,7.0,78.0,202011.0,73056.0,970.0,2020.0
은평구,12,308.0,5.0,78.0,202012.0,74293.0,980.0,2020.0
종로구,1,411.0,3.0,76.0,202001.0,65431.0,859.0,2020.0
종로구,2,299.0,29.0,76.0,202002.0,68544.0,889.0,2020.0
종로구,3,339.0,16.0,75.0,202003.0,68220.0,962.0,2020.0
종로구,4,432.0,4.0,77.0,202004.0,64246.0,858.0,2020.0
종로구,5,209.0,10.0,79.0,202005.0,78814.0,1028.0,2020.0
종로구,6,293.0,2.0,88.0,202006.0,90148.0,1068.0,2020.0
종로구,7,248.0,16.0,88.0,202007.0,89362.0,1068.0,2020.0
종로구,8,231.0,35.0,80.0,202008.0,101352.0,1288.0,2020.0
종로구,9,283.0,8.0,91.0,202009.0,95950.0,1040.0,2020.0
종로구,10,103.0,10.0,41.0,202010.0,39521.0,844.0,2020.0
종로구,11,214.0,6.0,93.0,202011.0,102943.0,1207.0,2020.0
종로구,12,219.0,13.0,85.0,202012.0,107418.0,1289.0,2020.0
중구,1,992.0,33.0,85.0,202001.0,83432.0,992.0,2020.0
중구,2,935.0,39.0,82.0,202002.0,87243.0,1087.0,2020.0
중구,3,924.0,6.0,79.0,202003.0,76212.0,1012.0,2020.0
중구,4,878.0,47.0,79.0,202004.0,82611.0,1061.0,2020.0
중구,5,953.0,53.0,83.0,202005.0,87133.0,1077.0,2020.0
중구,6,919.0,37.0,85.0,202006.0,91701.0,1113.0,2020.0
중구,7,667.0,54.0,87.0,202007.0,95033.0,1120.0,2020.0
중구,8,800.0,50.0,83.0,202008.0,96234.0,1197.0,2020.0
중구,9,792.0,1.0,87.0,202009.0,100609.0,1172.0,2020.0
중구,10,712.0,76.0,78.0,202010.0,92448.0,1225.0,2020.0
중구,11,802.0,50.0,84.0,202011.0,104714.0,1269.0,2020.0
중구,12,713.0,62.0,81.0,202012.0,102774.0,1307.0,2020.0
중랑구,1,584.0,2.0,72.0,202001.0,46616.0,658.0,2020.0
중랑구,2,620.0,3.0,71.0,202002.0,48378.0,691.0,2020.0
중랑구,3,630.0,4.0,71.0,202003.0,49120.0,704.0,2020.0
중랑구,4,595.0,3.0,65.0,202004.0,44589.0,705.0,2020.0
중랑구,5,453.0,12.0,63.0,202005.0,44995.0,751.0,2020.0
중랑구,6,622.0,2.0,71.0,202006.0,51643.0,743.0,2020.0
중랑구,7,584.0,4.0,70.0,202007.0,52836.0,782.0,2020.0
중랑구,8,521.0,3.0,67.0,202008.0,54867.0,837.0,2020.0
중랑구,9,549.0,3.0,68.0,202009.0,53744.0,806.0,2020.0
중랑구,10,581.0,7.0,64.0,202010.0,51969.0,837.0,2020.0
중랑구,11,496.0,3.0,64.0,202011.0,54177.0,857.0,2020.0
중랑구,12,548.0,3.0,71.0,202012.0,59906.0,866.0,2020.0
