,NODE_ID,NODE_NM,NODE_TP,CENTER_YN,ADMIN_NM,REMARK,NODE_CL,NODE_SUB_TP,NODE_ENM,위도,경도,CITY_CD,DISTRICT_ID,COLLECTD_TIME,ORG_ID,ADMIN_ID,OFFSET,DIRECTION,DOWNTOWN_YN,NODE_MOBILE_ID,CITY_CODE,도시명,gu
1924,SEB107000173,돈암2동주민센터입구.흥천사,,,,,,,,37.5960576,127.0156744,,,2020-09-24 07:32:12,,,,,,8268.0,11,서울특별시,성북구
1925,SEB100000019,사직동주민센터,,,,,,,,37.5761834,126.9713244,,,2020-09-24 07:32:12,,,,,,1114.0,11,서울특별시,종로구
1926,SEB112000009,연희104고지앞.구성산회관,,,,,,,,37.566357,126.925786,,,2020-09-24 07:32:12,,,,,,13009.0,11,서울특별시,서대문구
1927,SEB113000068,성산2동주민센터,,,,,,,,37.5680037,126.908437,,,2020-09-24 07:32:12,,,,,,14159.0,11,서울특별시,마포구
1928,SEB113000069,성산119안전센터,,,,,,,,37.5698617,126.9038566,,,2020-09-24 07:32:12,,,,,,14160.0,11,서울특별시,마포구
1929,SEB113000183,월드컵경기장북측,,,,,,,,37.573967,126.898104,,,2020-09-24 07:32:12,,,,,,14274.0,11,서울특별시,마포구
1930,SEB113000195,월드컵파크5단지,,,,,,,,37.5803332,126.8865178,,,2020-09-24 07:32:12,,,,,,14289.0,11,서울특별시,마포구
1931,SEB113000074,상암휴먼시아아파트,,,,,,,,37.5752367,126.8953789,,,2020-09-24 07:32:12,,,,,,14165.0,11,서울특별시,마포구
1932,SEB113000107,성산2교,,,,,,,,37.5654951,126.9132318,,,2020-09-24 07:32:12,,,,,,14198.0,11,서울특별시,마포구
1933,SEB113000476,웨딩타운,,,,,,,,37.557092,126.951517,,,2020-09-24 07:32:12,,,,,,14067.0,11,서울특별시,마포구
1934,SEB100000032,서울지방경찰청.경복궁역,,,,,,,,37.5757446,126.9714842,,,2020-09-24 07:32:12,,,,,,1127.0,11,서울특별시,종로구
1935,SEB107000018,국민대앞,,,,,,,,37.61093,126.9943059,,,2020-09-24 07:32:12,,,,,,8108.0,11,서울특별시,성북구
1936,SEB101000301,시청광장,,,,,,,,37.5652072,126.978763,,,2020-09-24 07:32:12,,,,,,2641.0,11,서울특별시,중구
1937,SEB221000071,수택1동주민센터,,,,,,,,37.5948363,127.1488491,,,2020-09-24 07:32:12,,,,,,39071.0,11,서울특별시,구리시
1938,SEB105000289,청량리수산시장,,,,,,,,37.5786434,127.0408714,,,2020-09-24 07:32:12,,,,,,6418.0,11,서울특별시,동대문구
1939,SEB221000244,한양대구리병원.새마을금고(중),,,,,,,,37.6006193,127.1331886,,,2020-09-24 07:32:12,,,,,,39029.0,11,서울특별시,구리시
1940,SEB221000077,장자호수공원,,,,,,,,37.587557,127.1392815,,,2020-09-24 07:32:12,,,,,,39060.0,11,서울특별시,구리시
1941,SEB221000048,환경관리사업소.구리시곤충생태,,,,,,,,37.5932561,127.1596969,,,2020-09-24 07:32:12,,,,,,39089.0,11,서울특별시,구리시
1942,SEB110000056,담터고개,,,,,,,,37.6408369,127.1112874,,,2020-09-24 07:32:12,,,,,,11156.0,11,서울특별시,노원구
1943,SEB110000053,한국스포츠정책과학원,,,,,,,,37.6352934,127.1054756,,,2020-09-24 07:32:12,,,,,,11153.0,11,서울특별시,노원구
1944,SEB102000109,용산중고,,,,,,,,37.5467903,126.9783501,,,2020-09-24 07:32:12,,,,,,3203.0,11,서울특별시,용산구
1945,SEB101000078,충무아트센터.스포츠센터.중부소방서,,,,,,,,37.5650178,127.0147408,,,2020-09-24 07:32:12,,,,,,2178.0,11,서울특별시,중구
1946,SEB110000040,화랑대사거리,,,,,,,,37.621848,127.0883708,,,2020-09-24 07:32:12,,,,,,11140.0,11,서울특별시,노원구
1947,SEB222001596,삼육대후문.논골.한화아파트,,,,,,,,37.6445583,127.1121774,,,2020-09-24 07:32:12,,,,,,42100.0,11,서울특별시,남양주시
1948,SEB106000319,중랑공영차고지.신내역,,,,,,,,37.6134692,127.1033107,,,2020-09-24 07:32:12,,,,,,7418.0,11,서울특별시,중랑구
1949,SEB106000207,신내교회.신내데시앙아파트,,,,,,,,37.6100072,127.1013033,,,2020-09-24 07:32:12,,,,,,7302.0,11,서울특별시,중랑구
1950,SEB118000053,여의도공원,,,,,,,,37.5295296,126.927892,,,2020-09-24 07:32:12,,,,,,19138.0,11,서울특별시,영등포구
1951,SEB118000058,63빌딩.가톨릭대학교여의도성모병원,,,,,,,,37.5193157,126.9374048,,,2020-09-24 07:32:12,,,,,,19143.0,11,서울특별시,영등포구
1952,SEB101000013,서울역서부,,,,,,,,37.5569979,126.9692772,,,2020-09-24 07:32:12,,,,,,2105.0,11,서울특별시,중구
1953,SEB110000375,물류센터,,,,,,,,37.6170537,127.0640318,,,2020-09-24 07:32:12,,,,,,11476.0,11,서울특별시,노원구
1954,SEB106000049,망우동고개,,,,,,,,37.6006722,127.1071447,,,2020-09-24 07:32:12,,,,,,7143.0,11,서울특별시,중랑구
1955,SEB106000081,면동초등학교,,,,,,,,37.5848547,127.0883599,,,2020-09-24 07:32:12,,,,,,7175.0,11,서울특별시,중랑구
1956,SEB105000140,한양아파트.청솔우성아파트후문,,,,,,,,37.5729536,127.058758,,,2020-09-24 07:32:12,,,,,,6226.0,11,서울특별시,동대문구
1957,SEB102000030,서계동,,,,,,,,37.5524743,126.9693404,,,2020-09-24 07:32:12,,,,,,3124.0,11,서울특별시,용산구
1958,SEB105000135,동대문구답십리도서관앞,,,,,,,,37.573787,127.0511869,,,2020-09-24 07:32:12,,,,,,6221.0,11,서울특별시,동대문구
1959,SEB105000138,답십리종합상가,,,,,,,,37.572732,127.0567075,,,2020-09-24 07:32:12,,,,,,6224.0,11,서울특별시,동대문구
1960,SEB105000550,장안동삼성쉐르빌아파트앞,,,,,,,,37.5723084,127.070211,,,2020-09-24 07:32:12,,,,,,6356.0,11,서울특별시,동대문구
1961,SEB106000234,서울특별시북부병원,,,,,,,,37.6039665,127.1072231,,,2020-09-24 07:32:12,,,,,,7330.0,11,서울특별시,중랑구
1962,SEB113000180,월드컵파크7단지,,,,,,,,37.5811497,126.8784199,,,2020-09-24 07:32:12,,,,,,14271.0,11,서울특별시,마포구
1963,SEB111000007,디지털미디어시티역,,,,,,,,37.579005,126.9004947,,,2020-09-24 07:32:12,,,,,,12007.0,11,서울특별시,은평구
1964,SEB112000007,사천교,,,,,,,,37.5675152,126.9181448,,,2020-09-24 07:32:12,,,,,,13007.0,11,서울특별시,서대문구
1965,SEB113000419,신촌오거리.2호선신촌역,,,,,,,,37.5560656,126.9401437,,,2020-09-24 07:32:12,,,,,,14063.0,11,서울특별시,마포구
1966,SEB112000028,연희104고지앞.구성산회관,,,,,,,,37.56655,126.924998,,,2020-09-24 07:32:12,,,,,,13111.0,11,서울특별시,서대문구
1967,SEB106000095,용마공원입구,,,,,,,,37.5937857,127.0993607,,,2020-09-24 07:32:12,,,,,,7189.0,11,서울특별시,중랑구
1968,SEB113000153,메세나폴리스,,,,,,,,37.5507674,126.9129433,,,2020-09-24 07:32:12,,,,,,14244.0,11,서울특별시,마포구
1969,SEB113000129,합정역,,,,,,,,37.5502177,126.9153071,,,2020-09-24 07:32:12,,,,,,14220.0,11,서울특별시,마포구
1970,SEB106000066,혜원여중고입구,,,,,,,,37.594427,127.09505,,,2020-09-24 07:32:12,,,,,,7160.0,11,서울특별시,중랑구
1971,SEB106000102,용마문화복지센터,,,,,,,,37.586712,127.095167,,,2020-09-24 07:32:12,,,,,,7196.0,11,서울특별시,중랑구
1972,SEB112000038,이대부고,,,,,,,,37.5663177,126.9464759,,,2020-09-24 07:32:12,,,,,,13121.0,11,서울특별시,서대문구
1973,SEB112000121,연가교,,,,,,,,37.5725614,126.922182,,,2020-09-24 07:32:12,,,,,,13204.0,11,서울특별시,서대문구
1974,SEB106000034,한샘교회,,,,,,,,37.5953234,127.0823952,,,2020-09-24 07:32:12,,,,,,7128.0,11,서울특별시,중랑구
1975,SEB106000088,면남초등학교,,,,,,,,37.5783,127.085932,,,2020-09-24 07:32:12,,,,,,7182.0,11,서울특별시,중랑구
1976,SEB106000170,신현중학교,,,,,,,,37.6052195,127.0916855,,,2020-09-24 07:32:12,,,,,,7265.0,11,서울특별시,중랑구
1977,SEB106000168,엘지아파트앞,,,,,,,,37.6041818,127.0900986,,,2020-09-24 07:32:12,,,,,,7263.0,11,서울특별시,중랑구
1978,SEB106000166,쌍용아파트신내테크노타운앞,,,,,,,,37.6032877,127.0879638,,,2020-09-24 07:32:12,,,,,,7261.0,11,서울특별시,중랑구
1979,SEB106000164,이화연립경동제일교회앞,,,,,,,,37.6023518,127.0849965,,,2020-09-24 07:32:12,,,,,,7259.0,11,서울특별시,중랑구
1980,SEB107000200,보문역,,,,,,,,37.5856511,127.0200803,,,2020-09-24 07:32:12,,,,,,8296.0,11,서울특별시,성북구
1981,SEB105000191,국방연구원,,,,,,,,37.5911039,127.0400583,,,2020-09-24 07:32:12,,,,,,6277.0,11,서울특별시,동대문구
1982,SEB105000169,이문동현대아파트,,,,,,,,37.600859,127.0709847,,,2020-09-24 07:32:12,,,,,,6255.0,11,서울특별시,동대문구
1983,SEB106000169,엘지아파트앞,,,,,,,,37.604048,127.090203,,,2020-09-24 07:32:12,,,,,,7264.0,11,서울특별시,중랑구
1984,SEB123000354,장지공영차고지,,,,,,,,37.4806401,127.1359435,,,2020-09-24 07:32:12,,,,,,24446.0,11,서울특별시,송파구
1985,SEB123000371,송파파인타운3단지.한림예고,,,,,,,,37.4849237,127.1329116,,,2020-09-24 07:32:12,,,,,,24463.0,11,서울특별시,송파구
1986,SEB123000272,가락시장.가락시장역,,,,,,,,37.4944478,127.1172843,,,2020-09-24 07:32:12,,,,,,24363.0,11,서울특별시,송파구
1987,SEB122000083,진흥아파트청담역,,,,,,,,37.5189828,127.0523509,,,2020-09-24 07:32:12,,,,,,23186.0,11,서울특별시,강남구
1988,SEB123000069,잠실새내역4번출구,,,,,,,,37.5114066,127.0844951,,,2020-09-24 07:32:12,,,,,,24158.0,11,서울특별시,송파구
1989,SEB123000373,송파글마루도서관.버들어린이집,,,,,,,,37.481598,127.131337,,,2020-09-24 07:32:12,,,,,,24465.0,11,서울특별시,송파구
1990,SEB123000585,서울버스종점,,,,,,,,37.4803453,127.1375058,,,2020-09-24 07:32:12,,,,,,24461.0,11,서울특별시,송파구
1991,SEB205000233,상대원차고지,,,,,,,,37.4356066,127.1791506,,,2020-09-24 07:32:12,,,,,,49089.0,11,서울특별시,성남시 중원구
1992,SEB205000153,아튼빌후문,,,,,,,,37.4297253,127.1498858,,,2020-09-24 07:32:12,,,,,,49086.0,11,서울특별시,성남시 중원구
1993,SEB205000144,성호시장,,,,,,,,37.437716,127.1442625,,,2020-09-24 07:32:12,,,,,,49012.0,11,서울특별시,성남시 중원구
1994,SEB204000119,성남시의료원.신흥1동행정복지센,,,,,,,,37.4434652,127.1400981,,,2020-09-24 07:32:12,,,,,,48028.0,11,서울특별시,성남시 수정구
1995,SEB204000020,복정파출소,,,,,,,,37.4533172,127.12687,,,2020-09-24 07:32:12,,,,,,48067.0,11,서울특별시,성남시 수정구
1996,SEB123000015,장지역.가든파이브,,,,,,,,37.4790433,127.1261237,,,2020-09-24 07:32:12,,,,,,24015.0,11,서울특별시,송파구
1997,SEB111000135,한일탕,,,,,,,,37.6261494,126.9187489,,,2020-09-24 07:32:12,,,,,,12223.0,11,서울특별시,은평구
1998,SEB111000921,롯데캐슬820동앞,,,,,,,,37.6440018,126.9215693,,,2020-09-24 07:32:12,,,,,,12467.0,11,서울특별시,은평구
1999,SEB218000599,성보화학,,,,,,,,37.5812806,126.8681646,,,2020-09-24 07:32:12,,,,,,35470.0,11,서울특별시,고양시 덕양구
2000,SEB218000594,덕은동,,,,,,,,37.5814722,126.8605333,,,2020-09-24 07:32:12,,,,,,35436.0,11,서울특별시,고양시 덕양구
2001,SEB218000590,현천동일신농장,,,,,,,,37.5855179,126.8565921,,,2020-09-24 07:32:12,,,,,,35657.0,11,서울특별시,고양시 덕양구
2002,SEB218000613,부대앞,,,,,,,,37.5926043,126.8724497,,,2020-09-24 07:32:12,,,,,,35426.0,11,서울특별시,고양시 덕양구
2003,SEB218000588,영일자원,,,,,,,,37.586549,126.8568053,,,2020-09-24 07:32:12,,,,,,35660.0,11,서울특별시,고양시 덕양구
2004,SEB218000589,현천동일신농장,,,,,,,,37.5849816,126.856421,,,2020-09-24 07:32:12,,,,,,35658.0,11,서울특별시,고양시 덕양구
2005,SEB218000596,덕은동원골,,,,,,,,37.5816527,126.8622574,,,2020-09-24 07:32:12,,,,,,35465.0,11,서울특별시,고양시 덕양구
2006,SEB219000698,설문동,,,,,,,,37.7163063,126.7906902,,,2020-09-24 07:32:12,,,,,,36299.0,11,서울특별시,고양시 일산동구
2007,SEB219000337,부대앞,,,,,,,,37.7071589,126.7833131,,,2020-09-24 07:32:12,,,,,,36639.0,11,서울특별시,고양시 일산동구
2008,SEB219000182,탄현2단지.삼익아파트,,,,,,,,37.693522,126.7677592,,,2020-09-24 07:32:12,,,,,,36032.0,11,서울특별시,고양시 일산서구
2009,SEB219000312,일산시장,,,,,,,,37.6843159,126.7699309,,,2020-09-24 07:32:12,,,,,,36072.0,11,서울특별시,고양시 일산서구
2010,SEB219000311,현대홈타운.일산서구보건소치매,,,,,,,,37.6835038,126.7737948,,,2020-09-24 07:32:12,,,,,,36618.0,11,서울특별시,고양시 일산서구
2011,SEB219000332,신일중학교,,,,,,,,37.6764574,126.7754201,,,2020-09-24 07:32:12,,,,,,36132.0,11,서울특별시,고양시 일산서구
2012,SEB218000316,고양경찰서(중),,,,,,,,37.6266957,126.8302263,,,2020-09-24 07:32:12,,,,,,35636.0,11,서울특별시,고양시 덕양구
2013,SEB218000317,행신초등학교(중),,,,,,,,37.6221391,126.8375188,,,2020-09-24 07:32:12,,,,,,35637.0,11,서울특별시,고양시 덕양구
2014,SEB218000301,항공대학교,,,,,,,,37.6009157,126.8711632,,,2020-09-24 07:32:12,,,,,,35320.0,11,서울특별시,고양시 덕양구
2015,SEB218000136,화전역앞(중),,,,,,,,37.6058788,126.866806,,,2020-09-24 07:32:12,,,,,,35628.0,11,서울특별시,고양시 덕양구
2016,SEB218000135,화도교(중),,,,,,,,37.6096145,126.861061,,,2020-09-24 07:32:12,,,,,,35630.0,11,서울특별시,고양시 덕양구
2017,SEB219000300,동문아파트,,,,,,,,37.686418,126.7651432,,,2020-09-24 07:32:12,,,,,,36030.0,11,서울특별시,고양시 일산서구
2018,SEB219000314,일신삼익아파트,,,,,,,,37.6893162,126.7633197,,,2020-09-24 07:32:12,,,,,,36045.0,11,서울특별시,고양시 일산서구
2019,SEB219000296,탄현큰마을.동성아파트,,,,,,,,37.6987814,126.765953,,,2020-09-24 07:32:12,,,,,,36024.0,11,서울특별시,고양시 일산서구
2020,SEB219000180,한뫼도서관.명문자동차학원,,,,,,,,37.6938904,126.7755556,,,2020-09-24 07:32:12,,,,,,36108.0,11,서울특별시,고양시 일산서구
2021,SEB219000699,설문동,,,,,,,,37.716163,126.7906122,,,2020-09-24 07:32:12,,,,,,36298.0,11,서울특별시,고양시 일산동구
2022,SEB219001166,일산두산위브더제니스,,,,,,,,37.6947236,126.7645576,,,2020-09-24 07:32:12,,,,,,36027.0,11,서울특별시,고양시 일산서구
2023,SEB219000251,일산복음병원.일산하이병원,,,,,,,,37.6821845,126.7802748,,,2020-09-24 07:32:12,,,,,,36104.0,11,서울특별시,고양시 일산동구
2024,SEB218000346,고양시청,,,,,,,,37.6559658,126.83108,,,2020-09-24 07:32:12,,,,,,35024.0,11,서울특별시,고양시 덕양구
2025,SEB218001329,도래울2단지상가,,,,,,,,37.6349399,126.871744,,,2020-09-24 07:32:12,,,,,,35537.0,11,서울특별시,고양시 덕양구
2026,SEB218000681,도래울마을5.6단지,,,,,,,,37.6283283,126.8674594,,,2020-09-24 07:32:12,,,,,,35562.0,11,서울특별시,고양시 덕양구
2027,SEB218001351,화랑교차로,,,,,,,,37.6217606,126.881894,,,2020-09-24 07:32:12,,,,,,35564.0,11,서울특별시,고양시 덕양구
2028,SEB218000554,원흥주유소,,,,,,,,37.6402159,126.8652158,,,2020-09-24 07:32:12,,,,,,35048.0,11,서울특별시,고양시 덕양구
2029,SEB219000244,식사삼거리.식사공단,,,,,,,,37.6692936,126.8102538,,,2020-09-24 07:32:12,,,,,,36614.0,11,서울특별시,고양시 일산동구
2030,SEB219000558,안곡중고교,,,,,,,,37.6816306,126.7870504,,,2020-09-24 07:32:12,,,,,,36105.0,11,서울특별시,고양시 일산동구
2031,SEB219000135,서울도시가스,,,,,,,,37.6887219,126.7591829,,,2020-09-24 07:32:12,,,,,,36325.0,11,서울특별시,고양시 일산서구
2032,SEB111000217,서서울농협본점,,,,,,,,37.5934441,126.9181311,,,2020-09-24 07:32:12,,,,,,12307.0,11,서울특별시,은평구
2033,SEB111001128,백련산SK뷰아이파크아파트,,,,,,,,37.595981,126.919391,,,2020-09-24 07:32:12,,,,,,12296.0,11,서울특별시,은평구
2034,SEB111001114,MBC,,,,,,,,37.5816515,126.8908952,,,2020-09-24 07:32:12,,,,,,14363.0,11,서울특별시,마포구
2035,SEB113000440,월드컵아이파크,,,,,,,,37.5666307,126.9134886,,,2020-09-24 07:32:12,,,,,,14352.0,11,서울특별시,마포구
2036,SEB112000352,연희초등학교,,,,,,,,37.5694889,126.9328696,,,2020-09-24 07:32:12,,,,,,13749.0,11,서울특별시,서대문구
2037,SEB274104589,송추IC(경유),,,,,,,,37.7098589,126.9695535,,,2020-09-24 07:32:12,,,,,,78136.0,11,서울특별시,양주시
2038,SEB110000672,마들역,,,,,,,,37.6651451,127.0574057,,,2020-09-24 07:32:12,,,,,,11829.0,11,서울특별시,노원구
2039,SEB206000329,대우.롯데아파트상가,,,,,,,,37.3491274,127.1162791,,,2020-09-24 07:32:12,,,,,,47157.0,11,서울특별시,성남시 분당구
2040,SEB206000246,한솔마을.LG아파트,,,,,,,,37.3654181,127.1192999,,,2020-09-24 07:32:12,,,,,,47029.0,11,서울특별시,성남시 분당구
2041,SEB101000128,신한은행본점,,,,,,,,37.5611965,126.9755852,,,2020-09-24 07:32:12,,,,,,2233.0,11,서울특별시,중구
2042,SEB101000148,명동국민은행앞,,,,,,,,37.564502,126.9825866,,,2020-09-24 07:32:12,,,,,,2253.0,11,서울특별시,중구
2043,SEB206000186,동아우성아파트.효자촌.시범단지,,,,,,,,37.3773363,127.1330445,,,2020-09-24 07:32:12,,,,,,47064.0,11,서울특별시,성남시 분당구
2044,SEB206000244,푸른마을,,,,,,,,37.3703006,127.1231569,,,2020-09-24 07:32:12,,,,,,47021.0,11,서울특별시,성남시 분당구
2045,SEB206000173,하얀마을.그랜드빌.벽산빌라,,,,,,,,37.3427114,127.1159711,,,2020-09-24 07:32:12,,,,,,47156.0,11,서울특별시,성남시 분당구
2046,SEB206000170,낙생농협,,,,,,,,37.3382068,127.1098169,,,2020-09-24 07:32:12,,,,,,47162.0,11,서울특별시,성남시 분당구
2047,SEB206000315,이매촌금강아파트.코오롱아파트.,,,,,,,,37.3911519,127.1235971,,,2020-09-24 07:32:12,,,,,,47090.0,11,서울특별시,성남시 분당구
2048,SEB206000252,야탑2동행정복지센터.차병원,,,,,,,,37.4096756,127.1265981,,,2020-09-24 07:32:12,,,,,,47636.0,11,서울특별시,성남시 분당구
2049,SEB205000069,모란역4번출구,,,,,,,,37.4308935,127.1295826,,,2020-09-24 07:32:12,,,,,,49001.0,11,서울특별시,성남시 중원구
2050,SEB206000157,야탑역.종합버스터미널(전면),,,,,,,,37.4113785,127.1285461,,,2020-09-24 07:32:12,,,,,,47115.0,11,서울특별시,성남시 분당구
2051,SEB206000324,정자2동행정복지센터,,,,,,,,37.3653182,127.1150215,,,2020-09-24 07:32:12,,,,,,47027.0,11,서울특별시,성남시 분당구
2052,SEB206000082,분당구청입구.수내교,,,,,,,,37.3807335,127.1179661,,,2020-09-24 07:32:12,,,,,,47623.0,11,서울특별시,성남시 분당구
2053,SEB121000275,탑성마을,,,,,,,,37.45834,127.056502,,,2020-09-24 07:32:12,,,,,,22352.0,11,서울특별시,서초구
2054,SEB206000028,송림고등학교.이매촌청구아파트.,,,,,,,,37.3919422,127.1285109,,,2020-09-24 07:32:12,,,,,,47081.0,11,서울특별시,성남시 분당구
2055,SEB206000027,돌마고교,,,,,,,,37.3933364,127.1285474,,,2020-09-24 07:32:12,,,,,,47080.0,11,서울특별시,성남시 분당구
2056,SEB204000154,시흥동행정복지센터,,,,,,,,37.4225429,127.1087342,,,2020-09-24 07:32:12,,,,,,48613.0,11,서울특별시,성남시 수정구
2057,SEB204000003,시흥동농협창고,,,,,,,,37.4224916,127.1056384,,,2020-09-24 07:32:12,,,,,,48607.0,11,서울특별시,성남시 수정구
2058,SEB204000044,효성고등학교,,,,,,,,37.449849,127.1058006,,,2020-09-24 07:32:12,,,,,,48080.0,11,서울특별시,성남시 수정구
2059,SEB118000222,영등포로터리,,,,,,,,37.5186134,126.9103719,,,2020-09-24 07:32:12,,,,,,19313.0,11,서울특별시,영등포구
2060,SEB204000039,효성고등학교,,,,,,,,37.4491648,127.1050989,,,2020-09-24 07:32:12,,,,,,48081.0,11,서울특별시,성남시 수정구
2061,SEB204000155,시흥동행정복지센터,,,,,,,,37.4222334,127.1083178,,,2020-09-24 07:32:12,,,,,,48612.0,11,서울특별시,성남시 수정구
2062,SEB204000035,여수대교,,,,,,,,37.4218025,127.1158537,,,2020-09-24 07:32:12,,,,,,48605.0,11,서울특별시,성남시 수정구
2063,SEB219000270,백송고등학교.백송마을,,,,,,,,37.6948939,126.7398983,,,2020-09-24 07:32:12,,,,,,36704.0,11,서울특별시,고양시 일산서구
2064,SEB219000390,덕이초등학교,,,,,,,,37.6919479,126.748099,,,2020-09-24 07:32:12,,,,,,36342.0,11,서울특별시,고양시 일산서구
2065,SEB219000192,강선마을(중),,,,,,,,37.6679216,126.7653818,,,2020-09-24 07:32:12,,,,,,36687.0,11,서울특별시,고양시 일산서구
2066,SEB218000099,화정역.덕양구청,,,,,,,,37.6357217,126.830907,,,2020-09-24 07:32:12,,,,,,35601.0,11,서울특별시,고양시 덕양구
2067,SEB218000014,별빛마을8단지.롯데마트,,,,,,,,37.6316373,126.8300899,,,2020-09-24 07:32:12,,,,,,35391.0,11,서울특별시,고양시 덕양구
2068,SEB219000268,송산동행정복지센터사거리,,,,,,,,37.6906971,126.7514886,,,2020-09-24 07:32:12,,,,,,36339.0,11,서울특별시,고양시 일산서구
2069,SEB219000175,중산마을입구.쌍용아파트.실로암,,,,,,,,37.6862927,126.7773394,,,2020-09-24 07:32:12,,,,,,36120.0,11,서울특별시,고양시 일산서구
2070,SEB101000022,숭례문,,,,,,,,37.5582968,126.9732932,,,2020-09-24 07:32:12,,,,,,2117.0,11,서울특별시,중구
2071,SEB219000150,쌍용아파트.중산마을입구,,,,,,,,37.6854878,126.7778219,,,2020-09-24 07:32:12,,,,,,36121.0,11,서울특별시,고양시 일산서구
2072,SEB118000524,CM충무병원,,,,,,,,37.5183527,126.9027079,,,2020-09-24 07:32:12,,,,,,19429.0,11,서울특별시,영등포구
2073,SEB218000193,능곡역.능곡시장,,,,,,,,37.6205477,126.8200922,,,2020-09-24 07:32:12,,,,,,35345.0,11,서울특별시,고양시 덕양구
2074,SEB218000192,능곡초등학교,,,,,,,,37.6242049,126.817583,,,2020-09-24 07:32:12,,,,,,35299.0,11,서울특별시,고양시 덕양구
2075,SEB277103813,오도삼거리(경유),,,,,,,,37.7444897,126.7285842,,,2020-09-24 07:32:12,,,,,,63734.0,11,서울특별시,파주시
2076,SEB277103814,난방공사(경유),,,,,,,,37.7361129,126.7185781,,,2020-09-24 07:32:12,,,,,,63735.0,11,서울특별시,파주시
2077,SEB229000847,책향기마을14단지,,,,,,,,37.7198322,126.7186672,,,2020-09-24 07:32:12,,,,,,63674.0,11,서울특별시,파주시
2078,SEB229000857,교하중앙공원,,,,,,,,37.722643,126.7174885,,,2020-09-24 07:32:12,,,,,,63660.0,11,서울특별시,파주시
2079,SEB229000856,트리플메디컬타운,,,,,,,,37.7249361,126.7174917,,,2020-09-24 07:32:12,,,,,,63658.0,11,서울특별시,파주시
2080,SEB102000234,삼각지역11번출구,,,,,,,,37.536204,126.974548,,,2020-09-24 07:32:12,,,,,,3328.0,11,서울특별시,용산구
2081,SEB103000506,옥수파크힐스아파트앞,,,,,,,,37.547263,127.0130317,,,2020-09-24 07:32:12,,,,,,4166.0,11,서울특별시,성동구
2082,SEB102000240,순천향병원입구,,,,,,,,37.5326945,127.0069961,,,2020-09-24 07:32:12,,,,,,3334.0,11,서울특별시,용산구
2083,SEB102000171,국립중앙박물관용산가족공원,,,,,,,,37.5209306,126.97837,,,2020-09-24 07:32:12,,,,,,3265.0,11,서울특별시,용산구
2084,SEB121000304,이수역,,,,,,,,37.4854596,126.9840028,,,2020-09-24 07:32:12,,,,,,22385.0,11,서울특별시,서초구
2085,SEB218000064,윗배다리,,,,,,,,37.664408,126.8419956,,,2020-09-24 07:32:12,,,,,,35023.0,11,서울특별시,고양시 덕양구
2086,SEB218000510,명승세도나빌딩,,,,,,,,37.6561092,126.8355419,,,2020-09-24 07:32:12,,,,,,35061.0,11,서울특별시,고양시 덕양구
2087,SEB218000108,윗배다리,,,,,,,,37.66467,126.842196,,,2020-09-24 07:32:12,,,,,,35021.0,11,서울특별시,고양시 덕양구
2088,SEB123000602,송파파인타운7단지,,,,,,,,37.4790033,127.1314849,,,2020-09-24 07:32:12,,,,,,24450.0,11,서울특별시,송파구
2089,SEB122000294,수서역현대벤쳐빌,,,,,,,,37.4876513,127.1022257,,,2020-09-24 07:32:12,,,,,,23401.0,11,서울특별시,강남구
2090,SEB122000288,삼성서울병원사거리,,,,,,,,37.4891453,127.0826482,,,2020-09-24 07:32:12,,,,,,23392.0,11,서울특별시,강남구
2091,SEB219000111,초가집.저동고교,,,,,,,,37.6696979,126.780896,,,2020-09-24 07:32:12,,,,,,36136.0,11,서울특별시,고양시 일산동구
2092,SEB222001057,광능내종점,,,,,,,,37.7458525,127.2052557,,,2020-09-24 07:32:12,,,,,,0.0,11,서울특별시,남양주시
2093,SEB222000925,신창아파트.광릉중학교,,,,,,,,37.7443791,127.213673,,,2020-09-24 07:32:12,,,,,,0.0,11,서울특별시,남양주시
2094,SEB222001556,엠타워.단우타워,,,,,,,,37.7199515,127.2030845,,,2020-09-24 07:32:12,,,,,,0.0,11,서울특별시,남양주시
2095,SEB222000963,양지리차고지,,,,,,,,37.7103774,127.2045204,,,2020-09-24 07:32:12,,,,,,23040.0,11,서울특별시,남양주시
2096,SEB222000977,양지편마을입구,,,,,,,,37.7080606,127.1958034,,,2020-09-24 07:32:12,,,,,,0.0,11,서울특별시,남양주시
2097,SEB222000518,오남읍사무소.농협.현대.삼신아,,,,,,,,37.6981339,127.2026928,,,2020-09-24 07:32:12,,,,,,23345.0,11,서울특별시,남양주시
2098,SEB222000513,오남초등학교,,,,,,,,37.6943562,127.2131466,,,2020-09-24 07:32:12,,,,,,0.0,11,서울특별시,남양주시
2099,SEB222000509,대한아파트.오남체육문화센터,,,,,,,,37.6846908,127.2108542,,,2020-09-24 07:32:12,,,,,,0.0,11,서울특별시,남양주시
2100,SEB222000503,남양주시노인복지관,,,,,,,,37.6733237,127.1969126,,,2020-09-24 07:32:12,,,,,,0.0,11,서울특별시,남양주시
2101,SEB222000501,예비군훈련장입구,,,,,,,,37.671725,127.1886115,,,2020-09-24 07:32:12,,,,,,0.0,11,서울특별시,남양주시
