,자치구별,전용면적(㎡),계약년월,거래금액(만원),1m^2 전용면적당 거래금액(만원),계약연도,계약월
71,강남구,58.08,201803,180000,3099,2018,3
72,강남구,50.64,201803,159000,3139,2018,3
73,강남구,50.64,201803,160000,3159,2018,3
74,강남구,41.98,201803,148000,3525,2018,3
75,강남구,50.38,201803,160000,3175,2018,3
76,강남구,45.26,201803,147000,3247,2018,3
77,강남구,42.55,201803,147000,3454,2018,3
78,강남구,42.55,201803,147000,3454,2018,3
79,강남구,50.64,201803,171500,3386,2018,3
80,강남구,41.98,201803,145500,3465,2018,3
81,강남구,50.64,201803,156000,3080,2018,3
82,강남구,50.64,201803,160000,3159,2018,3
83,강남구,50.64,201803,162000,3199,2018,3
84,강남구,50.64,201803,162000,3199,2018,3
85,강남구,50.38,201803,171000,3394,2018,3
86,강남구,35.64,201803,130000,3647,2018,3
87,강남구,42.55,201803,151500,3560,2018,3
88,강남구,53.63,201803,172000,3207,2018,3
89,강남구,58.08,201803,176000,3030,2018,3
90,강남구,56.57,201803,184000,3252,2018,3
91,강남구,58.08,201803,190000,3271,2018,3
92,강남구,50.38,201803,174000,3453,2018,3
93,강남구,50.38,201803,160000,3175,2018,3
94,강남구,50.64,201804,180000,3554,2018,4
95,강남구,35.64,201804,142000,3984,2018,4
96,강남구,41.98,201804,156000,3716,2018,4
97,강남구,50.38,201804,159500,3165,2018,4
98,강남구,50.64,201804,163000,3218,2018,4
99,강남구,42.55,201804,166000,3901,2018,4
100,강남구,42.55,201805,166700,3917,2018,5
101,강남구,42.55,201805,180000,4230,2018,5
102,강남구,35.87,201805,165000,4599,2018,5
103,강남구,42.55,201805,159000,3736,2018,5
104,강남구,41.98,201805,166000,3954,2018,5
105,강남구,58.08,201807,206000,3546,2018,7
106,강남구,42.55,201808,166000,3901,2018,8
107,강남구,42.55,201808,166500,3913,2018,8
108,강남구,42.55,201808,167000,3924,2018,8
109,강남구,42.55,201808,150000,3525,2018,8
110,강남구,35.87,201808,151000,4209,2018,8
111,강남구,56.57,201808,207000,3659,2018,8
112,강남구,49.56,201808,199500,4025,2018,8
113,강남구,58.08,201808,260000,4476,2018,8
114,강남구,50.38,201808,186500,3701,2018,8
115,강남구,61.57,201808,220000,3573,2018,8
116,강남구,41.98,201808,171000,4073,2018,8
117,강남구,49.56,201808,188000,3793,2018,8
118,강남구,42.55,201808,210000,4935,2018,8
119,강남구,35.64,201808,160000,4489,2018,8
120,강남구,50.64,201809,193000,3811,2018,9
121,강남구,42.55,201810,150000,3525,2018,10
122,강남구,58.08,201811,215000,3701,2018,11
123,강남구,50.39,201801,158000,3135,2018,1
124,강남구,50.39,201801,155000,3076,2018,1
125,강남구,50.39,201801,134000,2659,2018,1
126,강남구,42.55,201801,132000,3102,2018,1
127,강남구,50.39,201802,154000,3056,2018,2
128,강남구,42.55,201803,150000,3525,2018,3
129,강남구,41.99,201807,150000,3572,2018,7
130,강남구,41.99,201807,145000,3453,2018,7
131,강남구,50.39,201808,189500,3760,2018,8
132,강남구,50.39,201808,190000,3770,2018,8
133,강남구,35.87,201808,157000,4376,2018,8
134,강남구,41.99,201810,170000,4048,2018,10
135,강남구,74.25,201801,155000,2087,2018,1
136,강남구,74.25,201801,157000,2114,2018,1
137,강남구,61.19,201801,140000,2287,2018,1
138,강남구,74.25,201801,155000,2087,2018,1
139,강남구,74.25,201802,140000,1885,2018,2
140,강남구,53.98,201802,125000,2315,2018,2
141,강남구,61.19,201803,137000,2238,2018,3
142,강남구,61.19,201803,133000,2173,2018,3
143,강남구,61.19,201804,130000,2124,2018,4
144,강남구,61.19,201805,129000,2108,2018,5
145,강남구,83.17,201807,160000,1923,2018,7
146,강남구,74.25,201807,152000,2047,2018,7
147,강남구,61.19,201807,125000,2042,2018,7
148,강남구,83.17,201807,165000,1983,2018,7
149,강남구,53.98,201807,125000,2315,2018,7
150,강남구,53.98,201807,133000,2463,2018,7
151,강남구,83.17,201807,167000,2007,2018,7
152,강남구,83.17,201808,185000,2224,2018,8
153,강남구,83.17,201808,190000,2284,2018,8
154,강남구,83.17,201808,197500,2374,2018,8
155,강남구,53.98,201809,150000,2778,2018,9
156,강남구,83.17,201812,141000,1695,2018,12
157,강남구,53.06,201801,129000,2431,2018,1
158,강남구,60.13,201801,135400,2251,2018,1
159,강남구,83.21,201801,160000,1922,2018,1
160,강남구,73.02,201802,153000,2095,2018,2
161,강남구,73.02,201802,150000,2054,2018,2
162,강남구,53.06,201802,124700,2350,2018,2
163,강남구,83.21,201803,167000,2006,2018,3
164,강남구,60.13,201803,135000,2245,2018,3
165,강남구,53.06,201803,124000,2336,2018,3
166,강남구,73.02,201804,151000,2067,2018,4
167,강남구,53.06,201804,128000,2412,2018,4
168,강남구,73.02,201804,150000,2054,2018,4
169,강남구,60.13,201805,132000,2195,2018,5
170,강남구,60.13,201805,131300,2183,2018,5
171,강남구,53.06,201807,118500,2233,2018,7
172,강남구,73.02,201807,150000,2054,2018,7
173,강남구,73.02,201807,153100,2096,2018,7
174,강남구,83.21,201807,161000,1934,2018,7
175,강남구,83.21,201807,168000,2018,2018,7
176,강남구,73.02,201807,165000,2259,2018,7
177,강남구,60.13,201807,137000,2278,2018,7
178,강남구,53.06,201809,150000,2826,2018,9
179,강남구,83.21,201809,194500,2337,2018,9
180,강남구,73.02,201809,178000,2437,2018,9
181,강남구,73.02,201810,172500,2362,2018,10
182,강남구,73.02,201811,164500,2252,2018,11
183,강남구,73.02,201811,160000,2191,2018,11
184,강남구,73.02,201812,163000,2232,2018,12
185,강남구,73.26,201801,155000,2115,2018,1
186,강남구,53.46,201801,125000,2338,2018,1
187,강남구,83.7,201801,163000,1947,2018,1
188,강남구,73.26,201801,158000,2156,2018,1
189,강남구,73.26,201801,143500,1958,2018,1
190,강남구,60.76,201801,141500,2328,2018,1
191,강남구,83.7,201802,167000,1995,2018,2
192,강남구,73.26,201802,150000,2047,2018,2
193,강남구,83.7,201803,171000,2043,2018,3
194,강남구,60.76,201803,128000,2106,2018,3
195,강남구,53.46,201803,120400,2252,2018,3
196,강남구,53.46,201803,115500,2160,2018,3
197,강남구,73.26,201804,151000,2061,2018,4
198,강남구,60.76,201805,130000,2139,2018,5
199,강남구,83.7,201805,165000,1971,2018,5
200,강남구,60.76,201806,127500,2098,2018,6
201,강남구,60.76,201806,125000,2057,2018,6
202,강남구,73.26,201807,153000,2088,2018,7
203,강남구,60.76,201807,141000,2320,2018,7
204,강남구,83.7,201808,176000,2102,2018,8
205,강남구,60.76,201808,137000,2254,2018,8
206,강남구,83.7,201808,181000,2162,2018,8
207,강남구,53.46,201808,144000,2693,2018,8
208,강남구,53.46,201808,142000,2656,2018,8
209,강남구,73.26,201809,175000,2388,2018,9
210,강남구,73.26,201811,162000,2211,2018,11
211,강남구,73.26,201812,160000,2184,2018,12
212,강남구,73.26,201812,132000,1801,2018,12
213,강남구,82.2,201801,125000,1520,2018,1
214,강남구,82.2,201804,117500,1429,2018,4
215,강남구,123.28,201803,200000,1622,2018,3
216,강남구,123.28,201803,166000,1346,2018,3
217,강남구,166.48,201807,220000,1321,2018,7
218,강남구,96.98,201807,165000,1701,2018,7
219,강남구,166.48,201811,242000,1453,2018,11
220,강남구,96.98,201812,165000,1701,2018,12
221,강남구,182.2,201801,230000,1262,2018,1
222,강남구,149.21,201802,210000,1407,2018,2
223,강남구,182.2,201803,205500,1127,2018,3
224,강남구,182.2,201804,225000,1234,2018,4
225,강남구,182.2,201808,230000,1262,2018,8
226,강남구,149.21,201808,200000,1340,2018,8
227,강남구,182.2,201808,235000,1289,2018,8
228,강남구,149.21,201808,210000,1407,2018,8
229,강남구,182.2,201808,230000,1262,2018,8
230,강남구,182.2,201809,234000,1284,2018,9
231,강남구,182.2,201809,257000,1410,2018,9
232,강남구,73.55,201812,49700,675,2018,12
233,강남구,68.64,201801,46400,675,2018,1
234,강남구,51.12,201801,96000,1877,2018,1
235,강남구,39.53,201801,83000,2099,2018,1
236,강남구,51.12,201801,92500,1809,2018,1
237,강남구,51.12,201801,93000,1819,2018,1
238,강남구,39.53,201801,83000,2099,2018,1
239,강남구,51.12,201801,98000,1917,2018,1
240,강남구,60.0,201802,110000,1833,2018,2
241,강남구,60.0,201802,111000,1850,2018,2
242,강남구,51.12,201802,100000,1956,2018,2
243,강남구,39.53,201802,89000,2251,2018,2
244,강남구,51.12,201803,99000,1936,2018,3
245,강남구,51.12,201803,99000,1936,2018,3
246,강남구,51.12,201803,98500,1926,2018,3
247,강남구,39.53,201803,87500,2213,2018,3
248,강남구,39.53,201803,87800,2221,2018,3
249,강남구,39.53,201803,90000,2276,2018,3
250,강남구,51.12,201805,101500,1985,2018,5
251,강남구,51.12,201806,92900,1817,2018,6
252,강남구,39.53,201807,84000,2124,2018,7
253,강남구,39.53,201807,86000,2175,2018,7
254,강남구,51.12,201807,100000,1956,2018,7
255,강남구,60.0,201807,108000,1800,2018,7
256,강남구,39.53,201807,89900,2274,2018,7
257,강남구,39.53,201808,90000,2276,2018,8
258,강남구,51.12,201808,98000,1917,2018,8
259,강남구,60.0,201808,127000,2116,2018,8
260,강남구,60.0,201808,140000,2333,2018,8
261,강남구,39.53,201808,88000,2226,2018,8
262,강남구,51.12,201808,112000,2190,2018,8
263,강남구,39.53,201808,94000,2377,2018,8
264,강남구,39.53,201808,100000,2529,2018,8
265,강남구,39.53,201809,112500,2845,2018,9
266,강남구,60.0,201809,140000,2333,2018,9
267,강남구,39.53,201809,111000,2807,2018,9
268,강남구,39.53,201809,105000,2656,2018,9
269,강남구,39.53,201811,106000,2681,2018,11
270,강남구,59.96,201806,46500,775,2018,6
271,강남구,59.96,201808,49500,825,2018,8
272,강남구,40.35,201812,25500,631,2018,12
273,강남구,49.86,201801,92700,1859,2018,1
274,강남구,39.53,201801,80800,2044,2018,1
275,강남구,49.86,201801,91000,1825,2018,1
276,강남구,39.53,201801,82000,2074,2018,1
277,강남구,49.86,201801,95000,1905,2018,1
278,강남구,33.18,201801,71000,2139,2018,1
279,강남구,33.18,201801,71300,2148,2018,1
280,강남구,33.18,201801,74000,2230,2018,1
281,강남구,33.18,201801,74000,2230,2018,1
282,강남구,33.18,201801,56000,1687,2018,1
283,강남구,39.53,201802,88200,2231,2018,2
284,강남구,33.18,201802,71000,2139,2018,2
285,강남구,33.18,201802,78000,2350,2018,2
286,강남구,39.53,201802,87700,2218,2018,2
287,강남구,49.86,201802,96000,1925,2018,2
288,강남구,33.18,201802,72500,2185,2018,2
289,강남구,49.86,201802,94000,1885,2018,2
290,강남구,33.18,201802,74000,2230,2018,2
291,강남구,39.53,201802,84000,2124,2018,2
292,강남구,49.86,201802,97000,1945,2018,2
293,강남구,33.18,201802,75000,2260,2018,2
294,강남구,49.86,201802,97000,1945,2018,2
295,강남구,39.53,201802,88400,2236,2018,2
296,강남구,33.18,201802,72000,2169,2018,2
297,강남구,49.86,201803,99000,1985,2018,3
298,강남구,49.86,201803,99700,1999,2018,3
299,강남구,33.18,201804,76500,2305,2018,4
300,강남구,39.53,201804,88000,2226,2018,4
301,강남구,49.86,201804,101400,2033,2018,4
302,강남구,49.86,201804,99500,1995,2018,4
303,강남구,33.18,201805,56000,1687,2018,5
304,강남구,33.18,201805,71000,2139,2018,5
305,강남구,33.18,201805,73500,2215,2018,5
306,강남구,49.86,201806,100000,2005,2018,6
307,강남구,39.53,201806,87000,2200,2018,6
308,강남구,49.86,201806,100000,2005,2018,6
309,강남구,39.53,201807,88700,2243,2018,7
310,강남구,39.53,201807,87000,2200,2018,7
311,강남구,39.53,201807,88000,2226,2018,7
312,강남구,49.86,201807,100000,2005,2018,7
313,강남구,49.86,201807,103500,2075,2018,7
314,강남구,39.53,201807,88000,2226,2018,7
315,강남구,39.53,201807,88000,2226,2018,7
316,강남구,33.18,201807,79000,2380,2018,7
317,강남구,49.86,201807,100000,2005,2018,7
318,강남구,49.86,201807,102800,2061,2018,7
319,강남구,33.18,201807,79500,2396,2018,7
320,강남구,39.53,201807,90000,2276,2018,7
321,강남구,49.86,201807,100000,2005,2018,7
322,강남구,49.86,201808,103000,2065,2018,8
323,강남구,39.53,201808,91000,2302,2018,8
324,강남구,33.18,201808,78500,2365,2018,8
325,강남구,33.18,201808,76000,2290,2018,8
326,강남구,39.53,201808,89500,2264,2018,8
327,강남구,49.86,201808,105000,2105,2018,8
328,강남구,49.86,201808,100000,2005,2018,8
329,강남구,33.18,201808,77000,2320,2018,8
330,강남구,49.86,201808,98000,1965,2018,8
331,강남구,39.53,201808,92500,2339,2018,8
332,강남구,49.86,201808,102000,2045,2018,8
333,강남구,33.18,201808,79000,2380,2018,8
334,강남구,39.53,201808,91000,2302,2018,8
335,강남구,49.86,201808,110000,2206,2018,8
336,강남구,33.18,201808,86000,2591,2018,8
337,강남구,49.86,201808,114000,2286,2018,8
338,강남구,39.53,201808,99500,2517,2018,8
339,강남구,33.18,201808,89000,2682,2018,8
340,강남구,39.53,201808,107500,2719,2018,8
341,강남구,39.53,201808,105000,2656,2018,8
342,강남구,39.53,201808,100000,2529,2018,8
343,강남구,33.18,201809,95000,2863,2018,9
344,강남구,39.53,201809,110000,2782,2018,9
345,강남구,49.86,201810,118000,2366,2018,10
346,강남구,49.86,201810,127000,2547,2018,10
347,강남구,39.53,201811,91000,2302,2018,11
348,강남구,51.18,201801,136000,2657,2018,1
349,강남구,50.78,201801,140000,2756,2018,1
350,강남구,59.96,201803,35000,583,2018,3
351,강남구,83.58,201801,65000,777,2018,1
352,강남구,79.61,201801,130000,1632,2018,1
353,강남구,79.61,201801,138000,1733,2018,1
354,강남구,79.61,201802,144000,1808,2018,2
355,강남구,79.61,201807,147000,1846,2018,7
356,강남구,79.61,201808,150000,1884,2018,8
357,강남구,84.9,201808,147700,1739,2018,8
358,강남구,84.9,201808,147500,1737,2018,8
359,강남구,84.9,201808,146000,1719,2018,8
360,강남구,84.9,201808,144000,1696,2018,8
361,강남구,84.9,201808,155000,1825,2018,8
362,강남구,84.9,201809,148000,1743,2018,9
363,강남구,84.9,201811,140000,1648,2018,11
364,강남구,84.9,201811,150000,1766,2018,11
365,강남구,65.06,201801,52000,799,2018,1
366,강남구,65.06,201806,52500,806,2018,6
367,강남구,137.82,201801,81000,587,2018,1
368,강남구,133.68,201804,160000,1196,2018,4
369,강남구,177.19,201801,205000,1156,2018,1
370,강남구,95.4,201801,153000,1603,2018,1
371,강남구,128.62,201802,190000,1477,2018,2
372,강남구,177.19,201802,203000,1145,2018,2
373,강남구,177.19,201804,203000,1145,2018,4
374,강남구,128.62,201807,132000,1026,2018,7
375,강남구,177.19,201808,232000,1309,2018,8
376,강남구,128.62,201808,200000,1554,2018,8
377,강남구,95.4,201809,188000,1970,2018,9
378,강남구,165.08,201801,210000,1272,2018,1
379,강남구,165.08,201801,195000,1181,2018,1
380,강남구,131.83,201801,194500,1475,2018,1
381,강남구,165.08,201801,200000,1211,2018,1
382,강남구,131.83,201801,185000,1403,2018,1
383,강남구,131.83,201801,195000,1479,2018,1
384,강남구,131.83,201801,192500,1460,2018,1
385,강남구,84.81,201803,145000,1709,2018,3
386,강남구,165.08,201806,204500,1238,2018,6
387,강남구,165.08,201807,225000,1362,2018,7
388,강남구,83.16,201807,175000,2104,2018,7
389,강남구,131.83,201808,205000,1555,2018,8
390,강남구,84.81,201808,170000,2004,2018,8
391,강남구,131.83,201808,220000,1668,2018,8
392,강남구,165.08,201808,190000,1150,2018,8
393,강남구,131.83,201808,210000,1592,2018,8
394,강남구,165.08,201808,250000,1514,2018,8
395,강남구,84.87,201808,135000,1590,2018,8
396,강남구,163.85,201810,230000,1403,2018,10
397,강남구,129.1841,201803,88700,686,2018,3
398,강남구,84.9876,201807,89700,1055,2018,7
399,강남구,84.9876,201809,102000,1200,2018,9
400,강남구,129.8748,201810,120000,923,2018,10
401,강남구,97.9436,201811,103000,1051,2018,11
402,강남구,42.015,201801,34800,828,2018,1
403,강남구,31.295,201801,21500,687,2018,1
404,강남구,39.035,201801,33300,853,2018,1
405,강남구,31.585,201803,25000,791,2018,3
406,강남구,30.215,201805,30700,1016,2018,5
407,강남구,59.56,201810,79500,1334,2018,10
408,강남구,123.8,201801,95500,771,2018,1
409,강남구,84.9968,201812,101000,1188,2018,12
410,강남구,134.28,201802,84500,629,2018,2
411,강남구,135.3,201803,87500,646,2018,3
412,강남구,67.671,201801,80000,1182,2018,1
413,강남구,67.671,201808,78000,1152,2018,8
414,강남구,67.671,201812,80000,1182,2018,12
415,강남구,240.03,201808,443000,1845,2018,8
416,강남구,111.08,201801,85000,765,2018,1
417,강남구,111.36,201801,87500,785,2018,1
418,강남구,132.59,201801,86000,648,2018,1
419,강남구,132.59,201801,89000,671,2018,1
420,강남구,111.36,201801,88000,790,2018,1
421,강남구,111.36,201803,78000,700,2018,3
422,강남구,90.38,201804,66750,738,2018,4
423,강남구,80.85,201801,69500,859,2018,1
424,강남구,83.64,201803,83000,992,2018,3
425,강남구,83.36,201809,86000,1031,2018,9
426,강남구,170.57,201801,150000,879,2018,1
427,강남구,170.57,201801,149000,873,2018,1
428,강남구,117.84,201802,127000,1077,2018,2
429,강남구,117.84,201803,135000,1145,2018,3
430,강남구,84.4,201805,98000,1161,2018,5
431,강남구,120.21,201808,120000,998,2018,8
432,강남구,122.44,201801,78000,637,2018,1
433,강남구,122.44,201808,86500,706,2018,8
434,강남구,122.44,201812,90000,735,2018,12
435,강남구,114.498,201801,124000,1082,2018,1
436,강남구,114.498,201801,128000,1117,2018,1
437,강남구,114.498,201801,129000,1126,2018,1
438,강남구,114.498,201801,135500,1183,2018,1
439,강남구,114.498,201802,130000,1135,2018,2
440,강남구,91.5933,201802,132000,1441,2018,2
441,강남구,84.9875,201803,123000,1447,2018,3
442,강남구,114.498,201807,133000,1161,2018,7
443,강남구,114.498,201809,138000,1205,2018,9
444,강남구,114.498,201812,141000,1231,2018,12
445,강남구,149.83,201801,240000,1601,2018,1
446,강남구,157.41,201801,190000,1207,2018,1
447,강남구,157.41,201802,195000,1238,2018,2
448,강남구,208.35,201802,300000,1439,2018,2
449,강남구,160.33,201802,195000,1216,2018,2
450,강남구,157.41,201802,197000,1251,2018,2
451,강남구,180.07,201802,230000,1277,2018,2
452,강남구,157.41,201802,200000,1270,2018,2
453,강남구,180.07,201803,238000,1321,2018,3
454,강남구,160.33,201803,195000,1216,2018,3
455,강남구,157.41,201803,198500,1261,2018,3
456,강남구,149.16,201803,220000,1474,2018,3
457,강남구,157.41,201806,210000,1334,2018,6
458,강남구,180.07,201806,235000,1305,2018,6
459,강남구,158.91,201808,245000,1541,2018,8
460,강남구,157.41,201808,210000,1334,2018,8
461,강남구,149.16,201808,250000,1676,2018,8
462,강남구,160.33,201812,240000,1496,2018,12
463,강남구,84.92,201803,135000,1589,2018,3
464,강남구,84.92,201808,128500,1513,2018,8
465,강남구,84.92,201808,135000,1589,2018,8
466,강남구,84.92,201808,135000,1589,2018,8
467,강남구,84.92,201808,135000,1589,2018,8
468,강남구,120.58,201809,170000,1409,2018,9
469,강남구,84.92,201809,147000,1731,2018,9
470,강남구,84.993,201808,117000,1376,2018,8
471,강남구,84.873,201808,120000,1413,2018,8
472,강남구,84.993,201808,120000,1411,2018,8
473,강남구,84.253,201803,111000,1317,2018,3
474,강남구,84.721,201808,115000,1357,2018,8
475,강남구,84.721,201808,115000,1357,2018,8
476,강남구,84.721,201809,120000,1416,2018,9
477,강남구,84.84,201802,64200,756,2018,2
478,강남구,84.84,201802,63700,750,2018,2
479,강남구,36.29,201801,41000,1129,2018,1
480,강남구,36.29,201801,41000,1129,2018,1
481,강남구,36.29,201802,39000,1074,2018,2
482,강남구,36.29,201803,41000,1129,2018,3
483,강남구,36.29,201804,42000,1157,2018,4
484,강남구,36.29,201805,41650,1147,2018,5
485,강남구,36.29,201805,42000,1157,2018,5
486,강남구,36.29,201806,37500,1033,2018,6
487,강남구,36.29,201806,39900,1099,2018,6
488,강남구,36.29,201809,39500,1088,2018,9
489,강남구,36.29,201809,42700,1176,2018,9
490,강남구,36.29,201809,43000,1184,2018,9
491,강남구,36.29,201809,37000,1019,2018,9
492,강남구,36.29,201810,40000,1102,2018,10
493,강남구,36.29,201811,41700,1149,2018,11
494,강남구,160.97,201803,110000,683,2018,3
495,강남구,232.54,201808,220000,946,2018,8
496,강남구,74.84,201811,74500,995,2018,11
497,강남구,167.22,201802,133000,795,2018,2
498,강남구,143.28,201803,120000,837,2018,3
499,강남구,167.22,201808,140000,837,2018,8
500,강남구,35.73,201801,68000,1903,2018,1
501,강남구,84.52,201801,110000,1301,2018,1
502,강남구,35.73,201801,69700,1950,2018,1
503,강남구,114.34,201801,120000,1049,2018,1
504,강남구,114.34,201801,130000,1136,2018,1
505,강남구,35.73,201802,71500,2001,2018,2
506,강남구,84.52,201802,105000,1242,2018,2
507,강남구,84.52,201802,117000,1384,2018,2
508,강남구,35.73,201803,63000,1763,2018,3
509,강남구,114.34,201803,127000,1110,2018,3
510,강남구,84.52,201803,107000,1265,2018,3
511,강남구,114.34,201804,133000,1163,2018,4
512,강남구,84.52,201805,110000,1301,2018,5
513,강남구,84.52,201806,108000,1277,2018,6
514,강남구,35.73,201807,75500,2113,2018,7
515,강남구,35.73,201807,63800,1785,2018,7
516,강남구,114.34,201807,134000,1171,2018,7
517,강남구,84.52,201808,120000,1419,2018,8
518,강남구,84.52,201808,118000,1396,2018,8
519,강남구,35.73,201808,80000,2239,2018,8
520,강남구,84.52,201808,120000,1419,2018,8
521,강남구,114.34,201808,138000,1206,2018,8
522,강남구,114.34,201809,150000,1311,2018,9
523,강남구,35.73,201810,71500,2001,2018,10
524,강남구,84.52,201812,127000,1502,2018,12
525,강남구,59.91,201802,72000,1201,2018,2
526,강남구,84.87,201804,81000,954,2018,4
527,강남구,68.59,201807,77500,1129,2018,7
528,강남구,59.91,201807,72000,1201,2018,7
529,강남구,59.91,201808,70000,1168,2018,8
530,강남구,59.91,201808,73000,1218,2018,8
531,강남구,59.91,201809,75000,1251,2018,9
532,강남구,59.91,201811,75000,1251,2018,11
533,강남구,113.087,201801,161000,1423,2018,1
534,강남구,84.208,201801,146000,1733,2018,1
535,강남구,113.231,201801,180000,1589,2018,1
536,강남구,113.087,201801,190000,1680,2018,1
537,강남구,84.13,201802,159500,1895,2018,2
538,강남구,113.231,201803,195000,1722,2018,3
539,강남구,84.074,201807,156000,1855,2018,7
540,강남구,84.208,201807,154000,1828,2018,7
541,강남구,84.013,201808,167000,1987,2018,8
542,강남구,113.087,201809,210000,1856,2018,9
543,강남구,84.074,201809,160000,1903,2018,9
544,강남구,84.074,201809,161000,1914,2018,9
545,강남구,113.087,201812,190000,1680,2018,12
546,강남구,74.758,201802,80300,1074,2018,2
547,강남구,79.227,201812,89000,1123,2018,12
548,강남구,110.1,201803,74000,672,2018,3
549,강남구,65.31,201809,60000,918,2018,9
550,강남구,64.23,201808,44500,692,2018,8
551,강남구,64.23,201809,44000,685,2018,9
552,강남구,64.23,201810,44500,692,2018,10
553,강남구,129.8,201801,90000,693,2018,1
554,강남구,122.81,201801,87000,708,2018,1
555,강남구,73.17,201806,85000,1161,2018,6
556,강남구,97.18,201801,120000,1234,2018,1
557,강남구,131.01,201802,93500,713,2018,2
558,강남구,77.99,201801,68000,871,2018,1
559,강남구,74.6,201807,59000,790,2018,7
560,강남구,16.2,201808,20000,1234,2018,8
561,강남구,16.2,201809,21000,1296,2018,9
562,강남구,16.2,201811,20000,1234,2018,11
563,강남구,84.94,201801,97500,1147,2018,1
564,강남구,84.94,201807,107000,1259,2018,7
565,강남구,84.94,201808,108000,1271,2018,8
566,강남구,117.335,201801,87000,741,2018,1
567,강남구,104.084,201803,98000,941,2018,3
568,강남구,83.7,201808,85500,1021,2018,8
569,강남구,244.61,201803,135000,551,2018,3
570,강남구,163.2,201805,128000,784,2018,5
571,강남구,198.95,201807,138000,693,2018,7
572,강남구,161.36,201810,125000,774,2018,10
573,강남구,198.95,201812,108000,542,2018,12
574,강남구,133.16,201810,102000,765,2018,10
575,강남구,127.61,201801,265000,2076,2018,1
576,강남구,84.81,201801,198000,2334,2018,1
577,강남구,158.54,201802,298000,1879,2018,2
578,강남구,84.81,201806,204000,2405,2018,6
579,강남구,84.81,201807,225000,2652,2018,7
