,자치구별,전용면적(㎡),계약년월,거래금액(만원),1m^2 전용면적당 거래금액(만원),계약연도,계약월
253,강남구,61.19,201910,167000,2729,2019,10
254,강남구,74.25,201911,195000,2626,2019,11
255,강남구,60.13,201901,135000,2245,2019,1
256,강남구,60.13,201902,130000,2161,2019,2
257,강남구,53.06,201903,118000,2223,2019,3
258,강남구,73.02,201903,152000,2081,2019,3
259,강남구,60.13,201903,133000,2211,2019,3
260,강남구,53.06,201904,118000,2223,2019,4
261,강남구,60.13,201904,135800,2258,2019,4
262,강남구,83.21,201904,165000,1982,2019,4
263,강남구,60.13,201904,138000,2295,2019,4
264,강남구,53.06,201905,127000,2393,2019,5
265,강남구,53.06,201905,134500,2534,2019,5
266,강남구,83.21,201906,181000,2175,2019,6
267,강남구,60.13,201906,150000,2494,2019,6
268,강남구,73.02,201906,170000,2328,2019,6
269,강남구,83.21,201906,189000,2271,2019,6
270,강남구,73.02,201906,179000,2451,2019,6
271,강남구,60.13,201907,159000,2644,2019,7
272,강남구,73.02,201907,181000,2478,2019,7
273,강남구,53.06,201908,146500,2761,2019,8
274,강남구,83.21,201908,191000,2295,2019,8
275,강남구,60.13,201909,158000,2627,2019,9
276,강남구,73.02,201909,182000,2492,2019,9
277,강남구,60.13,201909,155300,2582,2019,9
278,강남구,73.02,201909,184500,2526,2019,9
279,강남구,83.21,201909,190000,2283,2019,9
280,강남구,73.02,201909,181000,2478,2019,9
281,강남구,53.06,201909,150000,2826,2019,9
282,강남구,60.13,201910,160000,2660,2019,10
283,강남구,83.21,201910,197000,2367,2019,10
284,강남구,73.02,201910,189000,2588,2019,10
285,강남구,83.21,201911,205000,2463,2019,11
286,강남구,53.06,201911,160000,3015,2019,11
287,강남구,73.02,201911,189000,2588,2019,11
288,강남구,53.06,201911,163000,3071,2019,11
289,강남구,83.21,201911,165000,1982,2019,11
290,강남구,83.21,201912,220000,2643,2019,12
291,강남구,60.13,201912,169000,2810,2019,12
292,강남구,60.76,201901,132000,2172,2019,1
293,강남구,60.76,201902,130500,2147,2019,2
294,강남구,53.46,201902,114000,2132,2019,2
295,강남구,83.7,201903,165000,1971,2019,3
296,강남구,53.46,201903,124000,2319,2019,3
297,강남구,60.76,201904,139000,2287,2019,4
298,강남구,83.7,201904,174000,2078,2019,4
299,강남구,83.7,201905,170000,2031,2019,5
300,강남구,60.76,201905,142000,2337,2019,5
301,강남구,60.76,201905,143000,2353,2019,5
302,강남구,60.76,201905,150500,2476,2019,5
303,강남구,53.46,201905,139000,2600,2019,5
304,강남구,83.7,201906,184000,2198,2019,6
305,강남구,60.76,201906,150000,2468,2019,6
306,강남구,60.76,201906,148000,2435,2019,6
307,강남구,53.46,201906,140000,2618,2019,6
308,강남구,73.26,201906,172000,2347,2019,6
309,강남구,73.26,201906,172000,2347,2019,6
310,강남구,60.76,201906,161500,2657,2019,6
311,강남구,60.76,201906,160000,2633,2019,6
312,강남구,73.26,201906,176000,2402,2019,6
313,강남구,53.46,201906,130000,2431,2019,6
314,강남구,83.7,201907,185000,2210,2019,7
315,강남구,53.46,201907,152000,2843,2019,7
316,강남구,60.76,201908,158000,2600,2019,8
317,강남구,83.7,201908,189000,2258,2019,8
318,강남구,53.46,201908,147500,2759,2019,8
319,강남구,53.46,201908,148000,2768,2019,8
320,강남구,83.7,201909,190000,2270,2019,9
321,강남구,60.76,201909,161500,2657,2019,9
322,강남구,53.46,201909,150000,2805,2019,9
323,강남구,73.26,201909,180000,2457,2019,9
324,강남구,60.76,201909,162000,2666,2019,9
325,강남구,60.76,201909,165000,2715,2019,9
326,강남구,83.7,201910,200000,2389,2019,10
327,강남구,60.76,201911,170000,2797,2019,11
328,강남구,53.46,201911,165500,3095,2019,11
329,강남구,53.46,201911,170000,3179,2019,11
330,강남구,53.46,201911,170000,3179,2019,11
331,강남구,82.2,201907,149000,1812,2019,7
332,강남구,82.2,201910,160000,1946,2019,10
333,강남구,132.63,201901,102000,769,2019,1
334,강남구,96.98,201903,161000,1660,2019,3
335,강남구,96.98,201904,160000,1649,2019,4
336,강남구,123.28,201904,193000,1565,2019,4
337,강남구,96.98,201905,165000,1701,2019,5
338,강남구,123.28,201906,209000,1695,2019,6
339,강남구,123.28,201906,208000,1687,2019,6
340,강남구,123.28,201906,210000,1703,2019,6
341,강남구,96.98,201906,163000,1680,2019,6
342,강남구,123.28,201906,230000,1865,2019,6
343,강남구,96.98,201907,165000,1701,2019,7
344,강남구,123.28,201907,220000,1784,2019,7
345,강남구,166.48,201907,246000,1477,2019,7
346,강남구,123.28,201908,220000,1784,2019,8
347,강남구,96.98,201910,203000,2093,2019,10
348,강남구,166.48,201912,288000,1729,2019,12
349,강남구,182.2,201901,229500,1259,2019,1
350,강남구,182.2,201905,240000,1317,2019,5
351,강남구,182.2,201906,246000,1350,2019,6
352,강남구,149.21,201906,210000,1407,2019,6
353,강남구,182.2,201909,257000,1410,2019,9
354,강남구,149.21,201909,222000,1487,2019,9
355,강남구,182.2,201911,282500,1550,2019,11
356,강남구,182.2,201912,260000,1427,2019,12
357,강남구,69.86,201910,60700,868,2019,10
358,강남구,59.75,201909,165000,2761,2019,9
359,강남구,84.36,201909,240000,2844,2019,9
360,강남구,84.36,201909,235000,2785,2019,9
361,강남구,84.36,201910,259000,3070,2019,10
362,강남구,76.17,201910,234000,3072,2019,10
363,강남구,84.36,201911,253000,2999,2019,11
364,강남구,113.96,201903,245000,2149,2019,3
365,강남구,99.991,201903,230000,2300,2019,3
366,강남구,49.909,201904,126000,2524,2019,4
367,강남구,99.919,201905,231700,2318,2019,5
368,강남구,84.94,201905,204000,2401,2019,5
369,강남구,59.888,201905,134000,2237,2019,5
370,강남구,84.943,201905,185000,2177,2019,5
371,강남구,59.967,201906,160000,2668,2019,6
372,강남구,126.928,201906,252000,1985,2019,6
373,강남구,84.94,201906,208000,2448,2019,6
374,강남구,84.95,201906,197000,2319,2019,6
375,강남구,84.943,201906,185000,2177,2019,6
376,강남구,84.943,201906,205000,2413,2019,6
377,강남구,84.95,201906,200000,2354,2019,6
378,강남구,59.888,201906,158000,2638,2019,6
379,강남구,59.888,201906,165000,2755,2019,6
380,강남구,59.888,201906,149000,2487,2019,6
381,강남구,59.888,201906,140000,2337,2019,6
382,강남구,84.95,201906,197000,2319,2019,6
383,강남구,84.943,201906,220000,2589,2019,6
384,강남구,59.967,201907,182000,3035,2019,7
385,강남구,84.94,201907,230000,2707,2019,7
386,강남구,99.979,201907,262000,2620,2019,7
387,강남구,59.967,201907,179500,2993,2019,7
388,강남구,99.919,201907,255000,2552,2019,7
389,강남구,59.837,201907,184000,3075,2019,7
390,강남구,59.888,201907,140000,2337,2019,7
391,강남구,99.991,201907,270000,2700,2019,7
392,강남구,84.943,201908,235000,2766,2019,8
393,강남구,84.95,201908,230000,2707,2019,8
394,강남구,99.991,201908,280000,2800,2019,8
395,강남구,59.897,201908,185000,3088,2019,8
396,강남구,84.943,201908,235000,2766,2019,8
397,강남구,49.909,201908,147000,2945,2019,8
398,강남구,84.95,201908,254000,2989,2019,8
399,강남구,99.919,201908,282000,2822,2019,8
400,강남구,49.909,201908,123000,2464,2019,8
401,강남구,113.96,201909,300000,2632,2019,9
402,강남구,49.909,201909,148000,2965,2019,9
403,강남구,113.96,201909,255000,2237,2019,9
404,강남구,84.95,201909,232000,2731,2019,9
405,강남구,126.971,201909,338000,2662,2019,9
406,강남구,84.94,201910,235000,2766,2019,10
407,강남구,99.979,201910,285000,2850,2019,10
408,강남구,84.943,201910,240000,2825,2019,10
409,강남구,113.732,201910,307000,2699,2019,10
410,강남구,49.909,201910,148000,2965,2019,10
411,강남구,59.967,201910,190000,3168,2019,10
412,강남구,99.979,201910,270000,2700,2019,10
413,강남구,84.943,201910,237000,2790,2019,10
414,강남구,84.943,201910,237000,2790,2019,10
415,강남구,99.919,201910,291000,2912,2019,10
416,강남구,84.943,201910,252000,2966,2019,10
417,강남구,84.943,201910,259000,3049,2019,10
418,강남구,84.95,201910,244000,2872,2019,10
419,강남구,49.909,201911,146000,2925,2019,11
420,강남구,59.967,201911,195000,3251,2019,11
421,강남구,84.94,201911,243000,2860,2019,11
422,강남구,59.837,201911,190000,3175,2019,11
423,강남구,59.897,201911,189000,3155,2019,11
424,강남구,49.909,201911,145000,2905,2019,11
425,강남구,99.991,201911,300000,3000,2019,11
426,강남구,59.967,201912,190000,3168,2019,12
427,강남구,59.967,201912,198000,3301,2019,12
428,강남구,59.967,201912,200000,3335,2019,12
429,강남구,84.943,201912,245000,2884,2019,12
430,강남구,84.94,201912,262000,3084,2019,12
431,강남구,99.991,201912,270000,2700,2019,12
432,강남구,126.928,201912,335000,2639,2019,12
433,강남구,84.943,201912,249000,2931,2019,12
434,강남구,39.53,201904,87000,2200,2019,4
435,강남구,51.12,201905,99000,1936,2019,5
436,강남구,51.12,201905,100000,1956,2019,5
437,강남구,51.12,201905,101000,1975,2019,5
438,강남구,51.12,201906,105000,2053,2019,6
439,강남구,39.53,201906,85000,2150,2019,6
440,강남구,60.0,201906,128000,2133,2019,6
441,강남구,39.53,201906,89900,2274,2019,6
442,강남구,60.0,201906,120000,2000,2019,6
443,강남구,51.12,201906,113000,2210,2019,6
444,강남구,60.0,201906,130000,2166,2019,6
445,강남구,39.53,201906,88000,2226,2019,6
446,강남구,39.53,201907,90000,2276,2019,7
447,강남구,51.12,201907,105000,2053,2019,7
448,강남구,51.12,201907,119500,2337,2019,7
449,강남구,39.53,201907,100000,2529,2019,7
450,강남구,60.0,201909,123000,2050,2019,9
451,강남구,39.53,201909,99000,2504,2019,9
452,강남구,39.53,201909,94500,2390,2019,9
453,강남구,51.12,201909,115000,2249,2019,9
454,강남구,60.0,201909,135000,2250,2019,9
455,강남구,60.0,201910,129000,2150,2019,10
456,강남구,51.12,201910,119500,2337,2019,10
457,강남구,39.53,201910,100000,2529,2019,10
458,강남구,51.12,201910,117000,2288,2019,10
459,강남구,39.53,201910,101000,2555,2019,10
460,강남구,51.12,201910,121000,2366,2019,10
461,강남구,39.53,201910,100000,2529,2019,10
462,강남구,51.12,201910,121000,2366,2019,10
463,강남구,39.53,201910,103000,2605,2019,10
464,강남구,39.53,201910,104000,2630,2019,10
465,강남구,51.12,201911,120000,2347,2019,11
466,강남구,39.53,201911,105000,2656,2019,11
467,강남구,39.53,201911,109800,2777,2019,11
468,강남구,60.0,201911,139000,2316,2019,11
469,강남구,39.53,201911,105000,2656,2019,11
470,강남구,39.53,201912,110000,2782,2019,12
471,강남구,39.53,201912,100000,2529,2019,12
472,강남구,60.0,201912,149000,2483,2019,12
473,강남구,39.53,201912,110000,2782,2019,12
474,강남구,59.67,201909,58000,972,2019,9
475,강남구,59.67,201911,55500,930,2019,11
476,강남구,39.53,201901,88200,2231,2019,1
477,강남구,49.86,201901,101900,2043,2019,1
478,강남구,39.53,201901,87500,2213,2019,1
479,강남구,33.18,201903,70000,2109,2019,3
480,강남구,49.86,201903,99800,2001,2019,3
481,강남구,39.53,201903,80000,2023,2019,3
482,강남구,33.18,201903,70500,2124,2019,3
483,강남구,33.18,201904,70000,2109,2019,4
484,강남구,33.18,201904,71000,2139,2019,4
485,강남구,39.53,201904,85000,2150,2019,4
486,강남구,39.53,201904,86000,2175,2019,4
487,강남구,49.86,201904,100000,2005,2019,4
488,강남구,33.18,201904,70000,2109,2019,4
489,강남구,39.53,201905,87000,2200,2019,5
490,강남구,39.53,201905,87000,2200,2019,5
491,강남구,39.53,201905,84000,2124,2019,5
492,강남구,33.18,201905,71000,2139,2019,5
493,강남구,49.86,201905,99500,1995,2019,5
494,강남구,49.86,201905,100000,2005,2019,5
495,강남구,33.18,201905,71000,2139,2019,5
496,강남구,39.53,201905,87000,2200,2019,5
497,강남구,49.86,201905,99300,1991,2019,5
498,강남구,49.86,201905,102000,2045,2019,5
499,강남구,33.18,201905,75000,2260,2019,5
500,강남구,39.53,201905,84500,2137,2019,5
501,강남구,33.18,201905,76000,2290,2019,5
502,강남구,39.53,201905,80000,2023,2019,5
503,강남구,33.18,201906,72000,2169,2019,6
504,강남구,39.53,201906,84800,2145,2019,6
505,강남구,33.18,201906,78200,2356,2019,6
506,강남구,39.53,201906,88000,2226,2019,6
507,강남구,33.18,201906,86000,2591,2019,6
508,강남구,49.86,201906,120000,2406,2019,6
509,강남구,49.86,201906,110000,2206,2019,6
510,강남구,33.18,201907,89000,2682,2019,7
511,강남구,33.18,201907,85000,2561,2019,7
512,강남구,39.53,201907,105000,2656,2019,7
513,강남구,33.18,201907,90000,2712,2019,7
514,강남구,33.18,201907,88000,2652,2019,7
515,강남구,33.18,201908,87000,2622,2019,8
516,강남구,39.53,201908,105000,2656,2019,8
517,강남구,39.53,201908,100000,2529,2019,8
518,강남구,39.53,201909,97500,2466,2019,9
519,강남구,33.18,201909,85500,2576,2019,9
520,강남구,33.18,201909,88500,2667,2019,9
521,강남구,33.18,201909,88800,2676,2019,9
522,강남구,33.18,201909,87900,2649,2019,9
523,강남구,39.53,201909,101000,2555,2019,9
524,강남구,33.18,201909,90000,2712,2019,9
525,강남구,49.86,201910,116500,2336,2019,10
526,강남구,33.18,201910,88000,2652,2019,10
527,강남구,33.18,201910,89500,2697,2019,10
528,강남구,39.53,201910,110000,2782,2019,10
529,강남구,39.53,201910,104000,2630,2019,10
530,강남구,33.18,201910,89500,2697,2019,10
531,강남구,49.86,201910,117000,2346,2019,10
532,강남구,49.86,201910,120000,2406,2019,10
533,강남구,39.53,201910,105000,2656,2019,10
534,강남구,33.18,201910,95000,2863,2019,10
535,강남구,39.53,201910,105000,2656,2019,10
536,강남구,39.53,201910,105000,2656,2019,10
537,강남구,39.53,201910,105000,2656,2019,10
538,강남구,49.86,201910,100000,2005,2019,10
539,강남구,33.18,201910,95000,2863,2019,10
540,강남구,49.86,201911,127000,2547,2019,11
541,강남구,49.86,201911,125000,2507,2019,11
542,강남구,39.53,201911,102000,2580,2019,11
543,강남구,39.53,201911,107000,2706,2019,11
544,강남구,49.86,201911,128700,2581,2019,11
545,강남구,33.18,201911,96000,2893,2019,11
546,강남구,33.18,201911,95000,2863,2019,11
547,강남구,49.86,201911,123000,2466,2019,11
548,강남구,49.86,201911,123000,2466,2019,11
549,강남구,39.53,201911,110000,2782,2019,11
550,강남구,49.86,201911,129000,2587,2019,11
551,강남구,33.18,201912,98000,2953,2019,12
552,강남구,33.18,201912,95000,2863,2019,12
553,강남구,39.53,201912,109900,2780,2019,12
554,강남구,49.86,201912,119000,2386,2019,12
555,강남구,33.18,201912,98500,2968,2019,12
556,강남구,33.18,201912,93000,2802,2019,12
557,강남구,59.96,201905,33000,550,2019,5
558,강남구,62.15,201905,58000,933,2019,5
559,강남구,79.61,201904,140000,1758,2019,4
560,강남구,79.61,201905,140000,1758,2019,5
561,강남구,79.61,201907,165000,2072,2019,7
562,강남구,79.61,201907,165000,2072,2019,7
563,강남구,79.61,201908,168000,2110,2019,8
564,강남구,79.61,201909,170000,2135,2019,9
565,강남구,79.61,201909,160000,2009,2019,9
566,강남구,79.61,201911,180000,2261,2019,11
567,강남구,78.93,201912,184000,2331,2019,12
568,강남구,79.61,201912,180000,2261,2019,12
569,강남구,81.42,201901,143440,1761,2019,1
570,강남구,84.9,201905,147850,1741,2019,5
571,강남구,81.42,201906,145893,1791,2019,6
572,강남구,84.9,201906,182114,2145,2019,6
573,강남구,84.9,201907,170000,2002,2019,7
574,강남구,84.9,201908,172847,2035,2019,8
575,강남구,84.9,201908,189039,2226,2019,8
576,강남구,81.42,201908,198859,2442,2019,8
577,강남구,103.94,201909,81500,784,2019,9
578,강남구,72.78,201904,53500,735,2019,4
