,정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,위도,경도,수집일시,단축아이디,도시코드,도시명,gu
0,SEB119900238,국사봉중학교,,,,37.4933842,126.9435729,2021/09/16 07:31:03,20926.0,11,서울특별시,동작구
1,SEB117000131,가산동종점,,,,37.4851695,126.8749706,2021/09/16 07:31:03,18217.0,11,서울특별시,금천구
2,SEB124000363,강동자이·프라자아파트,,,,37.5361803,127.1478949,2021/09/16 07:31:03,25006.0,11,서울특별시,강동구
3,SEB114000040,목원초등학교.서울지방식품의약품안전청,,,,37.5425325,126.8811364,2021/09/16 07:31:03,15142.0,11,서울특별시,양천구
4,SEB225000155,산본1동입구,,,,37.3704931,126.9395808,2021/09/16 07:31:03,40069.0,11,서울특별시,군포시
5,SEB122000244,수도전기공고후문,,,,37.485273,127.065984,2021/09/16 07:31:03,23348.0,11,서울특별시,강남구
6,SEB110900111,하계역,,,,37.635291,127.0682624,2021/09/16 07:31:03,11723.0,11,서울특별시,노원구
7,SEB116900153,성화단지앞,,,,37.5005796,126.8556554,2021/09/16 07:31:03,17918.0,11,서울특별시,구로구
8,SEB115900029,강서구립봉제산어르신복지센터,,,,37.5417729,126.8502912,2021/09/16 07:31:03,16554.0,11,서울특별시,강서구
9,SEB110000145,상계주공2단지,,,,37.6496372,127.0616198,2021/09/16 07:31:03,11245.0,11,서울특별시,노원구
10,SEB115900090,정은파크빌,,,,37.5400282,126.8515067,2021/09/16 07:31:03,16599.0,11,서울특별시,강서구
11,SEB108900105,미아역6번출구,,,,37.6259395,127.0253864,2021/09/16 07:31:03,9586.0,11,서울특별시,강북구
12,SEB115000118,명덕고등학교.웰튼병원,,,,37.5531204,126.8367014,2021/09/16 07:31:03,16215.0,11,서울특별시,강서구
13,SEB123000339,갑을.미성아파트,,,,37.5351598,127.1123715,2021/09/16 07:31:03,24431.0,11,서울특별시,송파구
14,SEB211000230,양지초교,,,,37.4796364,126.8150763,2021/09/16 07:31:03,0.0,11,서울특별시,부천시
15,SEB115900020,서광아파트,,,,37.5788332,126.8194426,2021/09/16 07:31:03,16503.0,11,서울특별시,강서구
16,SEB108900177,수유역,,,,37.6375906,127.0249677,2021/09/16 07:31:03,9567.0,11,서울특별시,강북구
17,SEB111000200,수리초등학교입구,,,,37.618945,126.9325975,2021/09/16 07:31:03,12290.0,11,서울특별시,은평구
18,SEB100000002,창경궁.서울대학교병원,,,,37.579183,126.996566,2021/09/16 07:31:03,1002.0,11,서울특별시,종로구
19,SEB123000027,서울아산병원앞,,,,37.5248148,127.1098601,2021/09/16 07:31:03,24113.0,11,서울특별시,송파구
20,SEB116900238,개봉사거리,,,,37.4974414,126.855917,2021/09/16 07:31:03,17484.0,11,서울특별시,구로구
21,SEB109900170,녹천북부역,,,,37.6455815,127.0505136,2021/09/16 07:31:03,10700.0,11,서울특별시,도봉구
22,SEB108900178,수유역,,,,37.6374815,127.0253881,2021/09/16 07:31:03,9595.0,11,서울특별시,강북구
23,SEB111000163,독박골.북한산래미안APT,,,,37.6107435,126.9396027,2021/09/16 07:31:03,12253.0,11,서울특별시,은평구
24,SEB102000311,용산역,,,,37.5290767,126.9658972,2021/09/16 07:31:03,3901.0,11,서울특별시,용산구
25,SEB120900145,광신고등학교.주공1단지,,,,37.4655416,126.926806,2021/09/16 07:31:03,21873.0,11,서울특별시,관악구
26,SEB206000335,구미동차고지,,,,37.341878,127.105764,2021/09/16 07:31:03,47172.0,11,서울특별시,성남시 분당구
27,SEB112900206,개미마을,,,,37.5897445,126.9536412,2021/09/16 07:31:03,13860.0,11,서울특별시,서대문구
28,SEB106000466,신내우디안아파트107동앞,,,,37.6156282,127.1054535,2021/09/16 07:31:03,7459.0,11,서울특별시,중랑구
29,SEB124000113,천동초등학교.천호도서관,,,,37.5404236,127.136664,2021/09/16 07:31:03,25222.0,11,서울특별시,강동구
30,SEB107000110,북서울꿈의숲,,,,37.619031,127.045768,2021/09/16 07:31:03,8200.0,11,서울특별시,성북구
31,SEB116900175,해피랜드,,,,37.4861491,126.8916518,2021/09/16 07:31:03,17838.0,11,서울특별시,구로구
32,SEB110000693,서울과학기술대학교후문,,,,37.631042,127.0830204,2021/09/16 07:31:03,11172.0,11,서울특별시,노원구
33,SEB124000174,한양수자인아파트,,,,37.5271714,127.1284608,2021/09/16 07:31:03,25286.0,11,서울특별시,강동구
34,SEB115000180,서남환경공원,,,,37.5732822,126.8233293,2021/09/16 07:31:03,16277.0,11,서울특별시,강서구
35,SEB220000031,정보과학도서관,,,,37.4189867,126.9886197,2021/09/16 07:31:03,37037.0,11,서울특별시,과천시
36,SEB229001546,운정광역보건지소(중),,,,37.7295516,126.7482093,2021/09/16 07:31:03,63263.0,11,서울특별시,파주시
37,SEB114000012,영도중.강서고입구.기아양서대리점,,,,37.5361735,126.863622,2021/09/16 07:31:03,15112.0,11,서울특별시,양천구
38,SEB118900187,대림3동주민센터,,,,37.4983606,126.8985174,2021/09/16 07:31:03,19521.0,11,서울특별시,영등포구
39,SEB121900040,서래초교,,,,37.4952967,126.9889993,2021/09/16 07:31:03,22457.0,11,서울특별시,서초구
40,SEB121000254,안골마을,,,,37.4562835,127.0623888,2021/09/16 07:31:03,22330.0,11,서울특별시,서초구
41,SEB113000154,마포한강푸르지오,,,,37.550787,126.912592,2021/09/16 07:31:03,14245.0,11,서울특별시,마포구
42,SEB123000238,문정동현대아파트,,,,37.4903263,127.1276151,2021/09/16 07:31:03,24328.0,11,서울특별시,송파구
43,SEB123000306,풍납동강변현대아파트,,,,37.5334335,127.1111514,2021/09/16 07:31:03,24397.0,11,서울특별시,송파구
44,SEB120000115,신일교회앞,,,,37.475399,126.916574,2021/09/16 07:31:03,21217.0,11,서울특별시,관악구
45,SEB122000231,개포고등학교앞,,,,37.484231,127.058605,2021/09/16 07:31:03,23335.0,11,서울특별시,강남구
46,SEB106000215,망우3동주민센터.혜원여중고후문,,,,37.5921676,127.0935437,2021/09/16 07:31:03,7310.0,11,서울특별시,중랑구
47,SEB116000638,항동중흥S클래스,,,,37.4810835,126.8216009,2021/09/16 07:31:03,17370.0,11,서울특별시,구로구
48,SEB113000440,월드컵아이파크,,,,37.5666307,126.9134886,2021/09/16 07:31:03,14352.0,11,서울특별시,마포구
49,SEB108000140,번동주공아파트3단지4단지,,,,37.6294532,127.0401242,2021/09/16 07:31:03,9228.0,11,서울특별시,강북구
50,SEB101900022,서울방송고등학교.남산타운아파트,,,,37.5494256,127.012283,2021/09/16 07:31:03,2520.0,11,서울특별시,성동구
51,SEB119900037,사당.인정아파트,,,,37.489971,126.9649635,2021/09/16 07:31:03,20561.0,11,서울특별시,동작구
52,SEB110000041,화랑대사거리,,,,37.622167,127.0883648,2021/09/16 07:31:03,11141.0,11,서울특별시,노원구
53,SEB205000063,공단본부.샤니,,,,37.4324757,127.168649,2021/09/16 07:31:03,49065.0,11,서울특별시,성남시 중원구
54,SEB213000455,광명공영차고지기점,,,,37.4580654,126.8725663,2021/09/16 07:31:03,38629.0,11,서울특별시,광명시
55,SEB104900065,중곡4동파출소,,,,37.5654194,127.0867703,2021/09/16 07:31:03,5741.0,11,서울특별시,광진구
56,SEB117000108,독산3동주민센터,,,,37.4758229,126.9036414,2021/09/16 07:31:03,18194.0,11,서울특별시,금천구
57,SEB213000075,하안버스공영차고지,,,,37.4592071,126.8743435,2021/09/16 07:31:03,38626.0,11,서울특별시,광명시
58,SEB108900069,장미맨션,,,,37.614744,127.0371417,2021/09/16 07:31:03,9793.0,11,서울특별시,강북구
59,SEB104000030,중곡아파트,,,,37.5657955,127.0771769,2021/09/16 07:31:03,5123.0,11,서울특별시,광진구
60,SEB121900167,방배4동성당,,,,37.4937462,126.9935356,2021/09/16 07:31:03,22970.0,11,서울특별시,서초구
61,SEB108000084,성암국제무역고등학교,,,,37.6182434,127.0252762,2021/09/16 07:31:03,9172.0,11,서울특별시,강북구
62,SEB213000366,기아자동차남문.광명역세권1단지,,,,37.4361706,126.8872891,2021/09/16 07:31:03,38514.0,11,서울특별시,광명시
63,SEB121000145,삼호아파트,,,,37.496634,126.987806,2021/09/16 07:31:03,22221.0,11,서울특별시,서초구
64,SEB104000112,건국대학교앞,,,,37.5384461,127.0748753,2021/09/16 07:31:03,5205.0,11,서울특별시,광진구
65,SEB206000100,분당구청입구.수내교,,,,37.381066,127.1170539,2021/09/16 07:31:03,47624.0,11,서울특별시,성남시 분당구
66,SEB106000211,능산지하차도,,,,37.6009474,127.1006376,2021/09/16 07:31:03,7306.0,11,서울특별시,중랑구
67,SEB115000064,국립항공박물관.공항동천주교회,,,,37.555152,126.811943,2021/09/16 07:31:03,16161.0,11,서울특별시,강서구
68,SEB221000378,갈매술막사거리,,,,37.6392513,127.1215893,2021/09/16 07:31:03,39007.0,11,서울특별시,구리시
69,SEB102000312,국립중앙박물관,,,,37.5208476,126.9785496,2021/09/16 07:31:03,3902.0,11,서울특별시,용산구
70,SEB121900100,뉴코아백화점,,,,37.5093091,127.0080753,2021/09/16 07:31:03,22551.0,11,서울특별시,서초구
71,SEB109000046,도봉시장,,,,37.6731864,127.0468555,2021/09/16 07:31:03,10131.0,11,서울특별시,도봉구
72,SEB102900006,우리들가정의원,,,,37.5432315,126.9877949,2021/09/16 07:31:03,3510.0,11,서울특별시,용산구
73,SEB106000326,먹골역,,,,37.6093643,127.0781824,2021/09/16 07:31:03,7426.0,11,서울특별시,중랑구
74,SEB108000003,수유역,,,,37.636659,127.0241165,2021/09/16 07:31:03,9003.0,11,서울특별시,강북구
75,SEB111000014,박석고개.신도고등학교,,,,37.6308651,126.9191891,2021/09/16 07:31:03,12014.0,11,서울특별시,은평구
76,SEB121900020,헌인마을.서울농업기술센터,,,,37.4631743,127.0891175,2021/09/16 07:31:03,22421.0,11,서울특별시,서초구
77,SEB122000304,세곡문화복지회관,,,,37.4689447,127.1078609,2021/09/16 07:31:03,23411.0,11,서울특별시,강남구
78,SEB104000056,구의역2번출구,,,,37.5377026,127.0879772,2021/09/16 07:31:03,5149.0,11,서울특별시,광진구
79,SEB213000156,새마을시장,,,,37.4740756,126.8517864,2021/09/16 07:31:03,38029.0,11,서울특별시,광명시
80,SEB119000092,이수역10번출구,,,,37.4848328,126.9801874,2021/09/16 07:31:03,20185.0,11,서울특별시,동작구
81,SEB124000156,명일1동주민센터,,,,37.5502386,127.1462409,2021/09/16 07:31:03,25267.0,11,서울특별시,강동구
82,SEB208000117,원태우지사의거지.석수체육공원.,,,,37.4219768,126.9066405,2021/09/16 07:31:03,57061.0,11,서울특별시,안양시 만안구
83,SEB108000185,강북구보건소삼각산분소,,,,37.6179801,127.0154491,2021/09/16 07:31:03,9273.0,11,서울특별시,강북구
84,SEB110000346,하계역,,,,37.6366673,127.0676631,2021/09/16 07:31:03,11447.0,11,서울특별시,노원구
85,SEB218000019,화정역.롯데마트,,,,37.6328816,126.8307299,2021/09/16 07:31:03,35390.0,11,서울특별시,고양시 덕양구
86,SEB107900306,원진프라자앞,,,,37.5995439,127.032945,2021/09/16 07:31:03,8815.0,11,서울특별시,성북구
87,SEB105900044,동부자동차매매시장,,,,37.5689958,127.051487,2021/09/16 07:31:03,6585.0,11,서울특별시,동대문구
88,SEB117900032,제일교회,,,,37.4500399,126.9134908,2021/09/16 07:31:03,18786.0,11,서울특별시,금천구
89,SEB100900019,마트앞,,,,37.6066987,126.9587564,2021/09/16 07:31:03,1873.0,11,서울특별시,종로구
90,SEB118900147,근로복지공단.서울남부지사,,,,37.5213296,126.9119175,2021/09/16 07:31:03,19557.0,11,서울특별시,영등포구
91,SEB117000917,은행나무로입구,,,,37.4509918,126.9079435,2021/09/16 07:31:03,18238.0,11,서울특별시,금천구
92,SEB104000008,군자교,,,,37.5615328,127.0752029,2021/09/16 07:31:03,5101.0,11,서울특별시,광진구
93,SEB120000445,호림박물관,,,,37.4823672,126.9186188,2021/09/16 07:31:03,21361.0,11,서울특별시,관악구
94,SEB116900043,센추리아파트,,,,37.5049657,126.8612662,2021/09/16 07:31:03,17558.0,11,서울특별시,구로구
95,SEB107000506,성북참노인전문병원,,,,37.59763,127.0056794,2021/09/16 07:31:03,8359.0,11,서울특별시,성북구
96,SEB105900007,경희중고,,,,37.5946512,127.0563425,2021/09/16 07:31:03,6567.0,11,서울특별시,동대문구
97,SEB113900154,웨딩타운,,,,37.5568807,126.9510339,2021/09/16 07:31:03,14885.0,11,서울특별시,마포구
98,SEB120000190,공대입구,,,,37.455364,126.9498964,2021/09/16 07:31:03,21292.0,11,서울특별시,관악구
99,SEB103900141,화단삼거리,,,,37.5482189,127.0196278,2021/09/16 07:31:03,4766.0,11,서울특별시,성동구
100,SEB106000254,먹골파출소.신안아파트입구,,,,37.6142812,127.0813105,2021/09/16 07:31:03,7351.0,11,서울특별시,중랑구
101,SEB123000098,송파책박물관.헬리오시티,,,,37.5002341,127.1044857,2021/09/16 07:31:03,24187.0,11,서울특별시,송파구
102,SEB119000041,동작역.국립현충원,,,,37.5031885,126.9766525,2021/09/16 07:31:03,20134.0,11,서울특별시,동작구
103,SEB119900188,상도은빛어르신복지관,,,,37.5063056,126.9506417,2021/09/16 07:31:03,20731.0,11,서울특별시,동작구
104,SEB121900048,장자터빌딩,,,,37.4851062,126.9903543,2021/09/16 07:31:03,22471.0,11,서울특별시,서초구
105,SEB118000199,파크원타워.LG트윈타워,,,,37.526956,126.927025,2021/09/16 07:31:03,19284.0,11,서울특별시,영등포구
106,SEB119900194,동원베네스트,,,,37.5034539,126.9451749,2021/09/16 07:31:03,20725.0,11,서울특별시,동작구
107,SEB110000319,중계주공9단지후문,,,,37.6435455,127.0762499,2021/09/16 07:31:03,11420.0,11,서울특별시,노원구
108,SEB103900002,금호역.3호선,,,,37.5482942,127.0166253,2021/09/16 07:31:03,4765.0,11,서울특별시,성동구
109,SEB113900060,서울여자중고등학교,,,,37.5470553,126.9471495,2021/09/16 07:31:03,14571.0,11,서울특별시,마포구
110,SEB121000299,도로교통공단서울지부.코트라,,,,37.4662408,127.0443893,2021/09/16 07:31:03,22378.0,11,서울특별시,서초구
111,SEB116000035,남구로역,,,,37.48531,126.886453,2021/09/16 07:31:03,17121.0,11,서울특별시,구로구
112,SEB103900076,논골사거리,,,,37.555315,127.0248124,2021/09/16 07:31:03,4554.0,11,서울특별시,성동구
113,SEB225000095,13단지아파트입구,,,,37.371245,126.9345024,2021/09/16 07:31:03,40075.0,11,서울특별시,군포시
114,SEB111900143,대림e편한세상1단지,,,,37.6121384,126.9064516,2021/09/16 07:31:03,12852.0,11,서울특별시,은평구
115,SEB124000172,강동보건소,,,,37.5285596,127.125423,2021/09/16 07:31:03,25284.0,11,서울특별시,강동구
116,SEB114900064,목동문화체육센터.건영아파트,,,,37.5418504,126.8691975,2021/09/16 07:31:03,15570.0,11,서울특별시,양천구
117,SEB207000059,롯데.신도아파트,,,,37.7028985,127.0478242,2021/09/16 07:31:03,61039.0,11,서울특별시,의정부시
118,SEB210000376,도당사거리.도당중학교,,,,37.518932,126.7856784,2021/09/16 07:31:03,45073.0,11,서울특별시,부천시
119,SEB102000157,신용산.지하차도,,,,37.5327703,126.9639636,2021/09/16 07:31:03,3251.0,11,서울특별시,용산구
120,SEB122000614,강남역,,,,37.4942635,127.0296699,2021/09/16 07:31:03,23617.0,11,서울특별시,강남구
121,SEB212000159,수주초등학교,,,,37.5302363,126.8162398,2021/09/16 07:31:03,45038.0,11,서울특별시,부천시
122,SEB110000143,벽산아파트103동,,,,37.6607048,127.0718186,2021/09/16 07:31:03,11243.0,11,서울특별시,노원구
123,SEB115000004,등촌역.강서보건소,,,,37.5494106,126.8675998,2021/09/16 07:31:03,16004.0,11,서울특별시,양천구
124,SEB120000087,쑥고개,,,,37.4786269,126.9401212,2021/09/16 07:31:03,21189.0,11,서울특별시,관악구
125,SEB222001937,주을래마을,,,,37.6416756,127.1280894,2021/09/16 07:31:03,42075.0,11,서울특별시,남양주시
126,SEB113900112,청암대,,,,37.5357712,126.9479213,2021/09/16 07:31:03,14765.0,11,서울특별시,마포구
127,SEB112000115,고은초등학교.홍제센트럴아이파크,,,,37.5852299,126.9446994,2021/09/16 07:31:03,13198.0,11,서울특별시,서대문구
128,SEB219000556,안곡중고교,,,,37.6811957,126.7872314,2021/09/16 07:31:03,36106.0,11,서울특별시,고양시 일산동구
129,SEB113000119,대흥교회,,,,37.5540499,126.9457581,2021/09/16 07:31:03,14210.0,11,서울특별시,마포구
130,SEB121000200,우성아파트.양재초등학교,,,,37.4747384,127.0330913,2021/09/16 07:31:03,22276.0,11,서울특별시,서초구
131,SEB121000958,KT연구개발센터정문,,,,37.4705887,127.0300031,2021/09/16 07:31:03,22602.0,11,서울특별시,서초구
132,SEB118000035,영등포시장,,,,37.521318,126.904785,2021/09/16 07:31:03,19120.0,11,서울특별시,영등포구
133,SEB114000046,월촌중학교.목동1단지,,,,37.5379586,126.8820591,2021/09/16 07:31:03,15148.0,11,서울특별시,양천구
134,SEB101000290,시청앞.덕수궁,,,,37.5662122,126.9768355,2021/09/16 07:31:03,2286.0,11,서울특별시,중구
135,SEB124900106,둔촌푸르지오아파트사거리,,,,37.5343495,127.1448351,2021/09/16 07:31:03,25512.0,11,서울특별시,강동구
136,SEB111001129,증산2교,,,,37.5837816,126.9108818,2021/09/16 07:31:03,13977.0,11,서울특별시,서대문구
137,SEB123000205,마천시장마천동우방아파트앞,,,,37.499937,127.15151,2021/09/16 07:31:03,24295.0,11,서울특별시,송파구
138,SEB118000158,신길5동주민센터,,,,37.5010548,126.9049278,2021/09/16 07:31:03,19243.0,11,서울특별시,영등포구
139,SEB104000045,신성시장,,,,37.5583189,127.0879297,2021/09/16 07:31:03,5138.0,11,서울특별시,광진구
140,SEB116900294,덕의초등학교.고척동성당,,,,37.5056424,126.8576518,2021/09/16 07:31:03,17505.0,11,서울특별시,구로구
141,SEB101000155,금호베스트빌.래미안하이베르,,,,37.5622544,127.0243472,2021/09/16 07:31:03,2260.0,11,서울특별시,중구
142,SEB226000047,오전동주민센터,,,,37.3532868,126.9709391,2021/09/16 07:31:03,60011.0,11,서울특별시,의왕시
143,SEB107000090,보문역,,,,37.5844887,127.0199894,2021/09/16 07:31:03,8180.0,11,서울특별시,성북구
144,SEB107900349,두산아파트3단지,,,,37.6052005,127.0388917,2021/09/16 07:31:03,8963.0,11,서울특별시,성북구
145,SEB235000358,우이령.오봉산석굴암입구,,,,37.7008024,126.9701443,2021/09/16 07:31:03,68190.0,11,서울특별시,양주시
146,SEB122000082,차병원차움,,,,37.5235573,127.0443044,2021/09/16 07:31:03,23185.0,11,서울특별시,강남구
147,SEB110900098,대주아파트,,,,37.6213509,127.0719541,2021/09/16 07:31:03,11930.0,11,서울특별시,노원구
148,SEB116900207,한일한의원,,,,37.5019399,126.8644523,2021/09/16 07:31:03,17711.0,11,서울특별시,구로구
149,SEB104000108,신양초등학교앞,,,,37.5349118,127.0692877,2021/09/16 07:31:03,5201.0,11,서울특별시,광진구
150,SEB207000001,의정부3동우체국,,,,37.7346919,127.0480765,2021/09/16 07:31:03,61022.0,11,서울특별시,의정부시
151,SEB106000226,중랑교동부시장,,,,37.5938844,127.0726966,2021/09/16 07:31:03,7321.0,11,서울특별시,중랑구
152,SEB207000563,만가대사거리,,,,37.7299023,127.084451,2021/09/16 07:31:03,8565.0,11,서울특별시,의정부시
153,SEB110000308,중계본동종점,,,,37.644643,127.083058,2021/09/16 07:31:03,11409.0,11,서울특별시,노원구
154,SEB206000321,샛별마을.우방아파트,,,,37.3730085,127.1274631,2021/09/16 07:31:03,47024.0,11,서울특별시,성남시 분당구
155,SEB120000008,KT&G관악지점,,,,37.4844754,126.9373129,2021/09/16 07:31:03,21107.0,11,서울특별시,관악구
156,SEB103000507,옥수파크힐스아파트앞,,,,37.547017,127.0128701,2021/09/16 07:31:03,4167.0,11,서울특별시,성동구
157,SEB122900101,신분당선.강남역4번출구,,,,37.4944763,127.0295867,2021/09/16 07:31:03,23572.0,11,서울특별시,강남구
158,SEB109900045,무수골,,,,37.6777532,127.0361868,2021/09/16 07:31:03,10757.0,11,서울특별시,도봉구
159,SEB111000117,구산역4번출구,,,,37.6121203,126.9171988,2021/09/16 07:31:03,12205.0,11,서울특별시,은평구
160,SEB115900194,마곡수명산파크5단지.6단지,,,,37.5514084,126.8253974,2021/09/16 07:31:03,16929.0,11,서울특별시,강서구
161,SEB122000152,영동농협풍림아이원아파트,,,,37.5021979,127.056351,2021/09/16 07:31:03,23255.0,11,서울특별시,강남구
162,SEB115900113,성심사,,,,37.5336487,126.8539521,2021/09/16 07:31:03,16870.0,11,서울특별시,강서구
163,SEB218000639,고양중학교,,,,37.6490369,126.8843588,2021/09/16 07:31:03,35688.0,11,서울특별시,고양시 덕양구
164,SEB113000129,합정역,,,,37.5502177,126.9153071,2021/09/16 07:31:03,14220.0,11,서울특별시,마포구
165,SEB110000366,청구빌라.연촌초등학교,,,,37.63528,127.071537,2021/09/16 07:31:03,11467.0,11,서울특별시,노원구
166,SEB124900040,서원마을,,,,37.5637398,127.1331839,2021/09/16 07:31:03,25586.0,11,서울특별시,강동구
167,SEB123000283,가락동제일은행,,,,37.4999828,127.1230724,2021/09/16 07:31:03,24374.0,11,서울특별시,송파구
168,SEB117900182,기아대교앞,,,,37.4379594,126.9027904,2021/09/16 07:31:03,18987.0,11,서울특별시,금천구
169,SEB111000329,지축교앞,,,,37.6448011,126.9177155,2021/09/16 07:31:03,12424.0,11,서울특별시,은평구
170,SEB101000156,신당초등학교,,,,37.5645028,127.0242404,2021/09/16 07:31:03,2261.0,11,서울특별시,중구
171,SEB116900183,구일우성아파트,,,,37.4898288,126.8757443,2021/09/16 07:31:03,17772.0,11,서울특별시,구로구
172,SEB204000323,위례자이,,,,37.4702973,127.1372041,2021/09/16 07:31:03,48621.0,11,서울특별시,성남시 수정구
173,SEB204000140,단대동행정복지센터.성남만남지,,,,37.447763,127.1579118,2021/09/16 07:31:03,48049.0,11,서울특별시,성남시 수정구
174,SEB123000019,풍납1동동아한가람아파트,,,,37.5370356,127.1145582,2021/09/16 07:31:03,24105.0,11,서울특별시,송파구
175,SEB222000686,퇴메,,,,37.6878252,127.1330909,2021/09/16 07:31:03,42087.0,11,서울특별시,남양주시
176,SEB113900188,신촌이랜드청년주택,,,,37.5494427,126.9314325,2021/09/16 07:31:03,14937.0,11,서울특별시,마포구
177,SEB117000103,독산동성당앞,,,,37.4689156,126.9022258,2021/09/16 07:31:03,18189.0,11,서울특별시,금천구
178,SEB117900137,구립독산도서관,,,,37.4672144,126.9079179,2021/09/16 07:31:03,18845.0,11,서울특별시,금천구
179,SEB218000215,신원마을1단지.신원중,,,,37.6680215,126.8888548,2021/09/16 07:31:03,35029.0,11,서울특별시,고양시 덕양구
180,SEB108900258,한영교회,,,,37.6231743,127.0320253,2021/09/16 07:31:03,9949.0,11,서울특별시,강북구
181,SEB229000442,신산3리,,,,37.7890837,126.8452307,2021/09/16 07:31:03,63244.0,11,서울특별시,파주시
182,SEB122000264,구룡사입구,,,,37.4719206,127.0507511,2021/09/16 07:31:03,23368.0,11,서울특별시,서초구
183,SEB114000228,양서중학교,,,,37.5316967,126.8308304,2021/09/16 07:31:03,15332.0,11,서울특별시,양천구
184,SEB123000185,거여아파트단지앞,,,,37.4904638,127.1435753,2021/09/16 07:31:03,24275.0,11,서울특별시,송파구
185,SEB102900092,도원삼성래미안아파트단지내,,,,37.5381983,126.9553881,2021/09/16 07:31:03,3737.0,11,서울특별시,용산구
186,SEB112000099,모래내삼거리,,,,37.5708653,126.9131669,2021/09/16 07:31:03,13182.0,11,서울특별시,서대문구
187,SEB120000210,동작마트,,,,37.4742097,126.9384475,2021/09/16 07:31:03,21312.0,11,서울특별시,관악구
188,SEB122900036,학동역,,,,37.5153474,127.0298909,2021/09/16 07:31:03,23536.0,11,서울특별시,강남구
189,SEB100000010,청운중학교,,,,37.5878519,126.9725135,2021/09/16 07:31:03,1105.0,11,서울특별시,종로구
190,SEB105000175,장안현대홈타운아파트앞,,,,37.5697591,127.0733886,2021/09/16 07:31:03,6261.0,11,서울특별시,동대문구
191,SEB114000054,목동아파트5.6단지사잇길.경인초교,,,,37.53287,126.8838504,2021/09/16 07:31:03,15156.0,11,서울특별시,양천구
192,SEB123000268,가주초등학교,,,,37.4971454,127.1288572,2021/09/16 07:31:03,24359.0,11,서울특별시,송파구
193,SEB123900003,풍납동극동.쌍용아파트,,,,37.5263988,127.1184114,2021/09/16 07:31:03,24504.0,11,서울특별시,송파구
194,SEB102000215,신창동세방아파트,,,,37.53583,126.9549471,2021/09/16 07:31:03,3309.0,11,서울특별시,용산구
195,SEB113000075,상암초등학교,,,,37.5764739,126.8932804,2021/09/16 07:31:03,14166.0,11,서울특별시,마포구
196,SEB118000039,영동초교.영등포평생학습관,,,,37.5254434,126.9075692,2021/09/16 07:31:03,19124.0,11,서울특별시,영등포구
197,SEB122000381,도곡한신아파트,,,,37.4868758,127.0411576,2021/09/16 07:31:03,23504.0,11,서울특별시,강남구
198,SEB108900210,성당앞,,,,37.6423669,127.0218894,2021/09/16 07:31:03,9811.0,11,서울특별시,강북구
199,SEB105000231,종로사약국,,,,37.5945213,127.0653057,2021/09/16 07:31:03,6318.0,11,서울특별시,동대문구
200,SEB210000355,도당주민지원센터,,,,37.5163749,126.7848709,2021/09/16 07:31:03,45076.0,11,서울특별시,부천시
201,SEB227000134,백송한신.백조현대아파트,,,,37.5405731,127.2181524,2021/09/16 07:31:03,65088.0,11,서울특별시,하남시
202,SEB123000280,가락대림아파트,,,,37.4996202,127.1181395,2021/09/16 07:31:03,24371.0,11,서울특별시,송파구
203,SEB120000211,제일성도교회,,,,37.4748334,126.9404392,2021/09/16 07:31:03,21313.0,11,서울특별시,관악구
204,SEB100000034,광화문광화문빌딩,,,,37.5696876,126.9766885,2021/09/16 07:31:03,1129.0,11,서울특별시,종로구
205,SEB110000687,북부여성발전센터앞,,,,37.6432608,127.0623624,2021/09/16 07:31:03,11431.0,11,서울특별시,노원구
206,SEB101000130,동대문역사문화공원,,,,37.5654113,127.0091092,2021/09/16 07:31:03,2235.0,11,서울특별시,중구
207,SEB119900261,동작고교,,,,37.4818218,126.9664294,2021/09/16 07:31:03,20568.0,11,서울특별시,동작구
208,SEB123000658,위례포레샤인13단지,,,,37.4827315,127.1389686,2021/09/16 07:31:03,24426.0,11,서울특별시,송파구
209,SEB110000353,하계우성아파트,,,,37.6352513,127.0668075,2021/09/16 07:31:03,11454.0,11,서울특별시,노원구
210,SEB120000020,봉천역.관악초등학교,,,,37.4820085,126.9432468,2021/09/16 07:31:03,21119.0,11,서울특별시,관악구
211,SEB110900050,노원여성개발센터,,,,37.6264228,127.0794884,2021/09/16 07:31:03,11865.0,11,서울특별시,노원구
212,SEB210000188,목련마을,,,,37.4926576,126.7478059,2021/09/16 07:31:03,46725.0,11,서울특별시,부천시
213,SEB113900013,YTN뉴스퀘어.CJE&M,,,,37.5794373,126.8920591,2021/09/16 07:31:03,14628.0,11,서울특별시,마포구
214,SEB112000112,명지대,,,,37.579913,126.9243947,2021/09/16 07:31:03,13195.0,11,서울특별시,서대문구
215,SEB108900007,번3동주민센터,,,,37.626024,127.0466752,2021/09/16 07:31:03,9890.0,11,서울특별시,강북구
216,SEB109900098,방학동성원아파트.방학3동주민센터,,,,37.6586933,127.0276882,2021/09/16 07:31:03,10519.0,11,서울특별시,도봉구
217,SEB118000600,레미안에스티움북문,,,,37.5014215,126.916843,2021/09/16 07:31:03,19353.0,11,서울특별시,영등포구
218,SEB207000587,세아.보광.건영아파트앞,,,,37.7350597,127.0771563,2021/09/16 07:31:03,61097.0,11,서울특별시,의정부시
