,정류소번호,정류소명,X좌표,Y좌표,gu
1254,23320,고속철도수서역,127.1036016062,37.4848498526,강남구
1255,23321,뱅뱅사거리뱅뱅프라자,127.0328763684,37.4897472768,강남구
1256,23323,매봉역,127.0449776694,37.4859190024,강남구
1257,23324,도곡개포한신아파트,127.04938,37.487972,강남구
1258,23325,도곡동개포한신아파트,127.0502898045,37.487046846,강남구
1259,23326,우성캐릭터빌아파트,127.0508009097,37.4870096821,강남구
1260,23327,군인공제회관,127.0521107665,37.4891681578,강남구
1261,23329,숙명여고,127.0524662508,37.4897356961,강남구
1262,23330,도곡렉슬아파트.강남세브란스병원,127.0481867043,37.4944367753,강남구
1263,23331,한티역,127.05194,37.495722,강남구
1264,23332,도곡렉슬아파트정문,127.053435578,37.4947508051,강남구
1265,23333,중대부고앞,127.054525,37.492538,강남구
1266,23334,구룡중학교앞,127.057243,37.485803,강남구
1267,23335,개포고등학교앞,127.058605,37.484231,강남구
1268,23336,개포1단지,127.06061,37.482588,강남구
1269,23337,개포주공1단지,127.0618884925,37.4814103351,강남구
1270,23338,개포주공1단지,127.0583603693,37.4767507104,강남구
1271,23339,하나은행사거리,127.0542194513,37.4808563189,강남구
1272,23340,현대아파트경남아파트,127.0531952093,37.4827274791,강남구
1273,23341,개포주공1단지정문,127.0568897219,37.4831736073,강남구
1274,23342,개일초등학교앞,127.0573427938,37.4860067851,강남구
1275,23343,개포고등학교,127.0586456019,37.484374823,강남구
1276,23344,개포1단지연금매장,127.0606773703,37.4826779173,강남구
1277,23345,개포중학교,127.0636367512,37.4802460794,강남구
1278,23346,시립도서관앞,127.0640806819,37.4837015782,강남구
1279,23347,개포3단지.수도전기공고후문,127.0656239958,37.484782057,강남구
1280,23348,개포3단지.수도전기공고후문,127.065984,37.485273,강남구
1281,23349,개포주공3단지,127.068262,37.4844,강남구
1282,23350,주공4단지,127.0692132252,37.4836833643,강남구
1283,23351,경기여고,127.067244,37.48653,강남구
1284,23352,개포동역,127.0661225469,37.4884889232,강남구
1285,23353,개포주공5단지경기여고,127.0674711689,37.4867075784,강남구
1286,23354,개포동역,127.066409,37.488693,강남구
1287,23355,개포5단지상가,127.068378,37.489554,강남구
1288,23356,개포5단지상가,127.0684494389,37.4893130095,강남구
1289,23357,양전초등학교,127.070593,37.490243,강남구
1290,23358,개포6단지앞,127.0705986589,37.4899488254,강남구
1291,23359,공무원아파트,127.0757916225,37.4922272031,강남구
1292,23360,개원중학교,127.072156,37.492262,강남구
1293,23361,개포주공7단지앞,127.0737267782,37.488952997,강남구
1294,23362,연금매점,127.074602709,37.4884739608,강남구
1295,23363,현대아파트,127.0528285196,37.4822653767,강남구
1296,23364,개포시영아파트정문,127.0557160414,37.4789078251,강남구
1297,23365,능인선원앞,127.0522540318,37.4724246532,강남구
1298,23366,구룡산입구,127.062987,37.477958,강남구
1299,23367,능인선원앞,127.0522140057,37.4717704673,강남구
1300,23371,구룡초등학교,127.053089776,37.4807432926,강남구
1301,23372,광수빌딩,127.0493324033,37.4790607546,강남구
1302,23373,국민은행그린공원,127.0468254619,37.4787698164,강남구
1303,23374,포이사거리삼호물산,127.0451416579,37.4784379636,강남구
1304,23375,포이사거리삼호물산,127.0451980681,37.4782315888,강남구
1305,23376,국민은행그린공원,127.0472425588,37.4785641982,강남구
1306,23377,광수빌딩,127.0494939548,37.4788507294,강남구
1307,23378,개포4동주민센터개포지구대,127.0512016967,37.4794240061,강남구
1308,23379,구룡초등학교,127.053272,37.480688,강남구
1309,23380,수서삼성아파트앞,127.0909893034,37.4843993977,강남구
1310,23381,일원본동주민센터,127.0847497652,37.4834885153,강남구
1311,23382,푸른마을아파트앞,127.0805834065,37.4829129209,강남구
1312,23383,상록수아파트앞,127.0821222482,37.4828046299,강남구
1313,23384,일원본동주민센터,127.0859753943,37.4833831017,강남구
1314,23385,수서119.안전센터앞,127.0937686591,37.4843205406,강남구
1315,23386,삼성서울병원정문,127.0829902821,37.4865445092,강남구
1316,23387,삼성서울병원정문건너편,127.0824491516,37.4870251768,강남구
1317,23388,일원역,127.083279317,37.4851178573,강남구
1318,23389,삼성서울병원후문,127.0875200547,37.4901997236,강남구
1319,23390,글래드라이브강남호텔,127.036340012,37.5078051738,강남구
1320,23392,삼성서울병원사거리,127.0826482499,37.4891453359,강남구
1321,23393,강남한양수자인아파트,127.1138013671,37.4782539161,강남구
1322,23394,강남한양수자인아파트,127.113478,37.477818,강남구
1323,23395,대치아파트,127.0724873208,37.4924140029,강남구
1324,23397,대청역,127.0788924716,37.4932344092,강남구
1325,23398,마루공원,127.0833781371,37.4946712918,강남구
1326,23399,대청초등학교,127.0865721019,37.493870617,강남구
1327,23400,일원1동주민센터,127.0875119448,37.4919722007,강남구
1328,23401,수서역현대벤쳐빌,127.1022257643,37.4876513072,강남구
1329,23402,수서역,127.1007452609,37.4883076816,강남구
1330,23403,수서역KT수서지점,127.1000329815,37.4884191226,강남구
1331,23404,수서역KT수서지점,127.1007358421,37.4871885183,강남구
1332,23405,세곡문화복지관,127.1081157396,37.4691406041,강남구
1333,23406,궁마을,127.0972460057,37.4853495847,강남구
1334,23407,궁마을,127.0976066393,37.4852808034,강남구
1335,23408,수서역,127.1023747694,37.4864806826,강남구
1336,23409,수서역5번.출구,127.1023331951,37.4871957963,강남구
1337,23410,수서역.로즈데일빌딩,127.1028677279,37.4873984409,강남구
1338,23411,세곡문화복지회관,127.1078609297,37.4689447525,강남구
1339,23412,은곡마을.LH이편한세상,127.102535,37.465344,강남구
1340,23413,세곡리엔파크1단지,127.099922,37.465433,강남구
1341,23414,대왕초등학교,127.1068384861,37.4646708281,강남구
1342,23416,세곡동,127.1099619862,37.4646562486,강남구
1343,23417,광연자동차학원앞,127.1163609853,37.4656909003,강남구
1344,23418,삼일자동차학원.강남자동차검사소,127.1211804938,37.4679153957,강남구
1345,23419,삼일자동차학원.강남자동차검사소,127.1207679842,37.4679987199,강남구
1346,23420,광연자동차학원앞,127.1188445352,37.4670229687,강남구
1347,23421,세곡동,127.1094061183,37.4648820415,강남구
1348,23422,세곡동사거리,127.1086114219,37.4656874635,강남구
1349,23423,방죽마을,127.1073661254,37.4720437058,강남구
1350,23424,래미안포레아파트,127.1064975422,37.4753555596,강남구
1351,23425,쟁골마을,127.1049172484,37.4820720116,강남구
1352,23426,쟁골마을,127.1043990475,37.4826545844,강남구
1353,23427,래미안포레아파트,127.1061715911,37.4751251698,강남구
1354,23428,방죽마을,127.106920465,37.4722247345,강남구
1355,23429,압구정역3번출구,127.0287139855,37.5260014748,강남구
1356,23430,국민은행압구정지점,127.0284969369,37.5235045824,강남구
1357,23431,언주역2번출구.차병원사거리,127.0333616903,37.5079530218,강남구
1358,23432,영동고교앞,127.0398932882,37.5215035461,강남구
1359,23433,개포우성6차아파트,127.0578405883,37.4757047818,강남구
1360,23434,은곡마을진입로,127.0985783615,37.465765644,강남구
1361,23435,탄천교,127.068123,37.501358,강남구
1362,23436,우성아파트,127.0683334735,37.5010463418,강남구
1363,23437,세곡푸르지오,127.0949599244,37.4650999852,강남구
1364,23438,삼성역,127.0636517443,37.5072431315,강남구
1365,23439,세곡푸르지오,127.096478,37.465062,강남구
1366,23442,세곡2지구3.4단지,127.1098002318,37.4767574013,강남구
1367,23444,개포시영아파트후문,127.0538687446,37.4806032686,강남구
1368,23445,개포우성아파트,127.0578638641,37.4765644257,강남구
1369,23446,래미안강남힐즈,127.0973806587,37.4723483229,강남구
1370,23447,세곡중학교.세명초등학교,127.0918212766,37.4703090634,강남구
1371,23448,세곡중학교.세명초등학교,127.0921459315,37.4704574934,강남구
1372,23449,일원동한솔아파트,127.0795788268,37.4824720603,강남구
1373,23450,시립수서청소년수련관,127.089107,37.483863,강남구
1374,23453,포스코사거리,127.0557931346,37.5078337216,강남구
1375,23454,대왕초등학교,127.1066580598,37.464988181,강남구
1376,23456,그랑프리백화점,127.0555062053,37.4900100449,강남구
1377,23457,개포중학교,127.063512,37.480169,강남구
1378,23458,구룡마을,127.064041,37.478975,강남구
1379,23459,개포주공1단지아파트,127.0562995319,37.4787422534,강남구
1380,23462,영희초등학교,127.0804871277,37.4911914327,강남구
1381,23463,못골마을.LH강남아이파크,127.1017437146,37.4732412477,강남구
1382,23464,못골마을,127.1018882443,37.4731023528,강남구
1383,23465,태화기독교.사회복지관,127.0933527923,37.4845282141,강남구
1384,23466,시립개포도서관,127.063564,37.483553,강남구
1385,23467,개포2단지,127.0619497434,37.4816418871,강남구
1386,23468,도곡교회.인바디빌딩,127.0554585033,37.4744335616,강남구
1387,23469,강남세브란스병원,127.0473231493,37.4933990531,강남구
1388,23470,도곡교회.인바디빌딩.건너,127.055736,37.474195,강남구
1389,23471,래미안강남힐즈,127.0954144804,37.4722940582,강남구
1390,23472,강남세브란스병원,127.0467216289,37.4936020408,강남구
1391,23473,강남경찰서.강남운전면허시험장,127.0660087348,37.5095036021,강남구
1392,23474,수도공고앞,127.0619599602,37.4871674571,강남구
1393,23475,개포4단지5단지,127.0689681358,37.486456207,강남구
1394,23476,개포4단지6단지,127.0723122938,37.4868209572,강남구
1395,23477,개포4단지7단지,127.0735368375,37.4878420538,강남구
1396,23479,개포동역,127.0654139271,37.488967804,강남구
1397,23480,세곡푸르지오,127.0937284528,37.4675204419,강남구
1398,23481,경남아파트,127.0413200765,37.4889759836,강남구
1399,23482,세곡푸르지오,127.09386997,37.4676816278,강남구
1400,23483,구룡역,127.0593762963,37.4860703372,강남구
1401,23484,구룡역,127.058961369,37.4861696665,강남구
1402,23488,럭키아파트,127.0410365057,37.4915406247,강남구
1403,23491,수도공고,127.0623425063,37.4875628407,강남구
1404,23492,개포4단지6단지,127.0722129312,37.4869760079,강남구
1405,23493,개포4단지5단지,127.0683416746,37.486464681,강남구
1406,23500,학여울역,127.0719615667,37.4972478422,강남구
1407,23501,학여울역,127.0713978002,37.4966786872,강남구
1408,23504,도곡한신아파트,127.0411549665,37.486903501,강남구
1409,23505,현대1차우성아파트,127.0550785982,37.482117469,강남구
1410,23507,영동고등학교현대아파트,127.0395300499,37.5213549869,강남구
1411,23508,개포4단지7단지,127.0729688713,37.4875450415,강남구
1412,23509,총회회관.휘문고입구,127.065960162,37.5044376369,강남구
1413,23510,예림당아트홀.신한은행전산센터,127.0441265479,37.4980860271,강남구
1414,23511,새마을운동중앙회,127.0673638246,37.5019092536,강남구
1415,23512,총지사,127.0395194722,37.4948581044,강남구
1416,23513,신한은행데이터센터,127.0436142072,37.4980790086,강남구
1417,23514,포스코사거리,127.0575278976,37.5073192617,강남구
1418,23515,개포주공1단지정문,127.0570801003,37.4837132774,강남구
1419,23516,우성6차아파트,127.0552198327,37.4769112276,강남구
1420,23517,포이초교,127.0525204974,37.4751476791,강남구
1421,23518,국악중고교,127.0507196343,37.4755125128,강남구
1422,23519,풍양빌딩,127.0489716615,37.4772532862,강남구
1423,23520,코원에너지서비스,127.0760972384,37.4980697598,강남구
1424,23521,코원에너지서비스,127.076162131,37.4984896319,강남구
1425,23522,현대1차우성아파트,127.055172236,37.4818263684,강남구
1426,23523,포스코사거리,127.0583443873,37.5070845749,강남구
1427,23524,국민은행그린공원,127.047757,37.478407,강남구
1428,23525,삼익아파트앞,127.0417922422,37.4900562415,강남구
1429,23526,래미안포레아파트,127.1072950785,37.4756585108,강남구
1430,23527,래미안포레아파트,127.1076846516,37.4760978962,강남구
1431,23528,세곡2지구3.4단지,127.110393,37.476668,강남구
1432,23529,도곡한신아파트,127.0414335753,37.4865461779,강남구
1433,23530,강남더샵라르고오피스텔,127.1048905745,37.4751236105,강남구
1434,23531,한남대교전망카페,127.015683,37.524552,강남구
1435,23532,서울의료원후문,127.0670297734,37.512854221,강남구
1436,23533,구룡마을,127.0624439196,37.4776181903,강남구
1437,23536,학동역,127.0298909242,37.5153474836,강남구
1438,23537,은곡마을입구.리엔파크2단지,127.102457,37.465026,강남구
1439,23538,강남현대힐스테이트에코,127.1049627778,37.4750109081,강남구
1440,23540,국악중고교,127.050674442,37.475562093,강남구
1441,23541,상록수아파트후문,127.0820736198,37.482799257,강남구
1442,23543,대왕초등학교,127.1060868044,37.4647336817,강남구
1443,23544,수서역5번출구.이마트앞,127.1026507999,37.486711087,강남구
1444,23545,달터공원,127.0496563833,37.4765501377,강남구
1445,23546,일원역,127.0837487838,37.4842740914,강남구
1446,23552,삼성서울병원정문,127.0831278825,37.486220916,강남구
1447,23557,국민은행,127.0478168168,37.4783549106,강남구
1448,23558,삼성의료원,127.0843625606,37.4880871291,강남구
1449,23562,한아름아파트.사이룩스오피스텔,127.1043695699,37.4882883158,강남구
1450,23564,암센터후문.장례식장,127.0867278996,37.4896761036,강남구
1451,23569,암센터정문,127.0877105812,37.4887280795,강남구
1452,23573,영동2교,127.0436209282,37.4824106082,강남구
1453,23574,강남역,127.0272571889,37.4992607551,강남구
1454,23575,강남교육청,127.0474431396,37.5114525879,강남구
1455,23578,도곡2동주민센터대치중학교,127.0454119821,37.4841905171,강남구
1456,23579,현대아파트,127.0816026028,37.4895038011,강남구
1457,23584,방죽마을,127.1069395952,37.4721616398,강남구
1458,23586,영희초등학교,127.080747403,37.4913516516,강남구
1459,23595,개포동역,127.0653367838,37.488685801,강남구
1460,23597,강남우체국,127.0782615093,37.4933177303,강남구
1461,23598,도성초등학교앞,127.0503202915,37.5004642646,강남구
1462,23600,공무원아파트,127.0753812691,37.4923887632,강남구
1463,23641,신논현역,127.0264400922,37.5010162887,강남구
1464,23695,매봉역,127.0450398782,37.4859433086,강남구
1465,23697,동영문화센터,127.0446557472,37.4979146187,강남구
1466,23698,도곡2동주민센터대치중학교,127.0455126584,37.4842517535,강남구
1467,23720,도곡2동주민센터대치중학교,127.0452549325,37.4844032382,강남구
1468,23728,대청역,127.0795608241,37.4932186422,강남구
1469,23731,영동2교,127.0435555535,37.4827701733,강남구
1470,23738,강남세브란스병원,127.0460354686,37.4941024226,강남구
1471,23741,삼성역,127.0640097664,37.5079304784,강남구
1472,23749,매봉역입구,127.046452,37.485055,강남구
1473,23756,도곡1차아이파크.모커리한방병원,127.0427156329,37.4931043457,강남구
1474,23781,삼성역,127.0631256245,37.509754783,강남구
1475,23789,삼성역,127.0610359891,37.5078996127,강남구
1476,23804,삼성역,127.0610138468,37.5084898455,강남구
1477,23805,포스코사거리,127.0550656528,37.5060715084,강남구
1478,23806,포스코사거리,127.0551984022,37.5066283272,강남구
1479,23807,선릉역,127.0507925638,37.5047424957,강남구
1480,23808,선릉역,127.0505621601,37.5052436071,강남구
1481,23809,토마토저축은행.르네상스호텔,127.0443408136,37.5027725812,강남구
1482,23810,LG데이콤(르네상스호텔),127.0441001779,37.5032475521,강남구
1483,23811,역삼역,127.0348815674,37.4998687965,강남구
1484,23812,역삼역,127.0348444801,37.5003770293,강남구
1485,23813,강남역,127.0301126142,37.4983670689,강남구
1486,23814,강남역12번출구,127.0293968328,37.4987123716,강남구
1487,23815,영희초등학교,127.0826658438,37.4917702392,강남구
1488,23818,코엑스동문,127.0608110362,37.5122583543,강남구
1489,23819,일원농협앞,127.0844466897,37.4925024781,강남구
1490,23823,개증한의원,127.0863914747,37.4931669875,강남구
1491,23828,도곡동,127.0492205758,37.4878492793,강남구
1492,23829,타워펠리스,127.053238036,37.4897386698,강남구
1493,23830,대치동,127.0618634984,37.493608599,강남구
1494,23831,학여울역,127.0685662305,37.4958414376,강남구
1495,23832,개포동,127.0737651349,37.4888592582,강남구
1496,23838,학여울역,127.0672656518,37.4958593062,강남구
1497,23839,대치동,127.0618695113,37.4940429277,강남구
1498,23840,타워펠리스,127.0544289663,37.4906638465,강남구
1499,23841,양재역,127.035433202,37.484871562,강남구
1500,23842,신사동,127.0195788884,37.5169031397,강남구
1501,23843,미성아파트,127.0205692856,37.5229772839,강남구
1502,23844,리베라호텔,127.0550813599,37.5228274622,강남구
1503,23848,압구정역,127.0305025892,37.5284087616,강남구
1504,23855,노블발렌티웨딩홀,127.0648043953,37.5151343457,강남구
1505,23856,양재전화국,127.0408987126,37.4856393401,강남구
1506,23857,대치2동주민센터.우래옥앞,127.0665041929,37.5018655867,강남구
1507,23858,봉은사역.삼성래미안아파트,127.0621094253,37.5147131775,강남구
1508,23860,개포시영아파트,127.0556409396,37.4789376247,강남구
1509,23863,강남구민체육관,127.053876736,37.4759850974,강남구
1510,23866,LPG가스충전소,127.0358079831,37.4906376166,강남구
1511,23867,삼성서울병원사거리,127.0826919567,37.4887857648,강남구
1512,23869,삼성서울병원후문,127.0874193772,37.4901736661,강남구
1513,23871,수서역,127.0997013176,37.4886789869,강남구
1514,23872,일원1동주민센터,127.0878769507,37.491739445,강남구
1515,23874,농협,127.0841549821,37.4925603569,강남구
1516,23875,현대아파트,127.0813220852,37.4894436205,강남구
1517,23876,동영문화센터,127.0450698684,37.4982163309,강남구
1518,23877,영희초등학교,127.0824080525,37.4918172767,강남구
1519,23878,삼성서울병원정문건너편,127.0827108625,37.4864455837,강남구
1520,23880,일원역,127.0834928843,37.4839651936,강남구
1521,23883,노블치과.누네안과병원,127.050799086,37.5010137322,강남구
1522,23884,대왕파출소,127.1077413737,37.465202563,강남구
1523,23911,중동고등학교,127.0800445003,37.4928867094,강남구
1524,23912,벨레상스서울(호텔아르누보역삼.신라스테이역삼호텔),127.0426789882,37.5032714481,강남구
1525,23916,코엑스인터컨티넨탈호텔,127.0570484232,37.5134253544,강남구
1526,23917,영희초등학교,127.0803833657,37.4914519224,강남구
1527,23918,양재역4번출구,127.0368399956,37.4850648693,강남구
1528,23922,삼성역7번출구,127.0629628992,37.5099477054,강남구
1529,23923,삼성역7번출구,127.0628002796,37.5102676828,강남구
1530,23924,강남세브란스병원,127.0448374004,37.493403627,강남구
1531,23925,래미안그레이튼아파트,127.0467177715,37.4946716521,강남구
1532,23929,그랜드인터컨티넨탈호텔,127.0608701566,37.5084466668,강남구
1533,23930,리츠칼튼호텔,127.0271088192,37.5049413383,강남구
1534,23931,노보텔앰배서더호텔,127.0287672149,37.5055113436,강남구
1535,23941,은곡마을,127.0976359573,37.4669667015,강남구
1536,23942,상업지역,127.1009142069,37.4667819238,강남구
1537,23943,세곡리엔파크,127.1014802722,37.465707319,강남구
1538,23944,세종고등학교,127.1029015023,37.4878639673,강남구
1539,23946,세곡푸르지오,127.094546034,37.4667907948,강남구
1540,23947,세곡푸르지오,127.094359428,37.4667341741,강남구
1541,23948,상업지역,127.1000144931,37.4669133493,강남구
1542,23949,은곡마을,127.0967849592,37.4671845684,강남구
1543,23950,강남스포츠문화센터,127.1052090729,37.4886145019,강남구
1544,23958,리엔파크3단지,127.103725133,37.4630299812,강남구
1545,23960,포스코사거리,127.0554068847,37.5086421913,강남구
1546,23961,서울요양원.강남구립행복요양병원,127.1033941267,37.4607252367,강남구
1547,23962,LH이편한세상,127.1017345829,37.4665036794,강남구
1548,23963,강남데시앙포레정문,127.089179735,37.4812748441,강남구
1549,23964,강남데시앙포레상가앞,127.0918528925,37.4813620057,강남구
1550,23965,강남더샵포레스트아파트,127.0946082689,37.482083419,강남구
1551,23967,리엔파크1단지,127.1013337511,37.4635231597,강남구
1552,23968,강남더샵포레스트아파트,127.0942667912,37.4820890986,강남구
1553,23969,강남데시앙포레상가앞,127.0927451217,37.4814270894,강남구
1554,23970,강남데시앙포레정문,127.0895874825,37.4818476385,강남구
1555,23971,수서교회.수서동성당앞,127.0944687015,37.48349376,강남구
1556,23972,수서교회.수서동성당앞,127.0947875737,37.4834908013,강남구
1557,23981,삼성서울병원사거리,127.0829148138,37.4888585981,강남구
1558,23993,리엔파크2단지,127.1020570823,37.4634008877,강남구
1559,23994,일원주유소.삼성서울병원후문,127.0876822994,37.4906537597,강남구
1560,23995,리엔파크4.5단지,127.1019761885,37.4612716392,강남구
1561,23998,은곡마을입구.세곡리엔파크,127.102532299,37.4653657923,강남구
1562,3001,한강대교북단.LG유플러스,126.9631917349,37.5240898013,용산구
1563,3002,한강대교북단.LG유플러스,126.9631848403,37.5243060629,용산구
1564,3003,신용산역,126.966207,37.527293,용산구
1565,3004,신용산역,126.9666192358,37.527920489,용산구
1566,3005,KT용산지사,126.9702350163,37.5314970129,용산구
1567,3006,KT용산지사,126.9705640624,37.5320503694,용산구
1568,3007,삼각지역,126.9740117531,37.5352698987,용산구
1569,3008,삼각지역,126.9741608708,37.5359845015,용산구
1570,3009,숙대입구역,126.9725377982,37.543295633,용산구
1571,3010,숙대입구역,126.9722320769,37.5437560216,용산구
1572,3011,갈월동,126.9722373211,37.5509755993,용산구
1573,3012,갈월동,126.9717081909,37.5495337218,용산구
1574,3110,남영역,126.9719271804,37.542006922,용산구
1575,3111,남영역,126.9716794679,37.5416932813,용산구
1576,3119,신용산역3번출구,126.9670860345,37.5286118013,용산구
1577,3122,한강대교북단,126.9639344725,37.5252902941,용산구
1578,3124,서계동,126.9693404702,37.5524743044,용산구
1579,3125,서계동,126.969221961,37.5516704971,용산구
1580,3126,청파동,126.9701330652,37.5488115567,용산구
1581,3127,청파동,126.9698626298,37.548679027,용산구
1582,3128,숙대입구역.청파동주민센터,126.9707772395,37.5453812474,용산구
1583,3129,숙대입구역.청파동주민센터,126.9702634348,37.5454135586,용산구
1584,3130,남영역,126.971032,37.540813,용산구
1585,3131,남영역,126.9706761392,37.5405702704,용산구
1586,3132,용산전자상가17동,126.9660271002,37.5337792589,용산구
1587,3133,용산전자상가19동,126.9654965792,37.5334231716,용산구
1588,3134,용산전자상가10동,126.9619640523,37.5332725045,용산구
1589,3135,용산전자상가12동,126.9622629103,37.5329995678,용산구
1590,3136,용산전자상가.전자랜드,126.9585777029,37.5327640474,용산구
1591,3137,용산전자상가.전자랜드,126.9582528287,37.5329991195,용산구
1592,3138,원효대교북단,126.9560108274,37.5318800435,용산구
1593,3139,용산경찰서,126.9691858135,37.5405032098,용산구
1594,3140,용산경찰서,126.9690615428,37.5399994643,용산구
1595,3141,용산꿈나무종합타운.원효로우체국,126.9669290534,37.5386139009,용산구
1596,3142,용산e편한세상,126.9653759615,37.5373338982,용산구
1597,3143,남정초등학교,126.9636632444,37.5363187485,용산구
1598,3144,원효로2가,126.9629911361,37.536237441,용산구
1599,3145,원효로2가사거리,126.9610704217,37.5349338369,용산구
1600,3146,원효로3가,126.9581798302,37.5340407624,용산구
1601,3147,원효로3가,126.9583248022,37.5337957151,용산구
1602,3148,용암초등학교입구.이태원주공아파트,126.9886572147,37.543763247,용산구
1603,3149,이태원동남산대림아파트.용산동아파트,126.987449262,37.5397253123,용산구
1604,3150,용산한신아파트,126.9871086322,37.5398054732,용산구
1605,3151,해방촌,126.9864583325,37.5377076472,용산구
1606,3152,국군재정관리단,126.9870570383,37.5371418254,용산구
1607,3153,용산구청.크라운호텔,126.9912039368,37.5302839538,용산구
1608,3154,용산구청.크라운호텔,126.9911055786,37.5296117273,용산구
1609,3155,한강중학교,126.9922521773,37.525474865,용산구
1610,3156,한강중학교앞,126.9924287738,37.5245025908,용산구
1611,3157,서빙고역1번출구,126.9894776223,37.5200094838,용산구
1612,3158,장충단로입구,127.002202,37.545795,용산구
1613,3159,남산예술원,127.00204,37.544437,용산구
1614,3160,서울중부기술교육원.블루스퀘어,127.0035397782,37.5415776794,용산구
1615,3161,서울시중부기술교육원.블루스퀘어,127.0031776354,37.5411748997,용산구
1616,3162,순천향대학병원,127.0057302453,37.5364422432,용산구
1617,3163,순천향대학병원,127.0062993526,37.5356114027,용산구
1618,3164,순천향대학병원,127.0054993584,37.5357934643,용산구
1619,3165,순천향대학병원.한남오거리,127.0057290409,37.5354906847,용산구
1620,3166,한남5거리,127.0083381045,37.5328656324,용산구
1621,3167,남산도서관,126.980835,37.552282,용산구
1622,3168,남산도서관,126.9811340112,37.5520442521,용산구
1623,3169,후암약수터,126.98432,37.54869,용산구
1624,3170,후암약수터,126.9841668777,37.548395263,용산구
1625,3171,보성여중고입구,126.9858399758,37.5463968458,용산구
1626,3172,보성여중고입구,126.9856317665,37.5462598541,용산구
1627,3173,남산체육관,126.9927901963,37.5427038827,용산구
1628,3174,남산체육관,126.992916961,37.5425047481,용산구
1629,3175,하얏트호텔,126.9962350228,37.5416209251,용산구
1630,3176,하얏트호텔,126.9974210125,37.5408216845,용산구
1631,3177,용마루고개(서울자동차고등학교),126.9584647114,37.5406368923,용산구
1632,3178,용마루고개.효창파크푸르지오아파트,126.9585520334,37.5402999129,용산구
1633,3179,효창공원앞역,126.9620345918,37.5392080537,용산구
1634,3180,효창공원앞역,126.9624982594,37.5388068257,용산구
1635,3181,용산꿈나무종합타운.보건분소,126.9649997667,37.5384268178,용산구
1636,3182,용산꿈나무종합타운.보건분소,126.964648,37.538295,용산구
1637,3183,문배동등기소앞,126.9670845367,37.5375803863,용산구
1638,3184,전쟁기념관,126.9768577525,37.5347586674,용산구
1639,3185,전쟁기념관,126.9773364922,37.5344334641,용산구
1640,3186,녹사평역,126.9853329261,37.5350537818,용산구
1641,3187,녹사평역,126.9853046955,37.5347582183,용산구
1642,3188,용산구청.이태원시장,126.9906003503,37.5343631768,용산구
1643,3189,용산구청.이태원시장,126.9899056291,37.534063054,용산구
1644,3190,이태원역1번출구.해밀턴호텔,126.9929957924,37.5345183319,용산구
1645,3191,이태원역4번출구.해밀턴호텔,126.9931542295,37.5342768471,용산구
1646,3192,이태원119안전센터,126.9966370647,37.5347500738,용산구
1647,3193,이태원119안전센터,126.9971949215,37.5345410337,용산구
1648,3194,한남동새마을금고,127.0003213662,37.5368442711,용산구
1649,3195,한남동주민센터,127.0006042579,37.5367073033,용산구
1650,3196,한강진역.블루스퀘어,127.001669577,37.5407264564,용산구
1651,3197,한강진역.블루스퀘어,127.0021070988,37.5408748585,용산구
1652,3198,서울역,126.973780169,37.5535629948,용산구
1653,3199,후암3거리,126.9765772255,37.5525408404,용산구
1654,3200,후암시장,126.9770644706,37.5506891863,용산구
1655,3201,후암시장,126.9775446282,37.5497467332,용산구
1656,3202,용산중고,126.9780966281,37.5469110901,용산구
1657,3203,용산중고,126.978350169,37.54679039,용산구
1658,3204,후암동우리은행앞,126.9809588102,37.5466989277,용산구
1659,3205,용산중고,126.977563,37.54574,용산구
1660,3206,남영동주민센터,126.976752502,37.5457484198,용산구
1661,3207,남영동주민센터,126.9750573355,37.5453624049,용산구
1662,3208,남영우체국,126.973235384,37.5451241168,용산구
1663,3209,남영우체국,126.9735080526,37.5453224193,용산구
1664,3210,한남시범아파트,127.0122607528,37.5379429734,용산구
1665,3211,한남시범아파트,127.0126714787,37.5377041394,용산구
1666,3212,한남동,127.0084445845,37.5339127002,용산구
1667,3213,한남동,127.0087002913,37.5337549896,용산구
1668,3214,이촌동동부센트레빌,126.9661231869,37.5214756887,용산구
1669,3215,이촌동두산위브트레지움.한강대우아파트,126.9677862417,37.5215067914,용산구
1670,3216,이촌1동충신교회앞,126.9683361998,37.5212059729,용산구
1671,3217,이촌동한가람아파트.이촌역,126.9718842721,37.520656299,용산구
1672,3218,이촌동한강맨션.이촌역,126.9728630793,37.5200771209,용산구
1673,3219,신용산초등학교,126.9745986221,37.5197783418,용산구
1674,3220,신용산초등학교,126.9761068945,37.5190514691,용산구
1675,3221,이촌동강촌아파트,126.9776115957,37.5188201813,용산구
1676,3222,이촌동점보아파트,126.9783561291,37.5183400338,용산구
1677,3223,이촌동현대아파트,126.9808043144,37.5180656216,용산구
1678,3224,금강병원.반도아파트,126.9811234284,37.517704332,용산구
1679,3225,서빙고신동아아파트,126.9851948708,37.5179148687,용산구
1680,3226,서빙고신동아아파트,126.985371435,37.5174859672,용산구
1681,3227,만리동고개,126.9629710339,37.5517155592,용산구
1682,3228,손기정체육공원,126.9664230215,37.5542153265,용산구
1683,3229,숙대입구역,126.9708398554,37.5444252003,용산구
1684,3230,남영역,126.9709244565,37.5422202391,용산구
