,NODE_ID,NODE_NM,NODE_TP,CENTER_YN,ADMIN_NM,REMARK,NODE_CL,NODE_SUB_TP,NODE_ENM,위도,경도,CITY_CD,DISTRICT_ID,COLLECTD_TIME,ORG_ID,ADMIN_ID,OFFSET,DIRECTION,DOWNTOWN_YN,NODE_MOBILE_ID,CITY_CODE,도시명,gu
54,SEB101000098,장충체육관앞,,,,,,,,37.5580017,127.0078281,,,2020-09-24 07:32:12,,,,,,2202.0,11,서울특별시,중구
55,SEB101000084,성동고등학교,,,,,,,,37.5651806,127.0225482,,,2020-09-24 07:32:12,,,,,,2184.0,11,서울특별시,중구
56,SEB101000015,종근당.충정로역,,,,,,,,37.5595131,126.9644805,,,2020-09-24 07:32:12,,,,,,2107.0,11,서울특별시,중구
57,SEB101000073,을지로6가.국립중앙의료원,,,,,,,,37.5664631,127.0058434,,,2020-09-24 07:32:12,,,,,,2172.0,11,서울특별시,중구
58,SEB161000583,우미린1단지정문,,,,,,,,37.4903703,126.5577708,,,2020-09-24 07:32:12,,,,,,35583.0,11,서울특별시,중구
59,SEB161000756,영종KCC스위첸옆문,,,,,,,,37.4907177,126.5522356,,,2020-09-24 07:32:12,,,,,,35756.0,11,서울특별시,중구
60,SEB161000512,우미린2단지정문,,,,,,,,37.4855571,126.5546735,,,2020-09-24 07:32:12,,,,,,0.0,11,서울특별시,중구
61,SEB101000031,남대문시장,,,,,,,,37.561191,126.9800597,,,2020-09-24 07:32:12,,,,,,2126.0,11,서울특별시,중구
62,SEB101000314,신당동중앙시장,,,,,,,,37.5657553,127.0194166,,,2020-09-24 07:32:12,,,,,,2926.0,11,서울특별시,중구
63,SEB101000290,시청앞.덕수궁,,,,,,,,37.5662122,126.9768355,,,2020-09-24 07:32:12,,,,,,2286.0,11,서울특별시,중구
64,SEB101000043,롯데영프라자,,,,,,,,37.562885,126.982008,,,2020-09-24 07:32:12,,,,,,2142.0,11,서울특별시,중구
65,SEB101000040,우리은행종로지점,,,,,,,,37.567519,126.9829289,,,2020-09-24 07:32:12,,,,,,2139.0,11,서울특별시,중구
66,SEB101000055,충무로역8번출구.대한극장앞,,,,,,,,37.5620371,126.9964921,,,2020-09-24 07:32:12,,,,,,2154.0,11,서울특별시,중구
67,SEB101000060,을지로2가.파인에비뉴,,,,,,,,37.5660094,126.9888281,,,2020-09-24 07:32:12,,,,,,2159.0,11,서울특별시,중구
68,SEB101000067,을지로5가.중부시장,,,,,,,,37.56662,127.001115,,,2020-09-24 07:32:12,,,,,,2166.0,11,서울특별시,중구
69,SEB101000264,북창동.남대문시장,,,,,,,,37.5608462,126.9769187,,,2020-09-24 07:32:12,,,,,,2283.0,11,서울특별시,중구
70,SEB101000079,성동공업고등학교(무궁화회관),,,,,,,,37.5683481,127.0157558,,,2020-09-24 07:32:12,,,,,,2179.0,11,서울특별시,중구
71,SEB101000089,약수역2번출구.가온도서관,,,,,,,,37.5559812,127.0111465,,,2020-09-24 07:32:12,,,,,,2191.0,11,서울특별시,중구
72,SEB101000090,약수역3번출구.약수하이츠,,,,,,,,37.5557496,127.0113796,,,2020-09-24 07:32:12,,,,,,2192.0,11,서울특별시,중구
73,SEB101000048,남산3호터널,,,,,,,,37.5584557,126.9826695,,,2020-09-24 07:32:12,,,,,,2147.0,11,서울특별시,중구
74,SEB101000097,장충체육관앞,,,,,,,,37.5584811,127.007784,,,2020-09-24 07:32:12,,,,,,2201.0,11,서울특별시,중구
75,SEB101000072,광희동,,,,,,,,37.5649951,127.0079579,,,2020-09-24 07:32:12,,,,,,2171.0,11,서울특별시,중구
76,SEB101000147,신당파인힐하나유보라,,,,,,,,37.564939,127.0247418,,,2020-09-24 07:32:12,,,,,,2252.0,11,서울특별시,중구
77,SEB101000250,서울역,,,,,,,,37.5581165,126.9713325,,,2020-09-24 07:32:12,,,,,,2685.0,11,서울특별시,중구
78,SEB161000457,힐스테이트,,,,,,,,37.4870477,126.5629766,,,2020-09-24 07:32:12,,,,,,0.0,11,서울특별시,중구
79,SEB161000651,화성파크드림.스카이시티자이,,,,,,,,37.489241,126.5595253,,,2020-09-24 07:32:12,,,,,,35651.0,11,서울특별시,중구
80,SEB161000461,우미린1단지후문,,,,,,,,37.4911129,126.5543248,,,2020-09-24 07:32:12,,,,,,0.0,11,서울특별시,중구
81,SEB161000458,힐스테이트,,,,,,,,37.4862079,126.5635394,,,2020-09-24 07:32:12,,,,,,0.0,11,서울특별시,중구
82,SEB101000262,서대문역사거리.농협중앙회,,,,,,,,37.5669222,126.9678855,,,2020-09-24 07:32:12,,,,,,2281.0,11,서울특별시,중구
83,SEB101000063,을지로4가,,,,,,,,37.566647,126.9962179,,,2020-09-24 07:32:12,,,,,,2162.0,11,서울특별시,중구
84,SEB101000113,남대문경찰서,,,,,,,,37.5540144,126.9737449,,,2020-09-24 07:32:12,,,,,,2218.0,11,서울특별시,중구
85,SEB101000137,충무로역.매일경제,,,,,,,,37.5616905,126.9933889,,,2020-09-24 07:32:12,,,,,,2242.0,11,서울특별시,중구
86,SEB101000030,숭례문남산방향,,,,,,,,37.5585581,126.975672,,,2020-09-24 07:32:12,,,,,,2125.0,11,서울특별시,중구
87,SEB101000266,힐튼호텔,,,,,,,,37.5561983,126.9766258,,,2020-09-24 07:32:12,,,,,,2284.0,11,서울특별시,중구
88,SEB101000258,서울기동대.광희초등학교,,,,,,,,37.5678671,127.0145727,,,2020-09-24 07:32:12,,,,,,2279.0,11,서울특별시,중구
89,SEB101000164,황학동롯데캐슬,,,,,,,,37.5715126,127.022163,,,2020-09-24 07:32:12,,,,,,2273.0,11,서울특별시,중구
90,SEB101000056,초동,,,,,,,,37.5633461,126.9931119,,,2020-09-24 07:32:12,,,,,,2155.0,11,서울특별시,중구
91,SEB161000650,스카이시티자이.화성파크드림,,,,,,,,37.4890767,126.5593673,,,2020-09-24 07:32:12,,,,,,35650.0,11,서울특별시,중구
92,SEB161000661,센트럴푸르지오자이,,,,,,,,37.4862936,126.5492326,,,2020-09-24 07:32:12,,,,,,35661.0,11,서울특별시,중구
93,SEB277101742,서울역교차로(경유),,,,,,,,37.5570852,126.9726737,,,2020-09-24 07:32:12,,,,,,78470.0,11,서울특별시,중구
94,SEB277101975,경찰청앞교차로(경유),,,,,,,,37.5622263,126.9698719,,,2020-09-24 07:32:12,,,,,,78116.0,11,서울특별시,중구
95,SEB101000166,광희문.광희동사거리,,,,,,,,37.5643254,127.0094396,,,2020-09-24 07:32:12,,,,,,2275.0,11,서울특별시,중구
96,SEB101000254,한국은행.신세계앞,,,,,,,,37.5614081,126.9792899,,,2020-09-24 07:32:12,,,,,,2278.0,11,서울특별시,중구
97,SEB101000317,덕수궁,,,,,,,,37.5655845,126.9767268,,,2020-09-24 07:32:12,,,,,,2902.0,11,서울특별시,중구
98,SEB101000326,남산케이블카,,,,,,,,37.5551172,126.9836038,,,2020-09-24 07:32:12,,,,,,2919.0,11,서울특별시,중구
99,SEB101000119,청계1가.광교,,,,,,,,37.5684616,126.9836249,,,2020-09-24 07:32:12,,,,,,2224.0,11,서울특별시,중구
100,SEB101000152,황학동주민센터,,,,,,,,37.5668556,127.0234023,,,2020-09-24 07:32:12,,,,,,2257.0,11,서울특별시,중구
101,SEB161000612,인천공항T2-B1층,,,,,,,,37.4665046,126.4340182,,,2020-09-24 07:32:12,,,,,,92702.0,11,서울특별시,중구
102,SEB129000084,인하국제의료센터,,,,,,,,37.4391968,126.4635022,,,2020-09-24 07:32:12,,,,,,92643.0,11,서울특별시,중구
103,SEB101000123,청계6가.평화시장,,,,,,,,37.5693746,127.0044818,,,2020-09-24 07:32:12,,,,,,2228.0,11,서울특별시,중구
104,SEB101000136,청계6가.오간수교,,,,,,,,37.5694851,127.0090361,,,2020-09-24 07:32:12,,,,,,2241.0,11,서울특별시,중구
105,SEB101900008,삼성프라자,,,,,,,,37.562496,126.9760669,,,2020-09-24 07:32:12,,,,,,2504.0,11,서울특별시,중구
106,SEB101900007,숭례문앞,,,,,,,,37.5614634,126.9762857,,,2020-09-24 07:32:12,,,,,,2506.0,11,서울특별시,중구
107,SEB101000318,남대문시장,,,,,,,,37.5609231,126.9753967,,,2020-09-24 07:32:12,,,,,,2903.0,11,서울특별시,중구
108,SEB101900010,약수역.3.6호선,,,,,,,,37.5525416,127.0121963,,,2020-09-24 07:32:12,,,,,,2501.0,11,서울특별시,중구
109,SEB101900023,서울방송고등학교.남산타운아파트,,,,,,,,37.549586,127.0124097,,,2020-09-24 07:32:12,,,,,,2519.0,11,서울특별시,중구
110,SEB101900018,약수지구대,,,,,,,,37.5527928,127.0121072,,,2020-09-24 07:32:12,,,,,,2524.0,11,서울특별시,중구
111,SEB101000312,명동입구,,,,,,,,37.5641999,126.9822985,,,2020-09-24 07:32:12,,,,,,2925.0,11,서울특별시,중구
112,SEB102000226,남산서울타워,,,,,,,,37.5512446,126.9907563,,,2020-09-24 07:32:12,,,,,,3320.0,11,서울특별시,중구
113,SEB101000115,남산케이블카.남산산책로입구,,,,,,,,37.5552651,126.9839798,,,2020-09-24 07:32:12,,,,,,2220.0,11,서울특별시,중구
114,SEB101000033,시청앞,,,,,,,,37.5623244,126.9765581,,,2020-09-24 07:32:12,,,,,,2128.0,11,서울특별시,중구
115,SEB101000036,서소문,,,,,,,,37.5632067,126.9748872,,,2020-09-24 07:32:12,,,,,,2133.0,11,서울특별시,중구
116,SEB101000121,청계4가.배오개다리,,,,,,,,37.5684843,126.9971755,,,2020-09-24 07:32:12,,,,,,2226.0,11,서울특별시,중구
117,SEB101000005,서울역버스환승센터,,,,,,,,37.5553876,126.9727617,,,2020-09-24 07:32:12,,,,,,2005.0,11,서울특별시,중구
118,SEB101000047,남대문시장.회현역,,,,,,,,37.558492,126.9784645,,,2020-09-24 07:32:12,,,,,,2146.0,11,서울특별시,중구
119,SEB101000102,퇴계로6가,,,,,,,,37.5635738,127.0033399,,,2020-09-24 07:32:12,,,,,,2206.0,11,서울특별시,중구
120,SEB101000095,송도병원앞,,,,,,,,37.5502676,127.0077186,,,2020-09-24 07:32:12,,,,,,2197.0,11,서울특별시,중구
121,SEB101000100,장충동.동국대입구,,,,,,,,37.5606663,127.005629,,,2020-09-24 07:32:12,,,,,,2204.0,11,서울특별시,중구
122,SEB101000083,성동고등학교,,,,,,,,37.5655637,127.0220571,,,2020-09-24 07:32:12,,,,,,2183.0,11,서울특별시,중구
123,SEB101000082,신당역.중앙시장앞,,,,,,,,37.565492,127.0194795,,,2020-09-24 07:32:12,,,,,,2182.0,11,서울특별시,중구
124,SEB101000008,숭례문,,,,,,,,37.5586388,126.9737783,,,2020-09-24 07:32:12,,,,,,2008.0,11,서울특별시,중구
125,SEB101000037,서소문,,,,,,,,37.5636754,126.9753398,,,2020-09-24 07:32:12,,,,,,2134.0,11,서울특별시,중구
126,SEB101000151,신당동대우푸르지오,,,,,,,,37.5579233,127.0191882,,,2020-09-24 07:32:12,,,,,,2256.0,11,서울특별시,중구
127,SEB101000018,경찰청.동북아역사재단,,,,,,,,37.5630494,126.9691267,,,2020-09-24 07:32:12,,,,,,2110.0,11,서울특별시,중구
128,SEB101000003,서울역버스환승센터,,,,,,,,37.5549442,126.9722029,,,2020-09-24 07:32:12,,,,,,2003.0,11,서울특별시,중구
129,SEB101000124,청계7가.동평화.청평화시장,,,,,,,,37.5695135,127.0138508,,,2020-09-24 07:32:12,,,,,,2229.0,11,서울특별시,중구
130,SEB101000110,동화동,,,,,,,,37.5598126,127.0182736,,,2020-09-24 07:32:12,,,,,,2214.0,11,서울특별시,중구
131,SEB101000153,신당초등학교앞,,,,,,,,37.5644766,127.0238272,,,2020-09-24 07:32:12,,,,,,2258.0,11,서울특별시,중구
132,SEB101000155,금호베스트빌.래미안하이베르,,,,,,,,37.5622544,127.0243472,,,2020-09-24 07:32:12,,,,,,2260.0,11,서울특별시,중구
133,SEB101000156,신당초등학교,,,,,,,,37.564457,127.0241144,,,2020-09-24 07:32:12,,,,,,2261.0,11,서울특별시,중구
134,SEB101000157,서대문경찰서.농협은행.유관순활동터,,,,,,,,37.5652819,126.9675115,,,2020-09-24 07:32:12,,,,,,2262.0,11,서울특별시,중구
135,SEB161000325,인천공항T1-3층,,,,,,,,37.4457316,126.450156,,,2020-09-24 07:32:12,,,,,,92601.0,11,서울특별시,중구
136,SEB101000154,금호베스트빌.래미안하이베르,,,,,,,,37.5615426,127.0241443,,,2020-09-24 07:32:12,,,,,,2259.0,11,서울특별시,중구
137,SEB101900011,시청역,,,,,,,,37.5656355,126.9767938,,,2020-09-24 07:32:12,,,,,,2503.0,11,서울특별시,중구
138,SEB101000322,신라호텔,,,,,,,,37.5583034,127.0054272,,,2020-09-24 07:32:12,,,,,,2907.0,11,서울특별시,중구
139,SEB101000324,동대문디자인플라자.동대문시장,,,,,,,,37.5668754,127.0085549,,,2020-09-24 07:32:12,,,,,,2908.0,11,서울특별시,중구
140,SEB101900019,약수시장.초록마을앞,,,,,,,,37.5516046,127.0107859,,,2020-09-24 07:32:12,,,,,,2523.0,11,서울특별시,중구
141,SEB101000311,을지로입구,,,,,,,,37.5661309,126.9810013,,,2020-09-24 07:32:12,,,,,,2923.0,11,서울특별시,중구
142,SEB101000117,동대입구역.장충동,,,,,,,,37.5581343,127.0053855,,,2020-09-24 07:32:12,,,,,,2222.0,11,서울특별시,중구
143,SEB101000027,숭례문,,,,,,,,37.5584195,126.9740436,,,2020-09-24 07:32:12,,,,,,2122.0,11,서울특별시,중구
144,SEB101000114,남대문시장앞.이회영활동터,,,,,,,,37.5609394,126.9785803,,,2020-09-24 07:32:12,,,,,,2219.0,11,서울특별시,중구
145,SEB101900017,중림동입구.서소문성지역사박물관,,,,,,,,37.5584728,126.9691206,,,2020-09-24 07:32:12,,,,,,2514.0,11,서울특별시,중구
146,SEB101000064,을지로4가.베스트웨스턴국도,,,,,,,,37.566401,126.9968473,,,2020-09-24 07:32:12,,,,,,2163.0,11,서울특별시,중구
147,SEB101000085,신당동떡볶이타운.중구여성플라자,,,,,,,,37.562766,127.0150958,,,2020-09-24 07:32:12,,,,,,2187.0,11,서울특별시,중구
148,SEB101000041,롯데백화점,,,,,,,,37.5644917,126.9820649,,,2020-09-24 07:32:12,,,,,,2140.0,11,서울특별시,중구
149,SEB101000049,남산3호터널.서울애니메이션센터,,,,,,,,37.559526,126.9826359,,,2020-09-24 07:32:12,,,,,,2148.0,11,서울특별시,중구
150,SEB101000295,약수역10번출구,,,,,,,,37.556256,127.009322,,,2020-09-24 07:32:12,,,,,,2223.0,11,서울특별시,중구
151,SEB161000452,LH7단지,,,,,,,,37.4823343,126.5492361,,,2020-09-24 07:32:12,,,,,,0.0,11,서울특별시,중구
152,SEB101000092,약수역5번출구.금호터널입구,,,,,,,,37.5529237,127.0118693,,,2020-09-24 07:32:12,,,,,,2194.0,11,서울특별시,중구
153,SEB101000066,을지로5가,,,,,,,,37.5668182,126.9992585,,,2020-09-24 07:32:12,,,,,,2165.0,11,서울특별시,중구
154,SEB101000061,을지로3가,,,,,,,,37.5663556,126.9903755,,,2020-09-24 07:32:12,,,,,,2160.0,11,서울특별시,중구
155,SEB101000058,을지로입구.시청입구,,,,,,,,37.5661382,126.9811712,,,2020-09-24 07:32:12,,,,,,2157.0,11,서울특별시,중구
156,SEB101000021,염천교,,,,,,,,37.5598597,126.9733602,,,2020-09-24 07:32:12,,,,,,2116.0,11,서울특별시,중구
157,SEB101000009,만리동고개,,,,,,,,37.551787,126.9626582,,,2020-09-24 07:32:12,,,,,,2101.0,11,서울특별시,중구
158,SEB277102114,남대문로3가(경유),,,,,,,,37.5610362,126.9790191,,,2020-09-24 07:32:12,,,,,,78211.0,11,서울특별시,중구
159,SEB101000116,숭의여대,,,,,,,,37.5586203,126.9875026,,,2020-09-24 07:32:12,,,,,,2221.0,11,서울특별시,중구
160,SEB101000001,남대문세무서.서울백병원,,,,,,,,37.5649848,126.9875299,,,2020-09-24 07:32:12,,,,,,2001.0,11,서울특별시,중구
161,SEB101000065,중구청앞.덕수중학교,,,,,,,,37.5647745,126.9981401,,,2020-09-24 07:32:12,,,,,,2164.0,11,서울특별시,중구
162,SEB101000068,방산시장.훈련원종합체육관,,,,,,,,37.5679608,127.0024044,,,2020-09-24 07:32:12,,,,,,2167.0,11,서울특별시,중구
163,SEB101000088,신당동.청구역,,,,,,,,37.5592573,127.0130316,,,2020-09-24 07:32:12,,,,,,2190.0,11,서울특별시,중구
164,SEB101000294,약수역1번출구,,,,,,,,37.5564084,127.0096865,,,2020-09-24 07:32:12,,,,,,2199.0,11,서울특별시,중구
165,SEB101000034,삼성본관앞,,,,,,,,37.5620517,126.9759075,,,2020-09-24 07:32:12,,,,,,2131.0,11,서울특별시,중구
166,SEB101000004,서울역버스환승센터,,,,,,,,37.5554462,126.9723557,,,2020-09-24 07:32:12,,,,,,2004.0,11,서울특별시,중구
167,SEB101000007,서울역버스환승센터.강우규의거터,,,,,,,,37.5554839,126.9731162,,,2020-09-24 07:32:12,,,,,,2007.0,11,서울특별시,중구
168,SEB101000163,방산종합시장,,,,,,,,37.5678058,127.0019301,,,2020-09-24 07:32:12,,,,,,2272.0,11,서울특별시,중구
169,SEB101000059,을지로2가.기업은행본점.서울노동청,,,,,,,,37.5662462,126.9865233,,,2020-09-24 07:32:12,,,,,,2158.0,11,서울특별시,중구
170,SEB101000042,해운센터.롯데영프라자,,,,,,,,37.5628907,126.9815478,,,2020-09-24 07:32:12,,,,,,2141.0,11,서울특별시,중구
171,SEB161000660,센트럴푸르지오자이,,,,,,,,37.486093,126.5495847,,,2020-09-24 07:32:12,,,,,,35660.0,11,서울특별시,중구
172,SEB161000510,한양수자인(옆문),,,,,,,,37.4870814,126.5517931,,,2020-09-24 07:32:12,,,,,,0.0,11,서울특별시,중구
173,SEB161000459,한라비발디,,,,,,,,37.4881581,126.5613609,,,2020-09-24 07:32:12,,,,,,0.0,11,서울특별시,중구
174,SEB161000460,한라비발디,,,,,,,,37.4873622,126.5618381,,,2020-09-24 07:32:12,,,,,,0.0,11,서울특별시,중구
175,SEB101000020,서대문경찰서.농협은행.유관순활동터,,,,,,,,37.5649062,126.9677868,,,2020-09-24 07:32:12,,,,,,2113.0,11,서울특별시,중구
176,SEB277102115,숭례문교차로(경유),,,,,,,,37.5603484,126.9754781,,,2020-09-24 07:32:12,,,,,,78212.0,11,서울특별시,중구
177,SEB101000303,서울시청,,,,,,,,37.5661382,126.980632,,,2020-09-24 07:32:12,,,,,,2100.0,11,서울특별시,중구
178,SEB277101885,염천교사거리(경유),,,,,,,,37.5593361,126.9717114,,,2020-09-24 07:32:12,,,,,,78038.0,11,서울특별시,중구
179,SEB277101993,경찰서앞교차로(경유),,,,,,,,37.5618487,126.970084,,,2020-09-24 07:32:12,,,,,,78119.0,11,서울특별시,중구
180,SEB101000017,"한국경제신문사,서소문역사공원",,,,,,,,37.5606234,126.9681135,,,2020-09-24 07:32:12,,,,,,2109.0,11,서울특별시,중구
181,SEB101000101,퇴계로6가,,,,,,,,37.5634011,127.0039011,,,2020-09-24 07:32:12,,,,,,2205.0,11,서울특별시,중구
182,SEB161010565,인천국제공항1층입국장4B,,,,,,,,37.4479397,126.4505374,,,2020-09-24 07:32:12,,,,,,92604.0,11,서울특별시,중구
183,SEB112000365,충정로역,,,,,,,,37.5595348,126.9645314,,,2020-09-24 07:32:12,,,,,,13766.0,11,서울특별시,중구
184,SEB101900006,프레스센터,,,,,,,,37.5673567,126.9774317,,,2020-09-24 07:32:12,,,,,,2507.0,11,서울특별시,중구
