자치구별,계약월,본번,부번,전용면적(㎡),계약년월,보증금(만원),월세(만원),거래금액(만원),1m^2 전용면적당 거래금액(만원),계약연도
강동구,10,484.0,2.0,71.0,201910.0,36397.0,16.0,36584.0,525.0,2019.0
강동구,11,505.0,2.0,69.0,201911.0,32984.0,15.0,33161.0,483.0,2019.0
강동구,12,500.0,2.0,71.0,201912.0,35205.0,14.0,35377.0,498.0,2019.0
강북구,1,749.0,9.0,69.0,201901.0,24496.0,14.0,24666.0,345.0,2019.0
강북구,2,759.0,5.0,73.0,201902.0,24265.0,17.0,24467.0,332.0,2019.0
강북구,3,696.0,13.0,70.0,201903.0,23143.0,16.0,23336.0,331.0,2019.0
강북구,4,806.0,3.0,70.0,201904.0,22042.0,17.0,22243.0,321.0,2019.0
강북구,5,762.0,2.0,71.0,201905.0,24628.0,12.0,24776.0,347.0,2019.0
강북구,6,727.0,1.0,70.0,201906.0,23574.0,15.0,23755.0,337.0,2019.0
강북구,7,799.0,4.0,71.0,201907.0,23788.0,15.0,23973.0,337.0,2019.0
강북구,8,783.0,17.0,73.0,201908.0,25072.0,15.0,25247.0,350.0,2019.0
강북구,9,823.0,4.0,71.0,201909.0,23646.0,16.0,23836.0,330.0,2019.0
강북구,10,840.0,5.0,73.0,201910.0,23890.0,19.0,24119.0,329.0,2019.0
강북구,11,784.0,7.0,75.0,201911.0,25996.0,16.0,26192.0,345.0,2019.0
강북구,12,762.0,2.0,72.0,201912.0,28073.0,11.0,28205.0,388.0,2019.0
강서구,1,803.0,6.0,65.0,201901.0,27458.0,2.0,27482.0,429.0,2019.0
강서구,2,801.0,5.0,64.0,201902.0,26516.0,2.0,26545.0,411.0,2019.0
강서구,3,810.0,7.0,67.0,201903.0,28139.0,2.0,28158.0,432.0,2019.0
강서구,4,791.0,5.0,66.0,201904.0,28098.0,1.0,28113.0,434.0,2019.0
강서구,5,786.0,5.0,65.0,201905.0,28031.0,2.0,28057.0,439.0,2019.0
강서구,6,791.0,5.0,64.0,201906.0,28555.0,1.0,28571.0,450.0,2019.0
강서구,7,791.0,5.0,65.0,201907.0,29480.0,1.0,29495.0,463.0,2019.0
강서구,8,805.0,4.0,62.0,201908.0,27776.0,2.0,27795.0,480.0,2019.0
강서구,9,818.0,5.0,62.0,201909.0,27526.0,2.0,27554.0,482.0,2019.0
강서구,10,809.0,5.0,66.0,201910.0,28750.0,2.0,28768.0,442.0,2019.0
강서구,11,800.0,4.0,66.0,201911.0,28330.0,1.0,28343.0,422.0,2019.0
강서구,12,807.0,4.0,65.0,201912.0,28937.0,1.0,28946.0,427.0,2019.0
관악구,1,1454.0,8.0,62.0,201901.0,23985.0,0.0,23985.0,369.0,2019.0
관악구,2,1473.0,8.0,62.0,201902.0,22734.0,0.0,22734.0,343.0,2019.0
관악구,3,1468.0,10.0,68.0,201903.0,25072.0,0.0,25072.0,359.0,2019.0
관악구,4,1475.0,9.0,70.0,201904.0,26177.0,0.0,26177.0,371.0,2019.0
관악구,5,1437.0,12.0,67.0,201905.0,25302.0,0.0,25302.0,379.0,2019.0
관악구,6,1496.0,12.0,65.0,201906.0,25083.0,0.0,25083.0,379.0,2019.0
관악구,7,1486.0,7.0,67.0,201907.0,26936.0,0.0,26936.0,397.0,2019.0
관악구,8,1429.0,10.0,63.0,201908.0,25477.0,0.0,25477.0,392.0,2019.0
관악구,9,1504.0,13.0,69.0,201909.0,26695.0,0.0,26695.0,380.0,2019.0
관악구,10,1498.0,9.0,67.0,201910.0,27097.0,0.0,27097.0,402.0,2019.0
관악구,11,1509.0,8.0,68.0,201911.0,28089.0,0.0,28089.0,398.0,2019.0
관악구,12,1474.0,8.0,63.0,201912.0,25851.0,0.0,25851.0,392.0,2019.0
광진구,1,519.0,5.0,78.0,201901.0,38277.0,0.0,38277.0,484.0,2019.0
광진구,2,541.0,5.0,79.0,201902.0,41245.0,0.0,41245.0,518.0,2019.0
광진구,3,550.0,3.0,80.0,201903.0,41341.0,0.0,41341.0,506.0,2019.0
광진구,4,533.0,4.0,81.0,201904.0,42025.0,0.0,42025.0,513.0,2019.0
광진구,5,557.0,4.0,78.0,201905.0,41920.0,0.0,41920.0,551.0,2019.0
광진구,6,530.0,3.0,78.0,201906.0,41697.0,0.0,41697.0,530.0,2019.0
광진구,7,529.0,3.0,77.0,201907.0,42367.0,0.0,42367.0,544.0,2019.0
광진구,8,536.0,6.0,81.0,201908.0,43879.0,0.0,43879.0,551.0,2019.0
광진구,9,551.0,4.0,78.0,201909.0,43680.0,0.0,43680.0,571.0,2019.0
광진구,10,540.0,4.0,81.0,201910.0,47273.0,0.0,47273.0,592.0,2019.0
광진구,11,536.0,3.0,81.0,201911.0,47138.0,0.0,47138.0,583.0,2019.0
광진구,12,519.0,7.0,77.0,201912.0,43574.0,0.0,43574.0,569.0,2019.0
구로구,1,597.0,19.0,66.0,201901.0,25769.0,0.0,25769.0,381.0,2019.0
구로구,2,566.0,20.0,66.0,201902.0,24571.0,0.0,24571.0,354.0,2019.0
구로구,3,524.0,21.0,65.0,201903.0,23427.0,0.0,23427.0,348.0,2019.0
구로구,4,571.0,15.0,63.0,201904.0,23984.0,0.0,23984.0,370.0,2019.0
구로구,5,516.0,15.0,64.0,201905.0,23280.0,0.0,23280.0,359.0,2019.0
구로구,6,495.0,19.0,65.0,201906.0,24455.0,0.0,24455.0,364.0,2019.0
구로구,7,566.0,18.0,66.0,201907.0,25137.0,0.0,25137.0,375.0,2019.0
구로구,8,491.0,17.0,64.0,201908.0,22584.0,0.0,22584.0,343.0,2019.0
구로구,9,495.0,18.0,66.0,201909.0,23725.0,0.0,23725.0,356.0,2019.0
구로구,10,462.0,14.0,66.0,201910.0,25543.0,0.0,25543.0,374.0,2019.0
구로구,11,510.0,16.0,67.0,201911.0,25213.0,0.0,25213.0,368.0,2019.0
구로구,12,508.0,13.0,66.0,201912.0,24069.0,0.0,24069.0,350.0,2019.0
금천구,1,877.0,2.0,64.0,201901.0,23088.0,0.0,23088.0,357.0,2019.0
금천구,2,819.0,5.0,65.0,201902.0,20751.0,0.0,20751.0,322.0,2019.0
금천구,3,781.0,5.0,64.0,201903.0,19817.0,0.0,19817.0,314.0,2019.0
금천구,4,809.0,6.0,65.0,201904.0,20197.0,0.0,20197.0,311.0,2019.0
금천구,5,789.0,6.0,61.0,201905.0,19937.0,0.0,19937.0,351.0,2019.0
금천구,6,785.0,9.0,58.0,201906.0,19761.0,0.0,19761.0,397.0,2019.0
금천구,7,778.0,8.0,61.0,201907.0,21291.0,0.0,21291.0,345.0,2019.0
금천구,8,802.0,6.0,63.0,201908.0,20976.0,0.0,20976.0,340.0,2019.0
금천구,9,777.0,19.0,65.0,201909.0,22220.0,0.0,22220.0,321.0,2019.0
금천구,10,764.0,6.0,62.0,201910.0,22313.0,0.0,22313.0,360.0,2019.0
금천구,11,824.0,4.0,66.0,201911.0,24646.0,0.0,24646.0,363.0,2019.0
금천구,12,816.0,7.0,67.0,201912.0,24458.0,0.0,24458.0,361.0,2019.0
노원구,1,551.0,1.0,59.0,201901.0,18710.0,0.0,18710.0,297.0,2019.0
노원구,2,555.0,1.0,58.0,201902.0,18255.0,0.0,18255.0,289.0,2019.0
노원구,3,566.0,1.0,59.0,201903.0,17744.0,0.0,17744.0,283.0,2019.0
노원구,4,576.0,1.0,59.0,201904.0,17949.0,0.0,17949.0,285.0,2019.0
노원구,5,566.0,1.0,57.0,201905.0,17304.0,0.0,17304.0,281.0,2019.0
노원구,6,544.0,1.0,60.0,201906.0,18789.0,0.0,18789.0,296.0,2019.0
노원구,7,574.0,1.0,59.0,201907.0,18768.0,0.0,18768.0,302.0,2019.0
노원구,8,563.0,1.0,59.0,201908.0,18980.0,0.0,18980.0,302.0,2019.0
노원구,9,588.0,1.0,60.0,201909.0,20390.0,0.0,20390.0,319.0,2019.0
노원구,10,557.0,2.0,60.0,201910.0,20169.0,0.0,20169.0,315.0,2019.0
노원구,11,566.0,1.0,64.0,201911.0,22606.0,0.0,22606.0,334.0,2019.0
노원구,12,565.0,1.0,63.0,201912.0,22195.0,0.0,22195.0,333.0,2019.0
도봉구,1,387.0,4.0,64.0,201901.0,18517.0,0.0,18517.0,283.0,2019.0
도봉구,2,395.0,2.0,63.0,201902.0,18431.0,0.0,18431.0,280.0,2019.0
도봉구,3,381.0,3.0,64.0,201903.0,18088.0,0.0,18088.0,274.0,2019.0
도봉구,4,407.0,2.0,63.0,201904.0,17612.0,0.0,17612.0,267.0,2019.0
도봉구,5,382.0,2.0,65.0,201905.0,18400.0,0.0,18400.0,277.0,2019.0
도봉구,6,381.0,2.0,64.0,201906.0,18665.0,0.0,18665.0,284.0,2019.0
도봉구,7,401.0,2.0,64.0,201907.0,18613.0,0.0,18613.0,276.0,2019.0
도봉구,8,382.0,2.0,65.0,201908.0,18906.0,0.0,18906.0,280.0,2019.0
도봉구,9,396.0,3.0,64.0,201909.0,18955.0,0.0,18955.0,282.0,2019.0
도봉구,10,357.0,2.0,65.0,201910.0,19434.0,0.0,19434.0,290.0,2019.0
도봉구,11,411.0,2.0,66.0,201911.0,19831.0,0.0,19831.0,290.0,2019.0
도봉구,12,417.0,2.0,68.0,201912.0,21048.0,0.0,21048.0,304.0,2019.0
동대문구,1,474.0,5.0,63.0,201901.0,25287.0,0.0,25287.0,402.0,2019.0
동대문구,2,540.0,7.0,65.0,201902.0,28060.0,0.0,28060.0,431.0,2019.0
동대문구,3,489.0,5.0,66.0,201903.0,26884.0,0.0,26884.0,426.0,2019.0
동대문구,4,458.0,7.0,63.0,201904.0,25322.0,0.0,25322.0,418.0,2019.0
동대문구,5,421.0,3.0,68.0,201905.0,26787.0,0.0,26787.0,398.0,2019.0
동대문구,6,421.0,2.0,68.0,201906.0,27685.0,0.0,27685.0,396.0,2019.0
동대문구,7,431.0,3.0,67.0,201907.0,27507.0,0.0,27507.0,404.0,2019.0
동대문구,8,413.0,4.0,67.0,201908.0,27826.0,0.0,27826.0,420.0,2019.0
동대문구,9,447.0,7.0,68.0,201909.0,28665.0,0.0,28665.0,428.0,2019.0
동대문구,10,447.0,4.0,72.0,201910.0,30281.0,0.0,30281.0,446.0,2019.0
동대문구,11,447.0,5.0,70.0,201911.0,29467.0,0.0,29467.0,441.0,2019.0
동대문구,12,447.0,5.0,65.0,201912.0,29016.0,0.0,29016.0,459.0,2019.0
동작구,1,472.0,3.0,75.0,201901.0,37732.0,0.0,37732.0,494.0,2019.0
동작구,2,441.0,7.0,76.0,201902.0,36897.0,0.0,36897.0,468.0,2019.0
동작구,3,456.0,3.0,75.0,201903.0,37483.0,0.0,37483.0,488.0,2019.0
동작구,4,435.0,5.0,76.0,201904.0,36864.0,0.0,36864.0,486.0,2019.0
동작구,5,478.0,4.0,80.0,201905.0,38649.0,0.0,38649.0,482.0,2019.0
동작구,6,493.0,5.0,76.0,201906.0,36919.0,0.0,36919.0,482.0,2019.0
동작구,7,480.0,5.0,77.0,201907.0,38277.0,0.0,38277.0,490.0,2019.0
동작구,8,496.0,4.0,77.0,201908.0,38640.0,0.0,38640.0,486.0,2019.0
동작구,9,500.0,3.0,78.0,201909.0,39880.0,0.0,39880.0,506.0,2019.0
동작구,10,506.0,4.0,79.0,201910.0,43166.0,0.0,43166.0,545.0,2019.0
동작구,11,472.0,4.0,78.0,201911.0,41738.0,0.0,41738.0,526.0,2019.0
동작구,12,467.0,6.0,75.0,201912.0,40474.0,0.0,40474.0,527.0,2019.0
마포구,1,539.0,4.0,69.0,201901.0,37405.0,0.0,37405.0,544.0,2019.0
마포구,2,583.0,3.0,71.0,201902.0,36837.0,0.0,36837.0,523.0,2019.0
마포구,3,548.0,3.0,74.0,201903.0,38124.0,0.0,38124.0,520.0,2019.0
마포구,4,551.0,4.0,75.0,201904.0,39572.0,0.0,39572.0,521.0,2019.0
마포구,5,559.0,2.0,75.0,201905.0,39114.0,0.0,39114.0,514.0,2019.0
마포구,6,545.0,3.0,75.0,201906.0,37954.0,0.0,37954.0,514.0,2019.0
마포구,7,524.0,3.0,74.0,201907.0,41922.0,0.0,41922.0,563.0,2019.0
마포구,8,557.0,2.0,72.0,201908.0,39871.0,0.0,39871.0,548.0,2019.0
마포구,9,572.0,2.0,73.0,201909.0,40051.0,0.0,40051.0,542.0,2019.0
마포구,10,544.0,3.0,74.0,201910.0,40977.0,0.0,40977.0,549.0,2019.0
마포구,11,628.0,3.0,73.0,201911.0,40086.0,0.0,40086.0,539.0,2019.0
마포구,12,593.0,3.0,74.0,201912.0,41124.0,0.0,41124.0,548.0,2019.0
서대문구,1,464.0,4.0,73.0,201901.0,32294.0,19.0,32525.0,444.0,2019.0
서대문구,2,468.0,1.0,75.0,201902.0,33558.0,18.0,33773.0,447.0,2019.0
서대문구,3,427.0,3.0,75.0,201903.0,34767.0,11.0,34901.0,464.0,2019.0
서대문구,4,435.0,5.0,76.0,201904.0,32292.0,16.0,32489.0,429.0,2019.0
서대문구,5,433.0,8.0,72.0,201905.0,34599.0,13.0,34758.0,493.0,2019.0
서대문구,6,412.0,7.0,74.0,201906.0,31351.0,20.0,31590.0,445.0,2019.0
서대문구,7,414.0,17.0,72.0,201907.0,31739.0,19.0,31968.0,470.0,2019.0
서대문구,8,427.0,11.0,71.0,201908.0,31390.0,13.0,31540.0,441.0,2019.0
서대문구,9,431.0,2.0,75.0,201909.0,35583.0,13.0,35744.0,484.0,2019.0
서대문구,10,455.0,6.0,73.0,201910.0,33611.0,15.0,33793.0,479.0,2019.0
서대문구,11,407.0,3.0,75.0,201911.0,35517.0,14.0,35679.0,486.0,2019.0
서대문구,12,434.0,9.0,73.0,201912.0,36076.0,13.0,36236.0,493.0,2019.0
서초구,1,833.0,8.0,86.0,201901.0,56118.0,41.0,56613.0,662.0,2019.0
서초구,2,841.0,8.0,82.0,201902.0,50966.0,44.0,51499.0,637.0,2019.0
서초구,3,770.0,7.0,85.0,201903.0,49229.0,43.0,49746.0,583.0,2019.0
서초구,4,727.0,8.0,84.0,201904.0,50706.0,38.0,51158.0,618.0,2019.0
서초구,5,754.0,8.0,90.0,201905.0,53293.0,46.0,53843.0,594.0,2019.0
서초구,6,676.0,7.0,86.0,201906.0,52629.0,43.0,53139.0,616.0,2019.0
서초구,7,714.0,7.0,86.0,201907.0,56560.0,44.0,57084.0,664.0,2019.0
서초구,8,675.0,7.0,82.0,201908.0,51881.0,35.0,52302.0,611.0,2019.0
서초구,9,711.0,8.0,87.0,201909.0,55790.0,40.0,56274.0,638.0,2019.0
서초구,10,779.0,7.0,88.0,201910.0,57449.0,44.0,57976.0,661.0,2019.0
서초구,11,733.0,7.0,89.0,201911.0,60676.0,38.0,61132.0,675.0,2019.0
서초구,12,741.0,7.0,87.0,201912.0,60755.0,45.0,61296.0,707.0,2019.0
성동구,1,643.0,8.0,74.0,201901.0,41143.0,30.0,41505.0,564.0,2019.0
성동구,2,629.0,6.0,76.0,201902.0,41823.0,31.0,42192.0,559.0,2019.0
성동구,3,616.0,7.0,77.0,201903.0,40753.0,33.0,41149.0,537.0,2019.0
성동구,4,635.0,4.0,76.0,201904.0,40324.0,37.0,40769.0,540.0,2019.0
성동구,5,639.0,4.0,78.0,201905.0,41635.0,34.0,42043.0,548.0,2019.0
성동구,6,585.0,9.0,73.0,201906.0,40582.0,34.0,40990.0,567.0,2019.0
성동구,7,629.0,8.0,73.0,201907.0,38099.0,34.0,38509.0,526.0,2019.0
성동구,8,636.0,9.0,73.0,201908.0,40489.0,31.0,40864.0,559.0,2019.0
성동구,9,647.0,6.0,75.0,201909.0,41619.0,33.0,42021.0,563.0,2019.0
성동구,10,634.0,11.0,78.0,201910.0,43813.0,32.0,44195.0,571.0,2019.0
성동구,11,610.0,8.0,78.0,201911.0,45119.0,36.0,45548.0,575.0,2019.0
성동구,12,595.0,4.0,76.0,201912.0,46858.0,25.0,47156.0,622.0,2019.0
성북구,1,615.0,4.0,71.0,201901.0,30365.0,18.0,30583.0,437.0,2019.0
성북구,2,606.0,2.0,70.0,201902.0,29529.0,15.0,29709.0,424.0,2019.0
성북구,3,630.0,2.0,72.0,201903.0,29812.0,17.0,30014.0,420.0,2019.0
성북구,4,600.0,3.0,74.0,201904.0,29558.0,20.0,29803.0,413.0,2019.0
성북구,5,588.0,2.0,75.0,201905.0,29334.0,20.0,29577.0,398.0,2019.0
성북구,6,598.0,9.0,76.0,201906.0,29278.0,18.0,29496.0,394.0,2019.0
성북구,7,552.0,13.0,73.0,201907.0,30141.0,15.0,30327.0,416.0,2019.0
성북구,8,512.0,21.0,73.0,201908.0,29764.0,16.0,29959.0,414.0,2019.0
성북구,9,463.0,28.0,72.0,201909.0,29389.0,14.0,29557.0,409.0,2019.0
성북구,10,507.0,18.0,75.0,201910.0,31909.0,14.0,32080.0,439.0,2019.0
성북구,11,566.0,11.0,74.0,201911.0,30950.0,19.0,31182.0,426.0,2019.0
성북구,12,496.0,21.0,66.0,201912.0,27627.0,20.0,27871.0,408.0,2019.0
송파구,1,418.0,1.0,79.0,201901.0,45345.0,30.0,45710.0,588.0,2019.0
송파구,2,418.0,0.0,77.0,201902.0,42275.0,30.0,42636.0,547.0,2019.0
송파구,3,368.0,1.0,81.0,201903.0,45084.0,31.0,45455.0,576.0,2019.0
송파구,4,354.0,0.0,79.0,201904.0,41110.0,31.0,41486.0,526.0,2019.0
송파구,5,247.0,1.0,82.0,201905.0,45755.0,32.0,46144.0,567.0,2019.0
송파구,6,256.0,1.0,80.0,201906.0,46826.0,27.0,47151.0,597.0,2019.0
송파구,7,195.0,1.0,82.0,201907.0,48826.0,27.0,49155.0,616.0,2019.0
송파구,8,227.0,1.0,80.0,201908.0,47052.0,26.0,47359.0,603.0,2019.0
송파구,9,234.0,1.0,82.0,201909.0,47874.0,28.0,48205.0,595.0,2019.0
송파구,10,242.0,1.0,79.0,201910.0,48225.0,28.0,48558.0,609.0,2019.0
송파구,11,241.0,0.0,81.0,201911.0,51187.0,30.0,51547.0,640.0,2019.0
송파구,12,437.0,0.0,72.0,201912.0,41145.0,25.0,41440.0,541.0,2019.0
양천구,1,778.0,1.0,77.0,201901.0,40516.0,17.0,40724.0,504.0,2019.0
양천구,2,808.0,2.0,73.0,201902.0,35053.0,17.0,35254.0,449.0,2019.0
양천구,3,789.0,2.0,76.0,201903.0,37159.0,14.0,37328.0,469.0,2019.0
양천구,4,793.0,1.0,76.0,201904.0,36869.0,14.0,37032.0,463.0,2019.0
양천구,5,804.0,1.0,75.0,201905.0,37765.0,11.0,37893.0,486.0,2019.0
양천구,6,859.0,1.0,77.0,201906.0,36258.0,13.0,36408.0,461.0,2019.0
양천구,7,790.0,2.0,77.0,201907.0,39253.0,13.0,39413.0,498.0,2019.0
양천구,8,932.0,1.0,73.0,201908.0,32045.0,12.0,32190.0,419.0,2019.0
양천구,9,808.0,2.0,75.0,201909.0,36981.0,15.0,37161.0,475.0,2019.0
양천구,10,837.0,2.0,77.0,201910.0,39726.0,14.0,39889.0,508.0,2019.0
양천구,11,766.0,2.0,78.0,201911.0,41995.0,18.0,42208.0,525.0,2019.0
양천구,12,816.0,2.0,76.0,201912.0,42228.0,16.0,42415.0,527.0,2019.0
영등포구,1,975.0,6.0,68.0,201901.0,30757.0,19.0,30981.0,451.0,2019.0
영등포구,2,860.0,3.0,74.0,201902.0,31752.0,20.0,31987.0,435.0,2019.0
영등포구,3,1211.0,5.0,68.0,201903.0,31179.0,16.0,31375.0,470.0,2019.0
영등포구,4,1438.0,2.0,71.0,201904.0,31407.0,17.0,31607.0,452.0,2019.0
영등포구,5,1198.0,5.0,70.0,201905.0,32794.0,18.0,33006.0,476.0,2019.0
영등포구,6,857.0,5.0,64.0,201906.0,29631.0,18.0,29852.0,511.0,2019.0
영등포구,7,833.0,4.0,70.0,201907.0,33038.0,16.0,33231.0,475.0,2019.0
영등포구,8,974.0,3.0,71.0,201908.0,32570.0,18.0,32780.0,473.0,2019.0
영등포구,9,816.0,3.0,75.0,201909.0,35885.0,18.0,36097.0,479.0,2019.0
영등포구,10,1074.0,4.0,73.0,201910.0,35554.0,17.0,35753.0,500.0,2019.0
영등포구,11,1391.0,2.0,76.0,201911.0,38521.0,17.0,38722.0,512.0,2019.0
영등포구,12,1212.0,2.0,75.0,201912.0,37357.0,18.0,37575.0,508.0,2019.0
용산구,1,273.0,18.0,89.0,201901.0,46504.0,29.0,46849.0,557.0,2019.0
용산구,2,254.0,29.0,87.0,201902.0,42186.0,38.0,42637.0,501.0,2019.0
용산구,3,265.0,11.0,79.0,201903.0,41522.0,24.0,41814.0,543.0,2019.0
용산구,4,281.0,14.0,84.0,201904.0,44000.0,30.0,44363.0,537.0,2019.0
용산구,5,277.0,14.0,88.0,201905.0,48930.0,33.0,49324.0,576.0,2019.0
용산구,6,247.0,16.0,90.0,201906.0,45297.0,38.0,45757.0,517.0,2019.0
용산구,7,284.0,21.0,88.0,201907.0,46616.0,40.0,47091.0,534.0,2019.0
용산구,8,264.0,22.0,81.0,201908.0,39016.0,42.0,39523.0,483.0,2019.0
용산구,9,262.0,22.0,90.0,201909.0,47765.0,43.0,48277.0,541.0,2019.0
용산구,10,284.0,13.0,94.0,201910.0,50875.0,33.0,51273.0,540.0,2019.0
용산구,11,254.0,20.0,89.0,201911.0,48913.0,34.0,49316.0,550.0,2019.0
용산구,12,275.0,19.0,91.0,201912.0,50311.0,35.0,50734.0,554.0,2019.0
은평구,1,275.0,6.0,69.0,201901.0,26809.0,14.0,26973.0,406.0,2019.0
은평구,2,244.0,5.0,68.0,201902.0,24210.0,14.0,24377.0,356.0,2019.0
은평구,3,287.0,5.0,72.0,201903.0,26215.0,13.0,26368.0,380.0,2019.0
은평구,4,313.0,6.0,69.0,201904.0,25096.0,18.0,25309.0,372.0,2019.0
은평구,5,304.0,6.0,70.0,201905.0,27058.0,14.0,27223.0,398.0,2019.0
은평구,6,306.0,6.0,72.0,201906.0,28262.0,13.0,28415.0,400.0,2019.0
은평구,7,351.0,7.0,72.0,201907.0,28252.0,14.0,28424.0,410.0,2019.0
은평구,8,318.0,6.0,69.0,201908.0,27889.0,11.0,28024.0,412.0,2019.0
은평구,9,352.0,6.0,67.0,201909.0,27081.0,9.0,27192.0,399.0,2019.0
은평구,10,305.0,7.0,69.0,201910.0,27968.0,12.0,28118.0,419.0,2019.0
은평구,11,312.0,6.0,69.0,201911.0,28294.0,12.0,28440.0,428.0,2019.0
은평구,12,257.0,6.0,68.0,201912.0,26625.0,14.0,26793.0,401.0,2019.0
종로구,1,294.0,1.0,69.0,201901.0,40286.0,33.0,40677.0,542.0,2019.0
종로구,2,258.0,4.0,67.0,201902.0,40382.0,27.0,40710.0,570.0,2019.0
종로구,3,245.0,1.0,74.0,201903.0,42741.0,35.0,43158.0,570.0,2019.0
종로구,4,192.0,4.0,75.0,201904.0,43213.0,38.0,43674.0,595.0,2019.0
종로구,5,286.0,2.0,72.0,201905.0,37009.0,38.0,37464.0,504.0,2019.0
종로구,6,235.0,14.0,76.0,201906.0,41796.0,31.0,42165.0,587.0,2019.0
종로구,7,282.0,12.0,65.0,201907.0,35871.0,33.0,36263.0,552.0,2019.0
종로구,8,230.0,8.0,74.0,201908.0,42591.0,30.0,42952.0,577.0,2019.0
종로구,9,216.0,2.0,65.0,201909.0,29319.0,41.0,29806.0,442.0,2019.0
종로구,10,260.0,14.0,70.0,201910.0,36880.0,35.0,37306.0,512.0,2019.0
종로구,11,214.0,16.0,76.0,201911.0,42058.0,35.0,42483.0,548.0,2019.0
종로구,12,237.0,1.0,67.0,201912.0,35486.0,37.0,35931.0,510.0,2019.0
중구,1,839.0,50.0,66.0,201901.0,30684.0,39.0,31154.0,463.0,2019.0
중구,2,829.0,45.0,63.0,201902.0,31580.0,27.0,31908.0,517.0,2019.0
중구,3,867.0,83.0,67.0,201903.0,30901.0,35.0,31325.0,485.0,2019.0
중구,4,995.0,28.0,72.0,201904.0,33237.0,41.0,33728.0,478.0,2019.0
중구,5,895.0,55.0,76.0,201905.0,39448.0,26.0,39761.0,533.0,2019.0
중구,6,859.0,8.0,50.0,201906.0,19381.0,51.0,19998.0,329.0,2019.0
중구,7,882.0,39.0,53.0,201907.0,20223.0,53.0,20860.0,337.0,2019.0
중구,8,857.0,60.0,62.0,201908.0,27295.0,46.0,27848.0,432.0,2019.0
중구,9,869.0,8.0,68.0,201909.0,33892.0,36.0,34325.0,493.0,2019.0
중구,10,965.0,114.0,76.0,201910.0,35201.0,43.0,35713.0,483.0,2019.0
중구,11,978.0,44.0,74.0,201911.0,37856.0,33.0,38248.0,521.0,2019.0
중구,12,839.0,43.0,72.0,201912.0,41797.0,24.0,42089.0,603.0,2019.0
중랑구,1,533.0,3.0,61.0,201901.0,21543.0,17.0,21743.0,354.0,2019.0
중랑구,2,536.0,4.0,64.0,201902.0,22630.0,15.0,22813.0,353.0,2019.0
중랑구,3,570.0,4.0,66.0,201903.0,22528.0,18.0,22748.0,339.0,2019.0
중랑구,4,616.0,2.0,65.0,201904.0,23811.0,14.0,23981.0,369.0,2019.0
중랑구,5,505.0,5.0,62.0,201905.0,23056.0,14.0,23224.0,395.0,2019.0
중랑구,6,460.0,13.0,56.0,201906.0,21470.0,14.0,21638.0,444.0,2019.0
중랑구,7,523.0,7.0,63.0,201907.0,23402.0,14.0,23565.0,413.0,2019.0
중랑구,8,573.0,5.0,58.0,201908.0,19119.0,18.0,19341.0,339.0,2019.0
중랑구,9,571.0,4.0,63.0,201909.0,23068.0,14.0,23238.0,374.0,2019.0
중랑구,10,604.0,5.0,64.0,201910.0,23518.0,14.0,23691.0,373.0,2019.0
중랑구,11,588.0,3.0,62.0,201911.0,23300.0,15.0,23477.0,376.0,2019.0
