자치구별,계약월,본번,부번,전용면적(㎡),계약년월,보증금(만원),월세(만원),거래금액(만원),1m^2 전용면적당 거래금액(만원),계약연도
서대문구,7,464.0,6.0,60.0,202207.0,30900.0,23.0,31173.0,471.0,2022.0
서대문구,8,487.0,5.0,70.0,202208.0,41670.0,25.0,41975.0,599.0,2022.0
서대문구,9,450.0,4.0,70.0,202209.0,39538.0,28.0,39873.0,560.0,2022.0
서대문구,10,459.0,4.0,66.0,202210.0,34129.0,28.0,34462.0,501.0,2022.0
서대문구,11,382.0,4.0,65.0,202211.0,32823.0,27.0,33142.0,487.0,2022.0
서대문구,12,392.0,2.0,66.0,202212.0,32757.0,31.0,33130.0,484.0,2022.0
서초구,1,846.0,7.0,83.0,202201.0,67901.0,77.0,68822.0,817.0,2022.0
서초구,2,828.0,5.0,82.0,202202.0,56518.0,63.0,57275.0,673.0,2022.0
서초구,3,771.0,6.0,81.0,202203.0,63851.0,75.0,64749.0,796.0,2022.0
서초구,4,787.0,6.0,86.0,202204.0,70355.0,93.0,71475.0,809.0,2022.0
서초구,5,751.0,7.0,87.0,202205.0,76640.0,86.0,77671.0,890.0,2022.0
서초구,6,757.0,6.0,84.0,202206.0,69435.0,82.0,70414.0,841.0,2022.0
서초구,7,734.0,5.0,84.0,202207.0,74145.0,77.0,75064.0,874.0,2022.0
서초구,8,668.0,5.0,84.0,202208.0,69869.0,63.0,70631.0,824.0,2022.0
서초구,9,784.0,6.0,85.0,202209.0,76999.0,98.0,78169.0,907.0,2022.0
서초구,10,766.0,6.0,86.0,202210.0,76968.0,86.0,78002.0,894.0,2022.0
서초구,11,862.0,6.0,84.0,202211.0,67969.0,85.0,68983.0,794.0,2022.0
서초구,12,843.0,6.0,83.0,202212.0,65313.0,89.0,66376.0,769.0,2022.0
성동구,1,610.0,9.0,73.0,202201.0,49378.0,60.0,50098.0,673.0,2022.0
성동구,2,594.0,7.0,74.0,202202.0,49133.0,57.0,49814.0,672.0,2022.0
성동구,3,596.0,7.0,75.0,202203.0,49114.0,61.0,49852.0,663.0,2022.0
성동구,4,592.0,10.0,74.0,202204.0,47318.0,81.0,48284.0,651.0,2022.0
성동구,5,594.0,10.0,72.0,202205.0,50505.0,60.0,51226.0,701.0,2022.0
성동구,6,591.0,4.0,72.0,202206.0,48036.0,57.0,48725.0,674.0,2022.0
성동구,7,615.0,6.0,72.0,202207.0,48593.0,55.0,49258.0,677.0,2022.0
성동구,8,562.0,8.0,76.0,202208.0,51973.0,62.0,52722.0,696.0,2022.0
성동구,9,584.0,8.0,75.0,202209.0,47624.0,74.0,48515.0,635.0,2022.0
성동구,10,605.0,11.0,75.0,202210.0,50188.0,62.0,50930.0,669.0,2022.0
성동구,11,681.0,5.0,71.0,202211.0,43145.0,71.0,43998.0,600.0,2022.0
성동구,12,636.0,11.0,73.0,202212.0,43256.0,67.0,44061.0,582.0,2022.0
성북구,1,660.0,9.0,65.0,202201.0,30170.0,32.0,30555.0,437.0,2022.0
성북구,2,627.0,10.0,68.0,202202.0,32998.0,34.0,33405.0,477.0,2022.0
성북구,3,607.0,11.0,69.0,202203.0,33912.0,27.0,34239.0,485.0,2022.0
성북구,4,590.0,9.0,73.0,202204.0,36648.0,35.0,37062.0,509.0,2022.0
성북구,5,546.0,11.0,70.0,202205.0,34413.0,35.0,34834.0,489.0,2022.0
성북구,6,542.0,8.0,64.0,202206.0,30827.0,27.0,31148.0,443.0,2022.0
성북구,7,615.0,7.0,66.0,202207.0,31976.0,29.0,32320.0,460.0,2022.0
성북구,8,555.0,8.0,72.0,202208.0,35339.0,33.0,35736.0,488.0,2022.0
성북구,9,576.0,6.0,72.0,202209.0,35262.0,34.0,35664.0,489.0,2022.0
성북구,10,589.0,8.0,71.0,202210.0,34264.0,37.0,34706.0,489.0,2022.0
성북구,11,569.0,7.0,69.0,202211.0,31748.0,37.0,32196.0,471.0,2022.0
성북구,12,542.0,10.0,68.0,202212.0,31952.0,35.0,32369.0,481.0,2022.0
송파구,1,343.0,1.0,74.0,202201.0,49026.0,41.0,49524.0,647.0,2022.0
송파구,2,383.0,1.0,72.0,202202.0,45965.0,44.0,46492.0,620.0,2022.0
송파구,3,356.0,1.0,77.0,202203.0,49475.0,45.0,50016.0,647.0,2022.0
송파구,4,291.0,1.0,78.0,202204.0,52453.0,52.0,53078.0,679.0,2022.0
송파구,5,317.0,1.0,77.0,202205.0,52790.0,49.0,53383.0,687.0,2022.0
송파구,6,292.0,1.0,78.0,202206.0,55202.0,52.0,55821.0,721.0,2022.0
송파구,7,276.0,1.0,76.0,202207.0,53063.0,51.0,53670.0,691.0,2022.0
송파구,8,307.0,1.0,73.0,202208.0,47154.0,50.0,47752.0,624.0,2022.0
송파구,9,261.0,1.0,77.0,202209.0,53121.0,58.0,53815.0,686.0,2022.0
송파구,10,288.0,1.0,77.0,202210.0,53313.0,58.0,54005.0,697.0,2022.0
송파구,11,336.0,0.0,75.0,202211.0,48060.0,61.0,48788.0,620.0,2022.0
송파구,12,368.0,0.0,77.0,202212.0,50797.0,56.0,51468.0,657.0,2022.0
양천구,1,810.0,2.0,75.0,202201.0,46442.0,28.0,46773.0,589.0,2022.0
양천구,2,776.0,2.0,74.0,202202.0,44385.0,24.0,44669.0,581.0,2022.0
양천구,3,867.0,2.0,72.0,202203.0,39777.0,26.0,40095.0,522.0,2022.0
양천구,4,827.0,2.0,71.0,202204.0,42186.0,22.0,42449.0,566.0,2022.0
양천구,5,855.0,1.0,70.0,202205.0,39989.0,24.0,40283.0,537.0,2022.0
양천구,6,860.0,1.0,74.0,202206.0,44005.0,27.0,44332.0,566.0,2022.0
양천구,7,798.0,2.0,71.0,202207.0,39365.0,27.0,39688.0,504.0,2022.0
양천구,8,827.0,2.0,74.0,202208.0,45156.0,29.0,45503.0,584.0,2022.0
양천구,9,780.0,2.0,71.0,202209.0,40530.0,29.0,40881.0,534.0,2022.0
양천구,10,869.0,2.0,70.0,202210.0,40310.0,28.0,40646.0,529.0,2022.0
양천구,11,819.0,2.0,73.0,202211.0,40835.0,35.0,41252.0,520.0,2022.0
양천구,12,831.0,2.0,73.0,202212.0,40673.0,33.0,41071.0,519.0,2022.0
영등포구,1,1337.0,4.0,68.0,202201.0,38190.0,31.0,38557.0,547.0,2022.0
영등포구,2,1260.0,3.0,71.0,202202.0,39902.0,32.0,40287.0,553.0,2022.0
영등포구,3,1053.0,2.0,69.0,202203.0,36011.0,38.0,36462.0,515.0,2022.0
영등포구,4,1048.0,3.0,71.0,202204.0,40656.0,36.0,41085.0,579.0,2022.0
영등포구,5,906.0,4.0,71.0,202205.0,40765.0,32.0,41144.0,567.0,2022.0
영등포구,6,1024.0,4.0,70.0,202206.0,41345.0,33.0,41738.0,585.0,2022.0
영등포구,7,928.0,5.0,69.0,202207.0,38412.0,33.0,38809.0,555.0,2022.0
영등포구,8,852.0,6.0,72.0,202208.0,41030.0,35.0,41451.0,581.0,2022.0
영등포구,9,1252.0,4.0,73.0,202209.0,40580.0,33.0,40977.0,548.0,2022.0
영등포구,10,1355.0,2.0,72.0,202210.0,40724.0,36.0,41158.0,571.0,2022.0
영등포구,11,1324.0,3.0,72.0,202211.0,38533.0,37.0,38972.0,538.0,2022.0
영등포구,12,993.0,2.0,54.0,202212.0,28806.0,31.0,29181.0,553.0,2022.0
용산구,1,256.0,18.0,91.0,202201.0,52895.0,96.0,54053.0,610.0,2022.0
용산구,2,260.0,28.0,86.0,202202.0,49672.0,95.0,50812.0,580.0,2022.0
용산구,3,220.0,28.0,81.0,202203.0,49186.0,87.0,50230.0,598.0,2022.0
용산구,4,253.0,46.0,86.0,202204.0,51620.0,103.0,52856.0,613.0,2022.0
용산구,5,205.0,15.0,61.0,202205.0,33349.0,75.0,34244.0,498.0,2022.0
용산구,6,211.0,23.0,78.0,202206.0,49718.0,83.0,50709.0,582.0,2022.0
용산구,7,249.0,19.0,88.0,202207.0,57452.0,85.0,58478.0,623.0,2022.0
용산구,8,255.0,13.0,87.0,202208.0,59731.0,77.0,60659.0,681.0,2022.0
용산구,9,243.0,22.0,86.0,202209.0,54443.0,98.0,55614.0,616.0,2022.0
용산구,10,242.0,20.0,85.0,202210.0,53582.0,88.0,54636.0,621.0,2022.0
용산구,11,242.0,17.0,85.0,202211.0,47519.0,93.0,48636.0,570.0,2022.0
용산구,12,345.0,6.0,60.0,202212.0,29378.0,59.0,30081.0,458.0,2022.0
은평구,1,317.0,5.0,67.0,202201.0,33168.0,22.0,33438.0,500.0,2022.0
은평구,2,347.0,3.0,68.0,202202.0,31807.0,23.0,32085.0,479.0,2022.0
은평구,3,347.0,5.0,66.0,202203.0,31434.0,18.0,31647.0,472.0,2022.0
은평구,4,303.0,4.0,60.0,202204.0,29431.0,23.0,29707.0,477.0,2022.0
은평구,5,338.0,4.0,63.0,202205.0,31873.0,20.0,32112.0,488.0,2022.0
은평구,6,420.0,4.0,63.0,202206.0,32102.0,15.0,32284.0,482.0,2022.0
은평구,7,376.0,4.0,62.0,202207.0,27139.0,21.0,27385.0,419.0,2022.0
은평구,8,325.0,3.0,67.0,202208.0,31007.0,21.0,31263.0,461.0,2022.0
은평구,9,275.0,2.0,52.0,202209.0,23250.0,20.0,23492.0,462.0,2022.0
은평구,10,331.0,4.0,67.0,202210.0,31536.0,24.0,31820.0,485.0,2022.0
은평구,11,312.0,6.0,65.0,202211.0,27970.0,27.0,28290.0,438.0,2022.0
은평구,12,358.0,4.0,59.0,202212.0,22829.0,26.0,23136.0,377.0,2022.0
종로구,1,255.0,4.0,65.0,202201.0,35256.0,0.0,35256.0,537.0,2022.0
종로구,2,294.0,3.0,67.0,202202.0,34279.0,0.0,34279.0,495.0,2022.0
종로구,3,298.0,2.0,69.0,202203.0,32564.0,0.0,32564.0,427.0,2022.0
종로구,4,303.0,4.0,70.0,202204.0,43837.0,0.0,43837.0,594.0,2022.0
종로구,5,282.0,6.0,66.0,202205.0,38516.0,0.0,38516.0,552.0,2022.0
종로구,6,271.0,4.0,72.0,202206.0,42667.0,0.0,42667.0,576.0,2022.0
종로구,7,259.0,4.0,70.0,202207.0,35010.0,0.0,35010.0,476.0,2022.0
종로구,8,274.0,3.0,69.0,202208.0,37494.0,0.0,37494.0,534.0,2022.0
종로구,9,251.0,22.0,73.0,202209.0,40069.0,0.0,40069.0,514.0,2022.0
종로구,10,234.0,9.0,69.0,202210.0,39300.0,0.0,39300.0,540.0,2022.0
종로구,11,225.0,9.0,75.0,202211.0,36549.0,0.0,36549.0,448.0,2022.0
종로구,12,192.0,5.0,73.0,202212.0,43285.0,0.0,43285.0,552.0,2022.0
중구,1,684.0,17.0,71.0,202201.0,41487.0,0.0,41487.0,575.0,2022.0
중구,2,681.0,50.0,67.0,202202.0,38744.0,0.0,38744.0,565.0,2022.0
중구,3,741.0,39.0,69.0,202203.0,35698.0,0.0,35698.0,512.0,2022.0
중구,4,760.0,43.0,69.0,202204.0,40862.0,0.0,40862.0,576.0,2022.0
중구,5,803.0,22.0,69.0,202205.0,37489.0,0.0,37489.0,562.0,2022.0
중구,6,796.0,32.0,62.0,202206.0,33407.0,0.0,33407.0,523.0,2022.0
중구,7,826.0,18.0,64.0,202207.0,30649.0,0.0,30649.0,452.0,2022.0
중구,8,830.0,27.0,70.0,202208.0,41457.0,0.0,41457.0,586.0,2022.0
중구,9,804.0,30.0,66.0,202209.0,35044.0,0.0,35044.0,514.0,2022.0
중구,10,861.0,87.0,63.0,202210.0,37915.0,0.0,37915.0,593.0,2022.0
중구,11,842.0,29.0,65.0,202211.0,34004.0,0.0,34004.0,549.0,2022.0
중구,12,737.0,2.0,65.0,202212.0,35681.0,0.0,35681.0,555.0,2022.0
중랑구,1,583.0,4.0,60.0,202201.0,26520.0,0.0,26520.0,418.0,2022.0
중랑구,2,717.0,2.0,63.0,202202.0,21432.0,0.0,21432.0,334.0,2022.0
중랑구,3,525.0,4.0,62.0,202203.0,22452.0,0.0,22452.0,362.0,2022.0
중랑구,4,572.0,5.0,57.0,202204.0,24863.0,0.0,24863.0,421.0,2022.0
중랑구,5,557.0,9.0,55.0,202205.0,23251.0,0.0,23251.0,397.0,2022.0
중랑구,6,608.0,4.0,60.0,202206.0,25840.0,0.0,25840.0,416.0,2022.0
중랑구,7,688.0,4.0,62.0,202207.0,29377.0,0.0,29377.0,469.0,2022.0
중랑구,8,725.0,3.0,61.0,202208.0,23066.0,0.0,23066.0,359.0,2022.0
중랑구,9,868.0,2.0,60.0,202209.0,23626.0,0.0,23626.0,405.0,2022.0
중랑구,10,625.0,4.0,62.0,202210.0,26389.0,0.0,26389.0,428.0,2022.0
중랑구,11,661.0,3.0,53.0,202211.0,17818.0,0.0,17818.0,311.0,2022.0
