자치구별,계약월,본번,부번,전용면적(㎡),계약년월,보증금(만원),월세(만원),거래금액(만원),1m^2 전용면적당 거래금액(만원),계약연도
강서구,1,815.0,5.0,68.0,201801.0,28235.0,9.0,28343.0,418.0,2018.0
강서구,2,824.0,5.0,66.0,201802.0,27523.0,9.0,27635.0,418.0,2018.0
강서구,3,811.0,4.0,69.0,201803.0,28090.0,8.0,28187.0,407.0,2018.0
강서구,4,814.0,6.0,68.0,201804.0,27877.0,8.0,27971.0,415.0,2018.0
강서구,5,839.0,3.0,68.0,201805.0,27583.0,9.0,27688.0,402.0,2018.0
강서구,6,838.0,4.0,69.0,201806.0,29085.0,10.0,29201.0,420.0,2018.0
강서구,7,822.0,3.0,68.0,201807.0,25668.0,8.0,25761.0,371.0,2018.0
강서구,8,810.0,3.0,70.0,201808.0,28083.0,6.0,28151.0,400.0,2018.0
강서구,9,833.0,3.0,70.0,201809.0,30459.0,9.0,30565.0,427.0,2018.0
강서구,10,808.0,4.0,70.0,201810.0,29706.0,9.0,29815.0,418.0,2018.0
강서구,11,813.0,3.0,67.0,201811.0,26909.0,9.0,27019.0,392.0,2018.0
강서구,12,834.0,4.0,68.0,201812.0,28990.0,7.0,29076.0,417.0,2018.0
관악구,1,1378.0,11.0,60.0,201801.0,22179.0,0.0,22179.0,344.0,2018.0
관악구,2,1435.0,12.0,63.0,201802.0,23302.0,0.0,23302.0,340.0,2018.0
관악구,3,1510.0,6.0,70.0,201803.0,27020.0,0.0,27020.0,380.0,2018.0
관악구,4,1486.0,13.0,67.0,201804.0,24040.0,0.0,24040.0,346.0,2018.0
관악구,5,1456.0,11.0,66.0,201805.0,23556.0,0.0,23556.0,348.0,2018.0
관악구,6,1465.0,11.0,64.0,201806.0,24143.0,0.0,24143.0,364.0,2018.0
관악구,7,1480.0,13.0,65.0,201807.0,26145.0,0.0,26145.0,391.0,2018.0
관악구,8,1502.0,6.0,66.0,201808.0,25355.0,0.0,25355.0,371.0,2018.0
관악구,9,1512.0,8.0,68.0,201809.0,27536.0,0.0,27536.0,401.0,2018.0
관악구,10,1487.0,8.0,66.0,201810.0,26640.0,0.0,26640.0,386.0,2018.0
관악구,11,1491.0,8.0,66.0,201811.0,25848.0,0.0,25848.0,372.0,2018.0
관악구,12,1512.0,6.0,66.0,201812.0,26031.0,0.0,26031.0,377.0,2018.0
광진구,1,520.0,4.0,78.0,201801.0,41504.0,0.0,41504.0,528.0,2018.0
광진구,2,548.0,5.0,81.0,201802.0,40314.0,0.0,40314.0,500.0,2018.0
광진구,3,542.0,4.0,85.0,201803.0,44048.0,0.0,44048.0,532.0,2018.0
광진구,4,547.0,4.0,86.0,201804.0,45119.0,0.0,45119.0,530.0,2018.0
광진구,5,536.0,4.0,78.0,201805.0,40409.0,0.0,40409.0,534.0,2018.0
광진구,6,535.0,5.0,82.0,201806.0,41628.0,0.0,41628.0,507.0,2018.0
광진구,7,542.0,4.0,80.0,201807.0,42029.0,0.0,42029.0,519.0,2018.0
광진구,8,551.0,4.0,80.0,201808.0,44899.0,0.0,44899.0,569.0,2018.0
광진구,9,553.0,4.0,80.0,201809.0,44133.0,0.0,44133.0,561.0,2018.0
광진구,10,574.0,4.0,80.0,201810.0,45023.0,0.0,45023.0,578.0,2018.0
광진구,11,533.0,4.0,79.0,201811.0,43255.0,0.0,43255.0,550.0,2018.0
광진구,12,547.0,5.0,77.0,201812.0,40875.0,0.0,40875.0,521.0,2018.0
구로구,1,559.0,18.0,66.0,201801.0,24570.0,0.0,24570.0,365.0,2018.0
구로구,2,558.0,15.0,63.0,201802.0,23505.0,0.0,23505.0,360.0,2018.0
구로구,3,538.0,17.0,63.0,201803.0,23066.0,0.0,23066.0,350.0,2018.0
구로구,4,508.0,17.0,66.0,201804.0,22017.0,0.0,22017.0,328.0,2018.0
구로구,5,527.0,21.0,66.0,201805.0,22841.0,0.0,22841.0,338.0,2018.0
구로구,6,546.0,18.0,66.0,201806.0,23369.0,0.0,23369.0,350.0,2018.0
구로구,7,544.0,23.0,67.0,201807.0,24229.0,0.0,24229.0,348.0,2018.0
구로구,8,519.0,19.0,65.0,201808.0,24456.0,0.0,24456.0,364.0,2018.0
구로구,9,535.0,15.0,69.0,201809.0,26650.0,0.0,26650.0,383.0,2018.0
구로구,10,555.0,15.0,67.0,201810.0,25651.0,0.0,25651.0,371.0,2018.0
구로구,11,513.0,21.0,66.0,201811.0,25446.0,0.0,25446.0,380.0,2018.0
구로구,12,561.0,14.0,65.0,201812.0,25621.0,0.0,25621.0,396.0,2018.0
금천구,1,860.0,2.0,68.0,201801.0,20350.0,0.0,20350.0,293.0,2018.0
금천구,2,786.0,5.0,62.0,201802.0,19950.0,0.0,19950.0,327.0,2018.0
금천구,3,829.0,3.0,65.0,201803.0,20033.0,0.0,20033.0,320.0,2018.0
금천구,4,799.0,4.0,66.0,201804.0,17916.0,0.0,17916.0,268.0,2018.0
금천구,5,799.0,6.0,64.0,201805.0,17056.0,0.0,17056.0,264.0,2018.0
금천구,6,861.0,5.0,66.0,201806.0,20114.0,0.0,20114.0,306.0,2018.0
금천구,7,835.0,6.0,62.0,201807.0,19239.0,0.0,19239.0,291.0,2018.0
금천구,8,808.0,5.0,63.0,201808.0,21476.0,0.0,21476.0,361.0,2018.0
금천구,9,744.0,5.0,61.0,201809.0,21659.0,0.0,21659.0,360.0,2018.0
금천구,10,753.0,4.0,60.0,201810.0,21766.0,0.0,21766.0,376.0,2018.0
금천구,11,796.0,6.0,62.0,201811.0,22997.0,0.0,22997.0,382.0,2018.0
금천구,12,897.0,4.0,66.0,201812.0,24956.0,0.0,24956.0,384.0,2018.0
노원구,1,551.0,1.0,59.0,201801.0,18727.0,0.0,18727.0,291.0,2018.0
노원구,2,574.0,1.0,60.0,201802.0,18535.0,0.0,18535.0,290.0,2018.0
노원구,3,564.0,1.0,61.0,201803.0,19463.0,0.0,19463.0,305.0,2018.0
노원구,4,578.0,1.0,60.0,201804.0,18501.0,0.0,18501.0,287.0,2018.0
노원구,5,577.0,1.0,60.0,201805.0,18138.0,0.0,18138.0,287.0,2018.0
노원구,6,561.0,2.0,60.0,201806.0,18245.0,0.0,18245.0,288.0,2018.0
노원구,7,568.0,1.0,58.0,201807.0,17704.0,0.0,17704.0,287.0,2018.0
노원구,8,575.0,1.0,60.0,201808.0,18433.0,0.0,18433.0,292.0,2018.0
노원구,9,569.0,1.0,60.0,201809.0,19570.0,0.0,19570.0,307.0,2018.0
노원구,10,555.0,1.0,60.0,201810.0,19473.0,0.0,19473.0,306.0,2018.0
노원구,11,537.0,1.0,61.0,201811.0,20348.0,0.0,20348.0,310.0,2018.0
노원구,12,550.0,1.0,62.0,201812.0,20980.0,0.0,20980.0,313.0,2018.0
도봉구,1,429.0,3.0,64.0,201801.0,18160.0,0.0,18160.0,274.0,2018.0
도봉구,2,387.0,2.0,62.0,201802.0,18295.0,0.0,18295.0,294.0,2018.0
도봉구,3,402.0,2.0,65.0,201803.0,18609.0,0.0,18609.0,282.0,2018.0
도봉구,4,389.0,3.0,63.0,201804.0,16930.0,0.0,16930.0,263.0,2018.0
도봉구,5,366.0,2.0,64.0,201805.0,17638.0,0.0,17638.0,262.0,2018.0
도봉구,6,390.0,1.0,64.0,201806.0,17195.0,0.0,17195.0,260.0,2018.0
도봉구,7,395.0,2.0,64.0,201807.0,18435.0,0.0,18435.0,280.0,2018.0
도봉구,8,413.0,4.0,66.0,201808.0,19352.0,0.0,19352.0,284.0,2018.0
도봉구,9,378.0,2.0,67.0,201809.0,18947.0,0.0,18947.0,276.0,2018.0
도봉구,10,383.0,1.0,65.0,201810.0,18672.0,0.0,18672.0,275.0,2018.0
도봉구,11,377.0,3.0,65.0,201811.0,18250.0,0.0,18250.0,276.0,2018.0
도봉구,12,421.0,3.0,66.0,201812.0,19756.0,0.0,19756.0,282.0,2018.0
동대문구,1,436.0,4.0,64.0,201801.0,24336.0,0.0,24336.0,366.0,2018.0
동대문구,2,394.0,7.0,70.0,201802.0,25840.0,0.0,25840.0,360.0,2018.0
동대문구,3,484.0,3.0,72.0,201803.0,28976.0,0.0,28976.0,397.0,2018.0
동대문구,4,466.0,5.0,73.0,201804.0,29031.0,0.0,29031.0,400.0,2018.0
동대문구,5,517.0,4.0,72.0,201805.0,28402.0,0.0,28402.0,394.0,2018.0
동대문구,6,612.0,6.0,69.0,201806.0,30427.0,0.0,30427.0,437.0,2018.0
동대문구,7,572.0,3.0,68.0,201807.0,29575.0,0.0,29575.0,427.0,2018.0
동대문구,8,494.0,8.0,74.0,201808.0,31373.0,0.0,31373.0,427.0,2018.0
동대문구,9,467.0,6.0,72.0,201809.0,29598.0,0.0,29598.0,423.0,2018.0
동대문구,10,432.0,9.0,69.0,201810.0,27694.0,0.0,27694.0,425.0,2018.0
동대문구,11,460.0,13.0,66.0,201811.0,27165.0,0.0,27165.0,432.0,2018.0
동대문구,12,435.0,13.0,63.0,201812.0,24385.0,0.0,24385.0,385.0,2018.0
동작구,1,458.0,5.0,76.0,201801.0,36853.0,0.0,36853.0,466.0,2018.0
동작구,2,460.0,8.0,78.0,201802.0,39211.0,0.0,39211.0,491.0,2018.0
동작구,3,459.0,5.0,78.0,201803.0,38883.0,0.0,38883.0,497.0,2018.0
동작구,4,544.0,3.0,78.0,201804.0,39322.0,0.0,39322.0,496.0,2018.0
동작구,5,586.0,4.0,78.0,201805.0,39430.0,0.0,39430.0,504.0,2018.0
동작구,6,480.0,4.0,77.0,201806.0,38324.0,0.0,38324.0,489.0,2018.0
동작구,7,471.0,3.0,79.0,201807.0,39414.0,0.0,39414.0,493.0,2018.0
동작구,8,466.0,3.0,77.0,201808.0,41895.0,0.0,41895.0,530.0,2018.0
동작구,9,543.0,2.0,75.0,201809.0,37920.0,0.0,37920.0,491.0,2018.0
동작구,10,493.0,4.0,77.0,201810.0,42444.0,0.0,42444.0,551.0,2018.0
동작구,11,482.0,5.0,77.0,201811.0,39902.0,0.0,39902.0,511.0,2018.0
동작구,12,479.0,4.0,74.0,201812.0,38010.0,0.0,38010.0,495.0,2018.0
마포구,1,571.0,3.0,72.0,201801.0,37129.0,0.0,37129.0,501.0,2018.0
마포구,2,579.0,2.0,73.0,201802.0,38239.0,0.0,38239.0,507.0,2018.0
마포구,3,608.0,2.0,74.0,201803.0,37579.0,0.0,37579.0,491.0,2018.0
마포구,4,540.0,3.0,74.0,201804.0,37950.0,0.0,37950.0,496.0,2018.0
마포구,5,581.0,3.0,75.0,201805.0,39530.0,0.0,39530.0,519.0,2018.0
마포구,6,619.0,2.0,74.0,201806.0,38214.0,0.0,38214.0,502.0,2018.0
마포구,7,548.0,2.0,73.0,201807.0,38968.0,0.0,38968.0,522.0,2018.0
마포구,8,662.0,2.0,73.0,201808.0,38324.0,0.0,38324.0,516.0,2018.0
마포구,9,733.0,1.0,74.0,201809.0,38541.0,0.0,38541.0,508.0,2018.0
마포구,10,613.0,2.0,74.0,201810.0,41212.0,0.0,41212.0,561.0,2018.0
마포구,11,597.0,2.0,74.0,201811.0,40235.0,0.0,40235.0,534.0,2018.0
마포구,12,720.0,3.0,72.0,201812.0,36326.0,0.0,36326.0,489.0,2018.0
서대문구,1,445.0,3.0,75.0,201801.0,33989.0,0.0,33989.0,458.0,2018.0
서대문구,2,448.0,5.0,75.0,201802.0,32943.0,0.0,32943.0,434.0,2018.0
서대문구,3,412.0,4.0,74.0,201803.0,31363.0,0.0,31363.0,429.0,2018.0
서대문구,4,411.0,2.0,75.0,201804.0,33218.0,0.0,33218.0,439.0,2018.0
서대문구,5,437.0,3.0,66.0,201805.0,26433.0,0.0,26433.0,377.0,2018.0
서대문구,6,395.0,5.0,73.0,201806.0,30906.0,0.0,30906.0,428.0,2018.0
서대문구,7,396.0,4.0,69.0,201807.0,28087.0,0.0,28087.0,404.0,2018.0
서대문구,8,398.0,2.0,71.0,201808.0,33108.0,0.0,33108.0,475.0,2018.0
서대문구,9,431.0,5.0,74.0,201809.0,32727.0,0.0,32727.0,440.0,2018.0
서대문구,10,431.0,4.0,73.0,201810.0,32941.0,0.0,32941.0,453.0,2018.0
서대문구,11,397.0,10.0,73.0,201811.0,31062.0,0.0,31062.0,414.0,2018.0
서대문구,12,428.0,1.0,75.0,201812.0,33354.0,0.0,33354.0,459.0,2018.0
서초구,1,731.0,7.0,87.0,201801.0,52562.0,25.0,52867.0,607.0,2018.0
서초구,2,789.0,7.0,86.0,201802.0,48580.0,27.0,48898.0,549.0,2018.0
서초구,3,759.0,7.0,90.0,201803.0,56342.0,25.0,56646.0,621.0,2018.0
서초구,4,754.0,7.0,87.0,201804.0,51809.0,32.0,52193.0,591.0,2018.0
서초구,5,665.0,7.0,86.0,201805.0,52439.0,30.0,52802.0,615.0,2018.0
서초구,6,580.0,6.0,90.0,201806.0,55884.0,35.0,56305.0,634.0,2018.0
서초구,7,573.0,7.0,90.0,201807.0,61024.0,28.0,61355.0,689.0,2018.0
서초구,8,579.0,6.0,89.0,201808.0,59576.0,25.0,59871.0,673.0,2018.0
서초구,9,699.0,6.0,86.0,201809.0,56521.0,32.0,56911.0,659.0,2018.0
서초구,10,729.0,6.0,87.0,201810.0,58665.0,28.0,58999.0,681.0,2018.0
서초구,11,817.0,8.0,88.0,201811.0,62022.0,25.0,62327.0,706.0,2018.0
서초구,12,797.0,8.0,90.0,201812.0,64069.0,24.0,64358.0,721.0,2018.0
성동구,1,566.0,8.0,77.0,201801.0,42418.0,33.0,42812.0,559.0,2018.0
성동구,2,589.0,7.0,77.0,201802.0,41364.0,32.0,41753.0,540.0,2018.0
성동구,3,582.0,8.0,75.0,201803.0,39463.0,32.0,39849.0,534.0,2018.0
성동구,4,574.0,14.0,77.0,201804.0,40256.0,37.0,40700.0,528.0,2018.0
성동구,5,541.0,5.0,75.0,201805.0,38988.0,34.0,39391.0,518.0,2018.0
성동구,6,568.0,7.0,77.0,201806.0,38965.0,37.0,39411.0,516.0,2018.0
성동구,7,591.0,3.0,78.0,201807.0,42080.0,29.0,42430.0,550.0,2018.0
성동구,8,555.0,6.0,78.0,201808.0,41770.0,31.0,42142.0,546.0,2018.0
성동구,9,604.0,11.0,75.0,201809.0,41427.0,30.0,41791.0,557.0,2018.0
성동구,10,613.0,10.0,76.0,201810.0,40285.0,36.0,40720.0,543.0,2018.0
성동구,11,629.0,8.0,75.0,201811.0,42973.0,31.0,43345.0,574.0,2018.0
성동구,12,661.0,8.0,75.0,201812.0,43379.0,28.0,43717.0,580.0,2018.0
성북구,1,549.0,1.0,72.0,201801.0,28433.0,23.0,28712.0,405.0,2018.0
성북구,2,600.0,3.0,75.0,201802.0,29745.0,21.0,29992.0,413.0,2018.0
성북구,3,600.0,3.0,78.0,201803.0,31936.0,18.0,32151.0,419.0,2018.0
성북구,4,639.0,1.0,78.0,201804.0,30577.0,19.0,30811.0,400.0,2018.0
성북구,5,568.0,2.0,76.0,201805.0,30380.0,18.0,30600.0,406.0,2018.0
성북구,6,603.0,2.0,74.0,201806.0,28519.0,20.0,28757.0,389.0,2018.0
성북구,7,600.0,5.0,70.0,201807.0,27871.0,20.0,28107.0,399.0,2018.0
성북구,8,619.0,6.0,76.0,201808.0,30797.0,18.0,31010.0,406.0,2018.0
성북구,9,582.0,2.0,77.0,201809.0,33130.0,14.0,33304.0,437.0,2018.0
성북구,10,623.0,2.0,75.0,201810.0,31452.0,17.0,31661.0,425.0,2018.0
성북구,11,633.0,7.0,74.0,201811.0,30413.0,17.0,30614.0,409.0,2018.0
성북구,12,607.0,4.0,75.0,201812.0,30296.0,19.0,30529.0,406.0,2018.0
송파구,1,210.0,1.0,80.0,201801.0,44932.0,31.0,45308.0,568.0,2018.0
송파구,2,254.0,1.0,78.0,201802.0,43328.0,22.0,43598.0,546.0,2018.0
송파구,3,226.0,1.0,80.0,201803.0,44631.0,23.0,44903.0,560.0,2018.0
송파구,4,234.0,1.0,81.0,201804.0,44491.0,27.0,44820.0,564.0,2018.0
송파구,5,224.0,1.0,79.0,201805.0,43590.0,26.0,43905.0,558.0,2018.0
송파구,6,224.0,1.0,82.0,201806.0,45776.0,26.0,46086.0,574.0,2018.0
송파구,7,214.0,1.0,81.0,201807.0,45477.0,28.0,45813.0,582.0,2018.0
송파구,8,250.0,1.0,81.0,201808.0,46800.0,25.0,47095.0,586.0,2018.0
송파구,9,242.0,1.0,80.0,201809.0,47314.0,25.0,47619.0,602.0,2018.0
송파구,10,254.0,1.0,79.0,201810.0,46408.0,26.0,46716.0,596.0,2018.0
송파구,11,259.0,1.0,81.0,201811.0,48037.0,25.0,48340.0,599.0,2018.0
송파구,12,288.0,1.0,82.0,201812.0,48440.0,33.0,48831.0,602.0,2018.0
양천구,1,777.0,1.0,77.0,201801.0,37152.0,17.0,37351.0,476.0,2018.0
양천구,2,776.0,2.0,78.0,201802.0,38484.0,14.0,38647.0,487.0,2018.0
양천구,3,781.0,3.0,75.0,201803.0,36152.0,14.0,36324.0,469.0,2018.0
양천구,4,821.0,2.0,76.0,201804.0,35759.0,14.0,35928.0,459.0,2018.0
양천구,5,775.0,2.0,77.0,201805.0,38296.0,10.0,38418.0,489.0,2018.0
양천구,6,790.0,1.0,77.0,201806.0,38275.0,15.0,38452.0,489.0,2018.0
양천구,7,794.0,2.0,74.0,201807.0,36768.0,14.0,36931.0,480.0,2018.0
양천구,8,834.0,1.0,74.0,201808.0,37092.0,14.0,37259.0,493.0,2018.0
양천구,9,785.0,3.0,77.0,201809.0,41129.0,13.0,41286.0,522.0,2018.0
양천구,10,804.0,2.0,77.0,201810.0,39656.0,16.0,39846.0,502.0,2018.0
양천구,11,764.0,1.0,80.0,201811.0,43446.0,14.0,43614.0,533.0,2018.0
양천구,12,805.0,1.0,79.0,201812.0,43101.0,19.0,43326.0,532.0,2018.0
영등포구,1,837.0,3.0,77.0,201801.0,32881.0,21.0,33134.0,435.0,2018.0
영등포구,2,850.0,2.0,76.0,201802.0,34138.0,18.0,34354.0,446.0,2018.0
영등포구,3,810.0,3.0,75.0,201803.0,32106.0,21.0,32363.0,437.0,2018.0
영등포구,4,822.0,2.0,74.0,201804.0,32360.0,20.0,32604.0,442.0,2018.0
영등포구,5,613.0,3.0,76.0,201805.0,32220.0,24.0,32505.0,437.0,2018.0
영등포구,6,564.0,5.0,73.0,201806.0,31896.0,18.0,32107.0,445.0,2018.0
영등포구,7,600.0,5.0,71.0,201807.0,30386.0,20.0,30630.0,427.0,2018.0
영등포구,8,784.0,5.0,74.0,201808.0,33569.0,18.0,33788.0,455.0,2018.0
영등포구,9,677.0,4.0,74.0,201809.0,33096.0,20.0,33341.0,449.0,2018.0
영등포구,10,671.0,3.0,74.0,201810.0,34345.0,17.0,34543.0,478.0,2018.0
영등포구,11,677.0,4.0,69.0,201811.0,31516.0,17.0,31724.0,466.0,2018.0
영등포구,12,696.0,4.0,72.0,201812.0,32608.0,20.0,32849.0,456.0,2018.0
용산구,1,259.0,21.0,94.0,201801.0,45527.0,45.0,46062.0,494.0,2018.0
용산구,2,259.0,18.0,88.0,201802.0,43060.0,32.0,43449.0,499.0,2018.0
용산구,3,273.0,27.0,94.0,201803.0,46644.0,31.0,47014.0,491.0,2018.0
용산구,4,260.0,16.0,90.0,201804.0,42241.0,40.0,42715.0,497.0,2018.0
용산구,5,256.0,19.0,89.0,201805.0,42276.0,37.0,42716.0,499.0,2018.0
용산구,6,265.0,25.0,90.0,201806.0,42738.0,42.0,43241.0,506.0,2018.0
용산구,7,279.0,21.0,97.0,201807.0,60157.0,31.0,60523.0,569.0,2018.0
용산구,8,264.0,16.0,89.0,201808.0,44855.0,36.0,45282.0,516.0,2018.0
용산구,9,277.0,16.0,88.0,201809.0,43622.0,42.0,44131.0,515.0,2018.0
용산구,10,265.0,16.0,88.0,201810.0,43776.0,33.0,44171.0,510.0,2018.0
용산구,11,247.0,14.0,83.0,201811.0,40152.0,36.0,40581.0,514.0,2018.0
용산구,12,245.0,18.0,84.0,201812.0,43978.0,34.0,44388.0,547.0,2018.0
은평구,1,260.0,6.0,74.0,201801.0,26763.0,14.0,26932.0,368.0,2018.0
은평구,2,289.0,7.0,73.0,201802.0,24273.0,19.0,24503.0,347.0,2018.0
은평구,3,304.0,8.0,73.0,201803.0,27413.0,12.0,27557.0,386.0,2018.0
은평구,4,237.0,4.0,74.0,201804.0,24907.0,13.0,25063.0,341.0,2018.0
은평구,5,274.0,7.0,76.0,201805.0,28185.0,17.0,28390.0,379.0,2018.0
은평구,6,268.0,7.0,74.0,201806.0,28392.0,13.0,28549.0,397.0,2018.0
은평구,7,225.0,5.0,72.0,201807.0,23535.0,11.0,23666.0,314.0,2018.0
은평구,8,255.0,4.0,74.0,201808.0,26679.0,12.0,26823.0,362.0,2018.0
은평구,9,236.0,3.0,76.0,201809.0,27187.0,8.0,27284.0,368.0,2018.0
은평구,10,259.0,6.0,76.0,201810.0,28091.0,14.0,28258.0,382.0,2018.0
은평구,11,275.0,4.0,74.0,201811.0,28485.0,11.0,28621.0,409.0,2018.0
은평구,12,270.0,5.0,67.0,201812.0,26787.0,14.0,26954.0,411.0,2018.0
종로구,1,266.0,9.0,61.0,201801.0,25120.0,40.0,25605.0,397.0,2018.0
종로구,2,253.0,11.0,76.0,201802.0,34363.0,33.0,34755.0,420.0,2018.0
종로구,3,297.0,2.0,83.0,201803.0,35013.0,34.0,35420.0,414.0,2018.0
종로구,4,296.0,6.0,69.0,201804.0,27679.0,35.0,28093.0,368.0,2018.0
종로구,5,270.0,12.0,82.0,201805.0,38645.0,38.0,39097.0,472.0,2018.0
종로구,6,230.0,4.0,74.0,201806.0,31641.0,47.0,32206.0,407.0,2018.0
종로구,7,348.0,11.0,75.0,201807.0,33170.0,38.0,33630.0,411.0,2018.0
종로구,8,308.0,2.0,77.0,201808.0,32511.0,48.0,33093.0,411.0,2018.0
종로구,9,325.0,7.0,70.0,201809.0,32142.0,24.0,32426.0,443.0,2018.0
종로구,10,291.0,18.0,82.0,201810.0,38987.0,25.0,39290.0,469.0,2018.0
종로구,11,287.0,12.0,70.0,201811.0,34029.0,28.0,34365.0,461.0,2018.0
종로구,12,248.0,15.0,76.0,201812.0,35764.0,47.0,36330.0,442.0,2018.0
중구,1,863.0,20.0,71.0,201801.0,33279.0,29.0,33621.0,482.0,2018.0
중구,2,830.0,17.0,73.0,201802.0,34724.0,29.0,35074.0,460.0,2018.0
중구,3,882.0,34.0,78.0,201803.0,36303.0,20.0,36537.0,469.0,2018.0
중구,4,726.0,52.0,73.0,201804.0,35167.0,24.0,35461.0,504.0,2018.0
중구,5,903.0,20.0,64.0,201805.0,32323.0,13.0,32477.0,521.0,2018.0
중구,6,914.0,66.0,68.0,201806.0,33216.0,16.0,33402.0,502.0,2018.0
중구,7,845.0,12.0,72.0,201807.0,33601.0,17.0,33800.0,481.0,2018.0
중구,8,930.0,9.0,73.0,201808.0,36631.0,19.0,36864.0,498.0,2018.0
중구,9,941.0,10.0,70.0,201809.0,33432.0,23.0,33707.0,461.0,2018.0
중구,10,868.0,94.0,77.0,201810.0,36904.0,29.0,37254.0,488.0,2018.0
중구,11,885.0,20.0,69.0,201811.0,32917.0,26.0,33224.0,484.0,2018.0
중구,12,892.0,19.0,71.0,201812.0,34179.0,22.0,34444.0,497.0,2018.0
중랑구,1,614.0,3.0,68.0,201801.0,22632.0,0.0,22632.0,322.0,2018.0
중랑구,2,676.0,2.0,65.0,201802.0,18147.0,0.0,18147.0,274.0,2018.0
중랑구,3,520.0,2.0,68.0,201803.0,19181.0,0.0,19181.0,276.0,2018.0
중랑구,4,619.0,2.0,68.0,201804.0,21629.0,0.0,21629.0,306.0,2018.0
중랑구,5,567.0,2.0,66.0,201805.0,21743.0,0.0,21743.0,315.0,2018.0
중랑구,6,598.0,3.0,66.0,201806.0,21254.0,0.0,21254.0,312.0,2018.0
중랑구,7,543.0,1.0,65.0,201807.0,21132.0,0.0,21132.0,318.0,2018.0
중랑구,8,663.0,1.0,65.0,201808.0,18731.0,0.0,18731.0,275.0,2018.0
중랑구,9,594.0,3.0,65.0,201809.0,22671.0,0.0,22671.0,324.0,2018.0
중랑구,10,605.0,2.0,67.0,201810.0,22696.0,0.0,22696.0,329.0,2018.0
중랑구,11,505.0,3.0,63.0,201811.0,21372.0,0.0,21372.0,334.0,2018.0
